LocProfile,CurrentZoneId,CurrentCategoryCode,Location,AisleId,Item,Color,Size_,SKU,PhysicalQty,ForecastStartDate,ForecastModifiedDateTime,CurrentCategoryName,ForecastCategoryName,HasForecast,ExactZoneMatch,CategoryMatch,OutOfExactZone,OutOfCategory,NoForecast,OldProductGroupCode,OldSizeGroupCode,OldVelocity,OldSlotTier,OldPutawayIndicator,NewProductGroupCode,NewSizeGroupCode,NewVelocity,NewSlotTier,NewPutawayIndicator,HasOldForecast,HasNewForecast,HasBothForecasts,SlotTierChanged,ProductGroupChanged,SizeGroupChanged,OldExactMatch,NewExactMatch,WouldLoseExactMatch,WouldGainExactMatch,OldVelocityFromZone,NewVelocityFromForecast,VelocityZoneMatchAfter
Picking,BOYMC,BOY,12-065C,12,84660,1KC,70,84660-1KC-70,57.0,2026-06-02,2026-06-01 21:17:09.000,Boys,Baby Sleepwear,True,False,False,True,True,False,BSL,I,AA,BSLIAA,0.0,BSL,I,AA,BSLIAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,12-065X,12,84429,5LB,140,84429-5LB-140,16.0,2026-06-02,2026-06-01 21:16:39.000,Boys,Kids Unisex Sleep,True,False,False,True,True,False,KUS,L,A,KUSLA,0.0,KUS,L,A,KUSLA,0.0,True,True,True,False,False,False,False,False,False,False,C,A,False
Picking,BOYMC,BOY,12-066C,12,82717,5XF,60,82717-5XF-60,105.0,2026-06-02,2026-06-01 21:14:15.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,A,BAPIA,0.0,BAP,I,A,BAPIA,0.0,True,True,True,False,False,False,False,False,False,False,C,A,False
Picking,BOYMC,BOY,12-067X,12,83533,3TV,70,83533-3TV-70,3.0,2026-06-02,2026-06-01 21:15:09.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-068C,12,83878,4YZ,XXS,83878-4YZ-XXS,61.0,2026-06-02,2026-06-01 21:15:43.000,Boys,Adult Sleep,True,False,False,True,True,False,ASL,X,C,ASLXC,0.0,ASL,X,C,ASLXC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-068X,12,68141,5HC,60,68141-5HC-60,52.0,2026-06-02,2026-06-01 21:12:18.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-069C,12,81339,42K,100,81339-42K-100,7.0,2026-06-02,2026-06-01 21:12:46.000,Boys,Kids Unisex Sleep,True,False,False,True,True,False,KUS,S,C,KUSSC,0.0,KUS,S,C,KUSSC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-069X,12,83347,4OV,70,83347-4OV-70,13.0,2026-06-02,2026-06-01 21:14:58.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,12-070X,12,84656,6FM,XL,84656-6FM-XL,37.0,2026-06-02,2026-06-01 21:17:08.000,Boys,Adult Sleep,True,False,False,True,True,False,ASL,L,B,ASLLB,0.0,ASL,L,B,ASLLB,0.0,True,True,True,False,False,False,False,False,False,False,C,B,False
Picking,BOYMC,BOY,13-001B,13,84600,6FI,90,84600-6FI-90,32.0,2026-06-02,2026-06-01 21:16:56.000,Boys,Kids Unisex,True,False,False,True,True,False,KNI,X,A,KNIXA,0.0,KNI,X,B,KNIXB,0.0,True,True,True,True,False,False,False,False,False,False,C,B,False
Picking,BOYMC,BOY,13-001Y,13,82336,2XC,90,82336-2XC-90,16.0,2026-06-02,2026-06-01 21:13:33.000,Boys,Collab Sleepwear,True,False,False,True,True,False,CSL,X,C,CSLXC,0.0,CSL,X,C,CSLXC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-002B,13,59845,2BX,M,59845-2BX-M,8.0,2026-06-02,2026-06-01 21:11:46.000,Boys,Adult Sleep,True,False,False,True,True,False,ASL,M,C,ASLMC,0.0,ASL,M,C,ASLMC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-003B,13,33175,U74,100,33175-U74-100,1.0,2026-06-02,2026-06-01 21:11:24.000,Boys,Kids Unisex Sleep,True,False,False,True,True,False,KUS,S,C,KUSSC,0.0,KUS,S,C,KUSSC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-003Y,13,84605,015,120,84605-015-120,129.0,2026-06-02,2026-06-01 21:16:57.000,Boys,Boys,True,True,True,False,False,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,BOYMC,BOY,13-004B,13,80824,BX0,130,80824-BX0-130,15.0,2026-06-02,2026-06-01 21:12:34.000,Boys,Boys,True,True,True,False,False,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,BOYMC,BOY,13-004Y,13,82788,35K,100,82788-35K-100,40.0,2026-06-02,2026-06-01 21:14:25.000,Boys,Boys,True,False,True,True,False,False,BOY,S,C,BOYSC,0.0,BOY,S,C,BOYSC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-005B,13,84601,6FW,120,84601-6FW-120,40.0,2026-06-02,2026-06-01 21:16:56.000,Boys,Kids Unisex,True,False,False,True,True,False,KNI,M,AA,KNIMAA,0.0,KNI,M,AA,KNIMAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,13-005Y,13,81351,PM7,120,81351-PM7-120,40.0,2026-06-02,2026-06-01 21:12:51.000,Boys,Boys,True,True,True,False,False,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,BOYMC,BOY,13-006B,13,80824,BX0,120,80824-BX0-120,31.0,2026-06-02,2026-06-01 21:12:34.000,Boys,Boys,True,True,True,False,False,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,BOYMC,BOY,13-006Y,13,82599,5ES,85,82599-5ES-85,29.0,2026-06-02,2026-06-01 21:13:54.000,Boys,Boys,True,False,True,True,False,False,BOY,X,B,BOYXB,0.0,BOY,X,C,BOYXC,0.0,True,True,True,True,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-007B,13,65642,5P5,100,65642-5P5-100,24.0,2026-06-02,2026-06-01 21:11:55.000,Boys,Girls,True,False,False,True,True,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,13-007Y,13,84095,5LK,75,84095-5LK-75,37.0,2026-06-02,2026-06-01 21:16:02.000,Boys,Baby Sleepwear,True,False,False,True,True,False,BSL,I,A,BSLIA,0.0,BSL,I,A,BSLIA,0.0,True,True,True,False,False,False,False,False,False,False,C,A,False
Picking,BOYMC,BOY,13-008B,13,84004,5CF,110,84004-5CF-110,32.0,2026-06-02,2026-06-01 21:15:52.000,Boys,Girls,True,False,False,True,True,False,GIR,S,C,GIRSC,0.0,GIR,S,C,GIRSC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-008Y,13,83270,3LA,50,83270-3LA-50,21.0,2026-06-02,2026-06-01 21:14:52.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-009B,13,84004,5CF,100,84004-5CF-100,42.0,2026-06-02,2026-06-01 21:15:52.000,Boys,Girls,True,False,False,True,True,False,GIR,S,C,GIRSC,0.0,GIR,S,C,GIRSC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-009Y,13,84276,5YC,75,84276-5YC-75,100.0,2026-06-02,2026-06-01 21:16:19.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-010B,13,83386,WL3,75,83386-WL3-75,20.0,2026-06-02,2026-06-01 21:14:59.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-010Y,13,84323,5NZ,50,84323-5NZ-50,15.0,2026-06-02,2026-06-01 21:16:31.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-011B,13,82766,1WL,60,82766-1WL-60,4.0,2026-06-02,2026-06-01 21:14:22.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-012B,13,83197,3TC,130,83197-3TC-130,3.0,2026-06-02,2026-06-01 21:14:47.000,Boys,Boys,True,True,True,False,False,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,BOYMC,BOY,13-013B,13,82722,5YP,70,82722-5YP-70,36.0,2026-06-02,2026-06-01 21:14:19.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,B,BAPIB,0.0,BAP,I,B,BAPIB,0.0,True,True,True,False,False,False,False,False,False,False,C,B,False
Picking,BOYMC,BOY,13-013Y,13,83802,3YC,70,83802-3YC-70,26.0,2026-06-02,2026-06-01 21:15:39.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-014B,13,83826,3KN,130,83826-3KN-130,20.0,2026-06-02,2026-06-01 21:15:40.000,Boys,Boys,True,True,True,False,False,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,BOYMC,BOY,13-014Y,13,84577,5LB,50,84577-5LB-50,14.0,2026-06-02,2026-06-01 21:16:54.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-015B,13,82410,5EV,50,82410-5EV-50,33.0,2026-06-02,2026-06-01 21:13:37.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-015Y,13,84322,5NZ,70,84322-5NZ-70,12.0,2026-06-02,2026-06-01 21:16:31.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-016B,13,84273,5OA,70,84273-5OA-70,25.0,2026-06-02,2026-06-01 21:16:19.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-016Y,13,84159,5KC,50,84159-5KC-50,22.0,2026-06-02,2026-06-01 21:16:12.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-017B,13,81351,PM7,130,81351-PM7-130,18.0,2026-06-02,2026-06-01 21:12:51.000,Boys,Boys,True,True,True,False,False,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,BOYMC,BOY,13-017Y,13,83202,3KU,130,83202-3KU-130,58.0,2026-06-02,2026-06-01 21:14:48.000,Boys,Boys,True,True,True,False,False,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,BOYMC,BOY,13-018B,13,84391,5MO,50,84391-5MO-50,33.0,2026-06-02,2026-06-01 21:16:36.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-018Y,13,50754,4SN,XL,50754-4SN-XL,43.0,2026-06-02,2026-06-01 21:11:37.000,Boys,Kids Unders,True,False,False,True,True,False,KUN,L,AA,KUNLAA,0.0,KUN,L,AA,KUNLAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking,BOYMC,BOY,13-019B,13,84225,5OJ,50,84225-5OJ-50,4.0,2026-06-02,2026-06-01 21:16:17.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-019Y,13,83826,3KN,120,83826-3KN-120,23.0,2026-06-02,2026-06-01 21:15:40.000,Boys,Boys,True,True,True,False,False,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,BOYMC,BOY,13-020B,13,83755,3YH,70,83755-3YH-70,16.0,2026-06-02,2026-06-01 21:15:36.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-020Y,13,67447,4DP,60,67447-4DP-60,12.0,2026-06-02,2026-06-01 21:12:07.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-021B,13,84551,65Z,50,84551-65Z-50,8.0,2026-06-02,2026-06-01 21:16:52.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-021Y,13,84271,5KA,50,84271-5KA-50,28.0,2026-06-02,2026-06-01 21:16:19.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,B,BAPIB,0.0,BAP,I,B,BAPIB,0.0,True,True,True,False,False,False,False,False,False,False,C,B,False
Picking,BOYMC,BOY,13-022B,13,83207,HI2,120,83207-HI2-120,16.0,2026-06-02,2026-06-01 21:14:48.000,Boys,Boys,True,True,True,False,False,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,BOYMC,BOY,13-022Y,13,66930,3KY,75,66930-3KY-75,26.0,2026-06-02,2026-06-01 21:11:58.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-023B,13,84566,6DT,50,84566-6DT-50,31.0,2026-06-02,2026-06-01 21:16:54.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,A,BAPIA,0.0,BAP,I,B,BAPIB,0.0,True,True,True,True,False,False,False,False,False,False,C,B,False
Picking,BOYMC,BOY,13-023Y,13,83198,5RT,130,83198-5RT-130,74.0,2026-06-02,2026-06-01 21:14:48.000,Boys,Boys,True,True,True,False,False,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,BOYMC,BOY,13-024B,13,81351,32B,120,81351-32B-120,33.0,2026-06-02,2026-06-01 21:12:51.000,Boys,Boys,True,True,True,False,False,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,BOYMC,BOY,13-024Y,13,83983,4XW,75,83983-4XW-75,2.0,2026-06-02,2026-06-01 21:15:49.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-025B,13,84547,5LB,50,84547-5LB-50,14.0,2026-06-02,2026-06-01 21:16:51.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-025Y,13,84123,5PS,120,84123-5PS-120,33.0,2026-06-02,2026-06-01 21:16:09.000,Boys,Boys,True,True,True,False,False,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,BOYMC,BOY,13-026B,13,84104,32L,120,84104-32L-120,25.0,2026-06-02,2026-06-01 21:16:04.000,Boys,Boys,True,True,True,False,False,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,BOYMC,BOY,13-026Y,13,81881,4MC,120,81881-4MC-120,18.0,2026-06-02,2026-06-01 21:13:07.000,Boys,Boys,True,True,True,False,False,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,BOYMC,BOY,13-027B,13,84538,60K,70,84538-60K-70,1.0,2026-06-02,2026-06-01 21:16:50.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,A,BAPIA,0.0,BAP,I,A,BAPIA,0.0,True,True,True,False,False,False,False,False,False,False,C,A,False
Picking,BOYMC,BOY,13-027Y,13,82404,3VC,120,82404-3VC-120,12.0,2026-06-02,2026-06-01 21:13:35.000,Boys,Boys,True,True,True,False,False,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,BOYMC,BOY,13-028B,13,67447,4DO,50,67447-4DO-50,17.0,2026-06-02,2026-06-01 21:12:07.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-028Y,13,82285,3PP,70,82285-3PP-70,9.0,2026-06-02,2026-06-01 21:13:29.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-029B,13,83207,HI2,130,83207-HI2-130,12.0,2026-06-02,2026-06-01 21:14:48.000,Boys,Boys,True,True,True,False,False,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,BOYMC,BOY,13-030B,13,84288,5SE,60,84288-5SE-60,24.0,2026-06-02,2026-06-01 21:16:21.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,B,BAPIB,0.0,BAP,I,C,BAPIC,0.0,True,True,True,True,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-030Y,13,84577,5KS,50,84577-5KS-50,3.0,2026-06-02,2026-06-01 21:16:54.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-031B,13,81884,3PU,75,81884-3PU-75,4.0,2026-06-02,2026-06-01 21:13:07.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-031Y,13,84263,5DR,60,84263-5DR-60,13.0,2026-06-02,2026-06-01 21:16:19.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-032B,13,83778,SR4,75,83778-SR4-75,22.0,2026-06-02,2026-06-01 21:15:38.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-033B,13,84004,5BZ,110,84004-5BZ-110,15.0,2026-06-02,2026-06-01 21:15:52.000,Boys,Girls,True,False,False,True,True,False,GIR,S,C,GIRSC,0.0,GIR,S,C,GIRSC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-033Y,13,81452,5OT,60,81452-5OT-60,108.0,2026-06-02,2026-06-01 21:12:55.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-034Y,13,84226,5PM,50,84226-5PM-50,32.0,2026-06-02,2026-06-01 21:16:17.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-035B,13,81881,3PS,120,81881-3PS-120,16.0,2026-06-02,2026-06-01 21:13:07.000,Boys,Boys,True,True,True,False,False,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,BOYMC,BOY,13-035Y,13,83340,5HR,70,83340-5HR-70,29.0,2026-06-02,2026-06-01 21:14:56.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,B,BAPIB,0.0,BAP,I,B,BAPIB,0.0,True,True,True,False,False,False,False,False,False,False,C,B,False
Picking,BOYMC,BOY,13-036B,13,82658,2ZC,70,82658-2ZC-70,33.0,2026-06-02,2026-06-01 21:14:05.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-036Y,13,84101,5PZ,120,84101-5PZ-120,6.0,2026-06-02,2026-06-01 21:16:03.000,Boys,Boys,True,False,True,True,False,False,BOY,M,B,BOYMB,0.0,BOY,M,C,BOYMC,0.0,True,True,True,True,False,False,False,True,False,True,C,C,True
Picking,BOYMC,BOY,13-037B,13,83347,4MF,75,83347-4MF-75,8.0,2026-06-02,2026-06-01 21:14:58.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-037Y,13,67501,31P,130,67501-31P-130,31.0,2026-06-02,2026-06-01 21:12:08.000,Boys,Boys,True,True,True,False,False,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,BOYMC,BOY,13-038B,13,84101,5PZ,130,84101-5PZ-130,22.0,2026-06-02,2026-06-01 21:16:03.000,Boys,Boys,True,False,True,True,False,False,BOY,M,B,BOYMB,0.0,BOY,M,C,BOYMC,0.0,True,True,True,True,False,False,False,True,False,True,C,C,True
Picking,BOYMC,BOY,13-038Y,13,84291,33V,50,84291-33V-50,1.0,2026-06-02,2026-06-01 21:16:21.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-039B,13,83791,3V3,50,83791-3V3-50,29.0,2026-06-02,2026-06-01 21:15:38.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-040Y,13,84288,5SE,50,84288-5SE-50,24.0,2026-06-02,2026-06-01 21:16:21.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,B,BAPIB,0.0,BAP,I,C,BAPIC,0.0,True,True,True,True,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-041B,13,83992,5BX,75,83992-5BX-75,17.0,2026-06-02,2026-06-01 21:15:51.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-041Y,13,84112,5QB,120,84112-5QB-120,9.0,2026-06-02,2026-06-01 21:16:07.000,Boys,Boys,True,True,True,False,False,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,BOYMC,BOY,13-042B,13,83533,4R4,60,83533-4R4-60,5.0,2026-06-02,2026-06-01 21:15:09.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-042Y,13,84225,5OJ,75,84225-5OJ-75,57.0,2026-06-02,2026-06-01 21:16:17.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-043B,13,84103,5PT,130,84103-5PT-130,13.0,2026-06-02,2026-06-01 21:16:03.000,Boys,Boys,True,True,True,False,False,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,BOYMC,BOY,13-043Y,13,84163,32J,60,84163-32J-60,29.0,2026-06-02,2026-06-01 21:16:12.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-044B,13,81884,3PU,60,81884-3PU-60,15.0,2026-06-02,2026-06-01 21:13:07.000,Boys,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,BOYMC,BOY,13-044Y,13,80824,XQ6,120,80824-XQ6-120,16.0,2026-06-02,2026-06-01 21:12:34.000,Boys,Boys,True,True,True,False,False,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,BOYMC,BOY,13-045B,13,84112,5Q5,120,84112-5Q5-120,5.0,2026-06-02,2026-06-01 21:16:07.000,Boys,Boys,True,False,True,True,False,False,BOY,M,B,BOYMB,0.0,BOY,M,B,BOYMB,0.0,True,True,True,False,False,False,False,False,False,False,C,B,False
