SKU,LoadMaxQty,InFwdDemandCSV
81378-33O-150,50.0,False
81378-33O-85,100.0,False
81378-33O-90,114.0,False
81379-5HC-100,63.0,False
81379-5HC-110,50.0,False
81379-5HC-120,47.0,False
81379-5HC-130,40.0,False
81379-5HC-140,26.0,False
81379-5HC-150,15.0,False
81379-5HC-90,61.0,False
81379-5HL-100,50.0,False
81379-5HL-110,45.0,False
81379-5HL-120,47.0,False
81379-5HL-130,43.0,False
81379-5HL-140,18.0,False
81379-5HL-150,10.0,False
81380-1FZ-100,96.0,False
81380-1FZ-110,80.0,False
81380-1FZ-120,70.0,False
81380-1FZ-130,69.0,False
81380-1FZ-140,50.0,False
81380-1FZ-150,50.0,False
81380-1FZ-85,71.0,False
81380-1FZ-90,90.0,False
81380-1GR-100,80.0,False
81380-1GR-110,80.0,False
81380-1GR-120,70.0,False
81380-1GR-130,60.0,False
81380-1GR-140,51.0,False
81380-1GR-150,50.0,False
81380-1GR-85,71.0,False
81380-1GR-90,90.0,False
81380-2KD-100,83.0,False
81380-2KD-110,80.0,False
81380-2KD-120,70.0,False
81380-2KD-130,61.0,False
81380-2KD-140,51.0,False
81380-2KD-150,50.0,False
81380-2KD-85,97.0,False
81380-2KD-90,96.0,False
81380-32H-100,80.0,False
81380-32H-110,80.0,False
81380-32H-120,70.0,False
81380-32H-130,65.0,False
81380-32H-140,59.0,False
81380-32H-150,52.0,False
81380-32H-85,71.0,False
81380-32H-90,90.0,False
81380-76X-100,80.0,False
81380-76X-110,91.0,False
81380-76X-120,70.0,False
81380-76X-130,63.0,False
81380-76X-140,50.0,False
81380-76X-150,59.0,False
81380-76X-85,66.0,False
81380-76X-90,90.0,False
81395-2KF-100,160.0,False
81395-2KF-110,150.0,False
81395-2KF-120,130.0,False
81395-2KF-130,120.0,False
81395-2KF-140,120.0,False
81395-2KF-150,110.0,False
81395-2KF-90,170.0,False
81395-31W-100,160.0,False
81395-31W-110,150.0,False
81395-31W-120,130.0,False
81395-31W-130,120.0,False
81395-31W-140,120.0,False
81395-31W-150,110.0,False
81395-31W-90,170.0,False
81395-EF5-100,160.0,False
81395-EF5-110,150.0,False
81395-EF5-120,134.0,False
81395-EF5-130,120.0,False
81395-EF5-140,120.0,False
81395-EF5-150,110.0,False
81395-EF5-90,168.0,False
81452-5OT-80,100.0,False
81461-5MW-130,85.0,False
81461-5MW-150,64.0,False
81461-5NC-120,74.0,False
81467-2OZ-100,118.0,False
81467-2OZ-110,105.0,False
81467-2OZ-120,105.0,False
81467-2OZ-130,100.0,False
81467-2OZ-140,84.0,False
81467-2OZ-150,50.0,False
81467-2OZ-85,54.0,False
81467-2OZ-90,114.0,False
81467-36L-100,70.0,False
81467-36L-110,79.0,False
81467-36L-120,96.0,False
81467-36L-130,85.0,False
81467-36L-140,62.0,False
81467-36L-150,31.0,False
81467-36L-85,31.0,False
81467-36L-90,66.0,False
81467-5OA-100,118.0,False
81467-5OA-110,117.0,False
81467-5OA-120,100.0,False
81467-5OA-130,97.0,False
81467-5OA-140,63.0,False
81467-5OA-150,48.0,False
81467-5OA-85,62.0,False
81467-5OA-90,101.0,False
81467-5OT-120,95.0,False
81467-5OT-130,90.0,False
81467-5OT-140,67.0,False
81467-5OT-150,80.0,False
81467-5OT-90,107.0,False
81470-1DE-100,90.0,False
81470-1DE-110,90.0,False
81470-1DE-120,80.0,False
81470-1DE-130,89.0,False
81470-1DE-140,60.0,False
81470-1DE-150,65.0,False
81470-1DE-85,90.0,False
81470-1DE-90,90.0,False
81470-2MD-100,94.0,False
81470-2MD-110,90.0,False
81470-2MD-120,80.0,False
81470-2MD-130,80.0,False
81470-2MD-140,60.0,False
81470-2MD-150,57.0,False
81470-2MD-85,84.0,False
81470-2MD-90,90.0,False
81470-3DH-100,90.0,False
81470-3DH-110,92.0,False
81470-3DH-120,80.0,False
81470-3DH-130,80.0,False
81470-3DH-140,60.0,False
81470-3DH-150,60.0,False
81470-3DH-85,90.0,False
81470-3DH-90,90.0,False
81470-3DI-100,91.0,False
81470-3DI-110,90.0,False
81470-3DI-120,80.0,False
81470-3DI-130,80.0,False
81470-3DI-140,65.0,False
81470-3DI-150,60.0,False
81470-3DI-85,89.0,False
81470-3DI-90,90.0,False
81470-3DJ-100,90.0,False
81470-3DJ-110,90.0,False
81470-3DJ-120,80.0,False
81470-3DJ-130,80.0,False
81470-3DJ-140,60.0,False
81470-3DJ-150,60.0,False
81470-3DJ-85,90.0,False
81470-3DJ-90,95.0,False
81470-3DK-100,91.0,False
81470-3DK-110,90.0,False
81470-3DK-120,80.0,False
81470-3DK-130,80.0,False
81470-3DK-140,65.0,False
81470-3DK-150,60.0,False
81470-3DK-85,89.0,False
81470-3DK-90,98.0,False
81481-1AX-50,25.0,False
81481-1AX-60,56.0,False
81481-1AX-70,100.0,False
81481-1AX-75,100.0,False
81481-1AX-80,100.0,False
81481-1AX-85,100.0,False
81481-1AX-90,89.0,False
81481-32J-50,25.0,False
81481-32J-60,56.0,False
81481-32J-70,100.0,False
81481-32J-75,100.0,False
81481-32J-80,100.0,False
81481-32J-85,100.0,False
81481-32J-90,89.0,False
81495-1FZ-100,27.0,False
81495-1FZ-110,27.0,False
81495-1FZ-120,24.0,False
81495-1FZ-130,24.0,False
81495-1FZ-140,21.0,False
81495-1FZ-150,18.0,False
81495-1FZ-85,33.0,False
81495-1FZ-90,32.0,False
81495-1GF-100,27.0,False
81495-1GF-110,24.0,False
81495-1GF-120,21.0,False
81495-1GF-130,21.0,False
81495-1GF-140,18.0,False
81495-1GF-150,15.0,False
81495-1GF-85,36.0,False
81495-1GF-90,30.0,False
81495-1GR-100,27.0,False
81495-1GR-110,28.0,False
81495-1GR-120,25.0,False
81495-1GR-130,24.0,False
81495-1GR-140,21.0,False
81495-1GR-150,18.0,False
81495-1GR-85,33.0,False
81495-1GR-90,30.0,False
81495-2KD-100,27.0,False
81495-2KD-110,28.0,False
81495-2KD-120,27.0,False
81495-2KD-130,24.0,False
81495-2KD-140,21.0,False
81495-2KD-150,18.0,False
81495-2KD-85,36.0,False
81495-2KD-90,30.0,False
81495-32H-100,27.0,False
81495-32H-110,27.0,False
81495-32H-120,24.0,False
81495-32H-130,24.0,False
81495-32H-140,21.0,False
81495-32H-150,18.0,False
81495-32H-85,33.0,False
81495-32H-90,30.0,False
81496-1FZ-100,33.0,False
81496-1FZ-110,30.0,False
81496-1FZ-120,27.0,False
81496-1FZ-130,24.0,False
81496-1FZ-140,21.0,False
81496-1FZ-150,18.0,False
81496-1FZ-85,36.0,False
81496-1FZ-90,36.0,False
81496-1GR-100,33.0,False
81496-1GR-110,34.0,False
81496-1GR-120,30.0,False
81496-1GR-130,24.0,False
81496-1GR-140,21.0,False
81496-1GR-150,18.0,False
81496-1GR-85,30.0,False
81496-1GR-90,36.0,False
81496-2KD-100,33.0,False
81496-2KD-110,30.0,False
81496-2KD-120,27.0,False
81496-2KD-130,24.0,False
81496-2KD-140,22.0,False
81496-2KD-150,18.0,False
81496-2KD-85,36.0,False
81496-2KD-90,36.0,False
81496-32H-100,33.0,False
81496-32H-110,30.0,False
81496-32H-120,27.0,False
81496-32H-130,24.0,False
81496-32H-140,21.0,False
81496-32H-150,18.0,False
81496-32H-85,36.0,False
81496-32H-90,36.0,False
81496-32J-100,33.0,False
81496-32J-110,30.0,False
81496-32J-120,27.0,False
81496-32J-130,24.0,False
81496-32J-140,21.0,False
81496-32J-150,18.0,False
81496-32J-85,29.0,False
81496-32J-90,36.0,False
81496-5EB-130,51.0,False
81496-5EB-140,50.0,False
81504-3CX-10/12,111.0,False
81504-3CX-12/1Y,99.0,False
81504-3CX-1Y/3Y,77.0,False
81504-3CX-3Y/5Y,69.0,False
81504-3CX-5/7,90.0,False
81504-3CX-7/9,126.0,False
81504-5TW-10/12,111.0,False
81504-5TW-5/7,124.0,False
81504-5TW-7/9,109.0,False
81505-3CW-10/12,120.0,False
81505-3CW-12/1Y,105.0,False
81505-3CW-1Y/3Y,96.0,False
81505-3CW-3Y/5Y,84.0,False
81505-3CW-5/7,150.0,False
81505-3CW-7/9,135.0,False
81505-NL1-10/12,120.0,False
81505-NL1-12/1Y,98.0,False
81505-NL1-1Y/3Y,94.0,False
81505-NL1-3Y/5Y,70.0,False
81505-NL1-5/7,130.0,False
81505-NL1-7/9,136.0,False
81521-28M-L,70.0,False
81521-28M-M,76.0,False
81521-28M-S,80.0,False
81521-28M-XL,63.0,False
81521-28M-XS,80.0,False
81521-28M-XXL,43.0,False
81525-RS8-50,63.0,False
81525-RS8-60,55.0,False
81525-RS8-70,55.0,False
81525-RS8-NB,30.0,False
81551-015-100,70.0,False
81551-015-110,70.0,False
81551-015-120,65.0,False
81551-015-130,66.0,False
81551-015-140,53.0,False
81551-015-150,45.0,False
81551-015-85,75.0,False
81551-015-90,80.0,False
81551-1GR-110,80.0,False
81551-1GR-130,60.0,False
81551-1GR-140,59.0,False
81551-2KD-100,74.0,False
81551-2KD-110,80.0,False
81551-2KD-120,60.0,False
81551-2KD-130,60.0,False
81551-2KD-140,59.0,False
81551-2KD-150,45.0,False
81551-2KD-85,80.0,False
81551-2KD-90,80.0,False
81551-32J-130,60.0,False
81551-32J-140,59.0,False
81551-32J-150,45.0,False
81551-32T-100,84.0,False
81551-32T-110,70.0,False
81551-32T-120,70.0,False
81551-32T-130,60.0,False
81551-32T-140,60.0,False
81551-32T-150,60.0,False
81551-32T-85,80.0,False
81551-32T-90,80.0,False
81551-3EB-130,60.0,False
81551-3EB-140,60.0,False
81551-3EB-150,60.0,False
81551-5EB-130,90.0,False
81551-5EB-140,90.0,False
81551-5EB-150,81.0,False
81551-5EB-85,46.0,False
81551-5HK-85,46.0,False
81551-SR4-150,48.0,False
81552-45I-100,130.0,False
81552-45I-110,120.0,False
81552-45I-120,120.0,False
81552-45I-130,110.0,False
81552-45I-140,100.0,False
81552-45I-150,90.0,False
81552-45I-85,150.0,False
81552-45I-90,150.0,False
81563-1UN-100,100.0,False
81563-1UN-110,85.0,False
81563-1UN-120,75.0,False
81563-1UN-130,70.0,False
81563-1UN-70,12.0,False
81563-1UN-75,29.0,False
81563-1UN-80,47.0,False
81563-1UN-85,111.0,False
81563-1UN-90,100.0,False
81563-1VG-100,100.0,False
81563-1VG-110,85.0,False
81563-1VG-120,45.0,False
81563-1VG-130,36.0,False
81563-1VG-70,5.0,False
81563-1VG-75,11.0,False
81563-1VG-80,17.0,False
81563-1VG-85,33.0,False
81563-1VG-90,73.0,False
81563-1VH-100,80.0,False
81563-1VH-110,59.0,False
81563-1VH-120,46.0,False
81563-1VH-130,38.0,False
81563-1VH-70,7.0,False
81563-1VH-75,22.0,False
81563-1VH-80,21.0,False
81563-1VH-85,47.0,False
81563-1VH-90,110.0,False
81563-22L-100,90.0,False
81563-22L-110,87.0,False
81563-22L-120,45.0,False
81563-22L-130,37.0,False
81563-22L-70,5.0,False
81563-22L-75,25.0,False
81563-22L-80,15.0,False
81563-22L-85,49.0,False
81563-22L-90,90.0,False
81563-IVJ-100,100.0,False
81563-IVJ-110,85.0,False
81563-IVJ-120,55.0,False
81563-IVJ-130,65.0,False
81563-IVJ-70,20.0,False
81563-IVJ-75,60.0,False
81563-IVJ-80,50.0,False
81563-IVJ-85,71.0,False
81563-IVJ-90,110.0,False
81569-1FZ-100,25.0,False
81569-1FZ-110,25.0,False
81569-1FZ-120,25.0,False
81569-1FZ-130,21.0,False
81569-1FZ-140,18.0,False
81569-1FZ-150,18.0,False
81569-1FZ-85,33.0,False
81569-1FZ-90,30.0,False
81569-1GR-100,25.0,False
81569-1GR-110,25.0,False
81569-1GR-120,23.0,False
81569-1GR-130,21.0,False
81569-1GR-140,21.0,False
81569-1GR-150,18.0,False
81569-1GR-85,28.0,False
81569-1GR-90,30.0,False
81569-2KD-100,36.0,False
81569-2KD-110,30.0,False
81569-2KD-120,30.0,False
81569-2KD-130,27.0,False
81569-2KD-140,24.0,False
81569-2KD-150,23.0,False
81569-2KD-85,36.0,False
81569-2KD-90,36.0,False
81569-32H-100,25.0,False
81569-32H-110,25.0,False
81569-32H-120,25.0,False
81569-32H-130,21.0,False
81569-32H-140,18.0,False
81569-32H-150,18.0,False
81569-32H-85,34.0,False
81569-32H-90,32.0,False
81569-32J-100,25.0,False
81569-32J-110,25.0,False
81569-32J-120,21.0,False
81569-32J-130,21.0,False
81569-32J-140,18.0,False
81569-32J-150,19.0,False
81569-32J-85,20.0,False
81569-32J-90,31.0,False
81569-4JY-120,50.0,False
81569-4JY-130,46.0,False
81569-4JY-140,42.0,False
81569-4JY-150,31.0,False
81569-5EB-130,50.0,False
81569-5EB-150,35.0,False
81569-5HK-100,42.0,False
81569-5HK-110,48.0,False
81569-5HK-120,53.0,False
81569-5HK-130,33.0,False
81569-5HK-140,29.0,False
81569-5HK-150,22.0,False
81569-5HR-150,35.0,False
81575-06G-50,79.0,False
81575-06G-60,114.0,False
81575-06G-70,90.0,False
81575-06G-75,109.0,False
81575-06G-80,95.0,False
81575-06G-85,92.0,False
81575-06G-90,78.0,False
81575-S74-50,138.0,False
81575-S74-60,129.0,False
81575-S74-70,111.0,False
81575-S74-75,110.0,False
81575-S74-80,103.0,False
81575-S74-85,109.0,False
81575-S74-90,90.0,False
81577-553-OS,24.0,False
81612-2M2-100,66.0,False
81612-2M2-110,81.0,False
81612-2M2-120,70.0,False
81612-2M2-130,76.0,False
81612-2M2-140,60.0,False
81612-2M2-150,50.0,False
81612-2M2-160,21.0,False
81612-2M2-85,25.0,False
81612-2M2-90,56.0,False
81612-2MF-100,66.0,False
81612-2MF-110,81.0,False
81612-2MF-120,70.0,False
81612-2MF-130,76.0,False
81612-2MF-140,46.0,False
81612-2MF-150,26.0,False
81612-2MF-160,20.0,False
81612-2MF-85,131.0,False
81612-2MF-90,82.0,False
81612-2ML-100,110.0,False
81612-2ML-110,102.0,False
81612-2ML-120,100.0,False
81612-2ML-130,80.0,False
81612-2ML-140,80.0,False
81612-2ML-150,61.0,False
81612-2ML-160,64.0,False
81612-2ML-85,86.0,False
81612-2ML-90,112.0,False
81612-2MY-150,68.0,False
81612-2NF-100,66.0,False
81612-2NF-110,81.0,False
81612-2NF-120,70.0,False
81612-2NF-130,76.0,False
81612-2NF-140,46.0,False
81612-2NF-150,38.0,False
81612-2NF-160,20.0,False
81612-2NF-85,26.0,False
81612-2NF-90,56.0,False
81612-2NT-100,66.0,False
81612-2NT-110,81.0,False
81612-2NT-120,70.0,False
81612-2NT-130,76.0,False
81612-2NT-140,46.0,False
81612-2NT-150,26.0,False
81612-2NT-160,20.0,False
81612-2NT-85,26.0,False
81612-2NT-90,56.0,False
81612-3EM-100,66.0,False
81612-3EM-110,81.0,False
81612-3EM-120,70.0,False
81612-3EM-130,76.0,False
81612-3EM-140,46.0,False
81612-3EM-150,26.0,False
81612-3EM-160,20.0,False
81612-3EM-85,26.0,False
81612-3EM-90,56.0,False
81619-48F-100,80.0,False
81619-48F-110,80.0,False
81619-48F-120,70.0,False
81619-48F-130,60.0,False
81619-48F-140,56.0,False
81619-48F-150,45.0,False
81619-48F-85,90.0,False
81619-48F-90,90.0,False
81619-Q83-100,80.0,False
81619-Q83-110,80.0,False
81619-Q83-120,70.0,False
81619-Q83-130,60.0,False
81619-Q83-140,51.0,False
81619-Q83-150,45.0,False
81619-Q83-85,90.0,False
81619-Q83-90,90.0,False
81628-434-50,80.0,False
81628-434-60,80.0,False
81628-434-70,70.0,False
81628-434-75,70.0,False
81628-434-80,60.0,False
81644-CB8-100,80.0,False
81644-CB8-110,80.0,False
81644-CB8-120,60.0,False
81644-CB8-130,60.0,False
81644-CB8-140,60.0,False
81644-CB8-150,50.0,False
81644-CB8-85,91.0,False
81644-CB8-90,90.0,False
81654-434-50,20.0,False
81654-434-60,70.0,False
81654-434-70,60.0,False
81654-434-75,62.0,False
81654-434-80,60.0,False
81654-434-85,60.0,False
81654-434-90,50.0,False
81662-3EU-100,41.0,False
81662-3EU-110,40.0,False
81662-3EU-120,36.0,False
81662-3EU-130,36.0,False
81662-3EU-140,30.0,False
81662-3EU-150,26.0,False
81662-3EU-160,20.0,False
81662-3EU-85,16.0,False
81662-3EU-90,32.0,False
81662-3EV-100,30.0,False
81662-3EV-110,41.0,False
81662-3EV-120,36.0,False
81662-3EV-130,36.0,False
81662-3EV-140,30.0,False
81662-3EV-150,19.0,False
81662-3EV-160,14.0,False
81662-3EV-85,11.0,False
81662-3EV-90,24.0,False
81662-3EW-100,27.0,False
81662-3EW-110,33.0,False
81662-3EW-120,30.0,False
81662-3EW-130,21.0,False
81662-3EW-140,13.0,False
81662-3EW-150,8.0,False
81662-3EW-160,6.0,False
81662-3EW-85,11.0,False
81662-3EW-90,22.0,False
81662-57J-100,18.0,False
81662-57J-110,24.0,False
81662-57J-120,34.0,False
81662-57J-130,28.0,False
81662-57J-140,19.0,False
81662-57J-150,13.0,False
81662-57J-160,12.0,False
81662-57J-85,7.0,False
81662-57J-90,12.0,False
81662-57K-100,8.0,False
81662-57K-110,10.0,False
81662-57K-120,14.0,False
81662-57K-130,11.0,False
81662-57K-140,8.0,False
81662-57K-150,6.0,False
81662-57K-160,6.0,False
81662-57K-85,6.0,False
81662-57K-90,6.0,False
81662-58B-100,48.0,False
81662-58B-110,45.0,False
81662-58B-120,36.0,False
81662-58B-130,36.0,False
81662-58B-140,30.0,False
81662-58B-150,36.0,False
81662-58B-160,27.0,False
81662-58B-85,24.0,False
81662-58B-90,38.0,False
81662-58I-100,33.0,False
81662-58I-110,47.0,False
81662-58I-120,36.0,False
81662-58I-130,36.0,False
81662-58I-140,35.0,False
81662-58I-150,25.0,False
81662-58I-160,22.0,False
81662-58I-85,13.0,False
81662-58I-90,24.0,False
81664-3EU-50,10.0,False
81664-3EU-60,21.0,False
81664-3EU-70,36.0,False
81664-3EU-75,36.0,False
81664-3EU-80,27.0,False
81664-3EU-85,19.0,False
81664-3EU-90,14.0,False
81664-3EW-50,13.0,False
81664-3EW-60,25.0,False
81664-3EW-70,42.0,False
81664-3EW-75,42.0,False
81664-3EW-80,34.0,False
81664-3EW-85,24.0,False
81664-3EW-90,17.0,False
81666-1WC-50,142.0,False
81666-1WC-60,140.0,False
81666-1WC-70,135.0,False
81666-1WC-75,130.0,False
81666-1WC-80,110.0,False
81666-1WC-85,110.0,False
81666-1WC-90,100.0,False
81666-1Y1-50,80.0,False
81666-1Y1-60,80.0,False
81666-1Y1-70,70.0,False
81666-1Y1-75,70.0,False
81666-1Y1-80,65.0,False
81666-1Y1-85,65.0,False
81666-1Y1-90,60.0,False
81666-2LZ-50,32.0,False
81666-2LZ-60,66.0,False
81666-2LZ-70,114.0,False
81666-2LZ-75,119.0,False
81666-2LZ-80,87.0,False
81666-2LZ-85,59.0,False
81666-2LZ-90,43.0,False
81666-2MA-50,35.0,False
81666-2MA-60,79.0,False
81666-2MA-70,128.0,False
81666-2MA-75,127.0,False
81666-2MA-80,90.0,False
81666-2MA-85,48.0,False
81666-2MA-90,31.0,False
81666-38I-50,39.0,False
81666-38I-60,64.0,False
81666-38I-70,55.0,False
81666-38I-75,57.0,False
81666-38I-80,52.0,False
81666-38I-85,45.0,False
81666-38I-90,51.0,False
81666-3DR-50,65.0,False
81666-3DR-60,65.0,False
81666-3DR-70,57.0,False
81666-3DR-75,57.0,False
81666-3DR-80,50.0,False
81666-3DR-85,45.0,False
81666-3DR-90,42.0,False
81666-3HZ-50,80.0,False
81666-3HZ-60,80.0,False
81666-3HZ-70,70.0,False
81666-3HZ-75,70.0,False
81666-3HZ-80,65.0,False
81666-3HZ-85,65.0,False
81666-3HZ-90,60.0,False
81666-3IA-50,80.0,False
81666-3IA-60,80.0,False
81666-3IA-70,70.0,False
81666-3IA-75,70.0,False
81666-3IA-80,65.0,False
81666-3IA-85,65.0,False
81666-3IA-90,60.0,False
81666-3IN-50,67.0,False
81666-3IN-60,140.0,False
81666-3IN-70,192.0,False
81666-3IN-75,170.0,False
81666-3IN-80,154.0,False
81666-3IN-85,135.0,False
81666-3IN-90,128.0,False
81666-41W-50,200.0,False
81666-41Y-50,59.0,False
81666-41Y-60,73.0,False
81666-41Y-70,132.0,False
81666-41Y-75,123.0,False
81666-41Y-80,154.0,False
81666-41Y-85,62.0,False
81666-41Y-90,76.0,False
81666-42C-50,148.0,False
81666-42C-60,140.0,False
81666-42C-70,130.0,False
81666-42C-90,109.0,False
81666-42R-50,200.0,False
81666-43Z-50,150.0,False
81666-44G-50,140.0,False
81666-44G-60,144.0,False
81666-44G-70,185.0,False
81666-44G-75,157.0,False
81666-44G-80,147.0,False
81666-44G-85,129.0,False
81666-44G-90,130.0,False
81666-45W-50,80.0,False
81666-45W-60,80.0,False
81666-45W-70,70.0,False
81666-45W-75,70.0,False
81666-45W-80,65.0,False
81666-45W-85,65.0,False
81666-45W-90,60.0,False
81666-46S-50,124.0,False
81666-46S-60,190.0,False
81666-46S-70,180.0,False
81666-46S-75,180.0,False
81666-46S-80,157.0,False
81666-46S-85,140.0,False
81666-46S-90,110.0,False
81666-46U-50,135.0,False
81666-46U-60,190.0,False
81666-46U-70,180.0,False
81666-46U-75,180.0,False
81666-46U-80,150.0,False
81666-46U-85,140.0,False
81666-46U-90,140.0,False
81666-49B-50,85.0,False
81666-49B-60,174.0,False
81666-49B-70,137.0,False
81666-49B-75,170.0,False
81666-49B-80,161.0,False
81666-49B-85,113.0,False
81666-49B-90,72.0,False
81666-49Y-50,119.0,False
81666-49Y-60,150.0,False
81666-49Y-70,120.0,False
81666-49Y-75,120.0,False
81666-49Y-80,120.0,False
81666-49Y-85,120.0,False
81666-49Y-90,104.0,False
81666-4A4-50,91.0,False
81666-4A4-60,150.0,False
81666-4A4-70,120.0,False
81666-4A4-75,120.0,False
81666-4A4-80,120.0,False
81666-4A4-85,120.0,False
81666-4A4-90,121.0,False
81666-4AE-50,98.0,False
81666-4AE-60,150.0,False
81666-4AE-70,126.0,False
81666-4AE-75,128.0,False
81666-4AE-80,120.0,False
81666-4AE-85,120.0,False
81666-4AE-90,89.0,False
81666-4AF-50,96.0,False
81666-4AF-60,150.0,False
81666-4AF-70,120.0,False
81666-4AF-75,120.0,False
81666-4AF-80,120.0,False
81666-4AF-85,120.0,False
81666-4AF-90,110.0,False
81666-4AI-50,65.0,False
81666-4AI-60,143.0,False
81666-4AI-70,120.0,False
81666-4AI-75,120.0,False
81666-4AI-80,120.0,False
81666-4AI-85,120.0,False
81666-4AI-90,102.0,False
81666-WF9-50,154.0,False
81666-WF9-60,190.0,False
81666-WF9-70,180.0,False
81666-WF9-75,180.0,False
81666-WF9-80,160.0,False
81666-WF9-85,140.0,False
81666-WF9-90,140.0,False
81668-1WB-L,21.0,False
81668-1WB-M,21.0,False
81668-1WB-S,24.0,False
81668-1WB-XL,18.0,False
81668-1WB-XS,24.0,False
81668-1WB-XXL,15.0,False
81671-3EE-L,24.0,False
81671-3EE-M,24.0,False
81671-3EE-S,28.0,False
81671-3EE-XL,20.0,False
81671-3EE-XS,29.0,False
81671-3EE-XXL,20.0,False
81671-3KN-L,24.0,False
81671-3KN-M,25.0,False
81671-3KN-S,28.0,False
81671-3KN-XL,20.0,False
81671-3KN-XS,28.0,False
81671-3KN-XXL,20.0,False
81671-RT9-L,24.0,False
81671-RT9-M,24.0,False
81671-RT9-S,28.0,False
81671-RT9-XL,20.0,False
81671-RT9-XS,28.0,False
81671-RT9-XXL,20.0,False
81672-3HW-100,100.0,False
81672-3HW-110,90.0,False
81672-3HW-120,80.0,False
81672-3HW-130,70.0,False
81672-3HW-140,60.0,False
81672-3HW-150,55.0,False
81672-3HW-85,120.0,False
81672-3HW-90,110.0,False
81672-3IM-100,100.0,False
81672-3IM-110,90.0,False
81672-3IM-120,80.0,False
81672-3IM-130,70.0,False
81672-3IM-140,60.0,False
81672-3IM-150,55.0,False
81672-3IM-85,122.0,False
81672-3IM-90,110.0,False
81672-3KD-100,100.0,False
81672-3KD-110,90.0,False
81672-3KD-120,80.0,False
81672-3KD-130,70.0,False
81672-3KD-140,61.0,False
81672-3KD-150,55.0,False
81672-3KD-85,120.0,False
81672-3KD-90,110.0,False
81672-41I-100,100.0,False
81672-41I-110,90.0,False
81672-41I-120,80.0,False
81672-41I-130,70.0,False
81672-41I-140,60.0,False
81672-41I-150,55.0,False
81672-41I-85,120.0,False
81672-41I-90,110.0,False
81672-41S-100,100.0,False
81672-41S-110,90.0,False
81672-41S-120,80.0,False
81672-41S-130,70.0,False
81672-41S-140,60.0,False
81672-41S-150,55.0,False
81672-41S-85,120.0,False
81672-41S-90,110.0,False
81672-42K-100,100.0,False
81672-42K-110,90.0,False
81672-42K-120,80.0,False
81672-42K-130,70.0,False
81672-42K-140,60.0,False
81672-42K-150,55.0,False
81672-42K-85,88.0,False
81672-42K-90,110.0,False
81672-46R-100,100.0,False
81672-46R-110,90.0,False
81672-46R-120,80.0,False
81672-46R-130,70.0,False
81672-46R-140,60.0,False
81672-46R-150,55.0,False
81672-46R-85,120.0,False
81672-46R-90,110.0,False
81700-32T-100,250.0,False
81700-32T-110,211.0,False
81700-32T-120,200.0,False
81700-32T-130,150.0,False
81700-32T-140,150.0,False
81700-32T-150,150.0,False
81700-32T-85,206.0,False
81700-32T-90,250.0,False
81700-3EC-100,250.0,False
81700-3EC-110,203.0,False
81700-3EC-120,200.0,False
81700-3EC-130,150.0,False
81700-3EC-140,150.0,False
81700-3EC-150,150.0,False
81700-3EC-85,237.0,False
81700-3EC-90,250.0,False
81700-3ED-100,250.0,False
81700-3ED-110,200.0,False
81700-3ED-120,200.0,False
81700-3ED-130,150.0,False
81700-3ED-140,150.0,False
81700-3ED-150,150.0,False
81700-3ED-85,138.0,False
81700-3ED-90,250.0,False
81700-E66-100,250.0,False
81700-E66-110,213.0,False
