SKU,Velocity_Old,Velocity_New,SlotTier_Old,SlotTier_New,ProductGroupCode_Old,ProductGroupCode_New,SizeGroupCode_Old,SizeGroupCode_New,FD14_Old,FD14_New,FD14Delta,RankDelta,PutawayIndicator_Old,PutawayIndicator_New
83100-5LB-85,B,C,GIRXB,GIRXC,GIR,GIR,X,X,0,15,15,-1,0,0
83507-5WH-85,B,C,GIRXB,GIRXC,GIR,GIR,X,X,0,15,15,-1,0,0
84281-6AW-110,B,C,GIRSB,GIRSC,GIR,GIR,S,S,0,15,15,-1,0,0
84281-6AW-120,B,C,GIRMB,GIRMC,GIR,GIR,M,M,0,15,15,-1,0,0
84595-5KT-140,A,B,GIRLA,GIRLB,GIR,GIR,L,L,0,15,15,-1,0,0
84653-5ST-100,AA,A,KNISAA,KNISA,KNI,KNI,S,S,0,15,15,-1,0,0
60325-XU1-S,B,C,ASLSB,ASLSC,ASL,ASL,S,S,14,0,-14,-1,0,0
80276-5CN-110,B,C,GIRSB,GIRSC,GIR,GIR,S,S,14,0,-14,-1,0,0
81316-1DE-100,AA,A,KUSSAA,KUSSA,KUS,KUS,S,S,12,26,14,-1,0,0
81316-1DE-130,AA,A,KUSMAA,KUSMA,KUS,KUS,M,M,17,31,14,-1,0,0
83580-59B-130,AA,A,CSLMAA,CSLMA,CSL,CSL,M,M,14,0,-14,-1,0,0
83818-3WK-XL,B,C,CSLLB,CSLLC,CSL,CSL,L,L,14,0,-14,-1,0,0
84015-5GE-140,B,C,KNILB,KNILC,KNI,KNI,L,L,17,31,14,-1,0,0
84090-5KP-90,AA,A,KUSXAA,KUSXA,KUS,KUS,X,X,17,31,14,-1,0,0
84495-5ZG-130,A,B,KNIMA,KNIMB,KNI,KNI,M,M,17,31,14,-1,0,0
84495-5ZG-85,B,C,KNIXB,KNIXC,KNI,KNI,X,X,17,31,14,-1,0,0
84505-61O-90,B,C,GIRXB,GIRXC,GIR,GIR,X,X,27,41,14,-1,0,1
52309-001-XS,B,C,KUNXB,KUNXC,KUN,KUN,X,X,0,13,13,-1,0,0
80441-4JY-110,AA,A,KNISAA,KNISA,KNI,KNI,S,S,0,13,13,-1,0,0
80441-5GZ-100,AA,A,KNISAA,KNISA,KNI,KNI,S,S,10,23,13,-1,0,0
80441-5GZ-150,B,C,KNILB,KNILC,KNI,KNI,L,L,10,23,13,-1,0,0
81316-1EP-85,A,B,KUSXA,KUSXB,KUS,KUS,X,X,0,13,13,-1,0,0
81380-5HB-100,AA,A,KNISAA,KNISA,KNI,KNI,S,S,0,13,13,-1,0,0
81551-5HB-120,AA,A,GIRMAA,GIRMA,GIR,GIR,M,M,0,13,13,-1,0,0
81551-5HK-120,A,B,GIRMA,GIRMB,GIR,GIR,M,M,0,13,13,-1,0,0
81569-5HR-110,B,C,KNISB,KNISC,KNI,KNI,S,S,0,13,13,-1,0,0
81569-5HR-120,A,B,KNIMA,KNIMB,KNI,KNI,M,M,0,13,13,-1,0,0
81569-5HR-90,B,C,KNIXB,KNIXC,KNI,KNI,X,X,0,13,13,-1,0,0
81868-76X-100,B,C,BOYSB,BOYSC,BOY,BOY,S,S,0,13,13,-1,0,0
82603-5WG-110,AA,A,KNISAA,KNISA,KNI,KNI,S,S,0,13,13,-1,0,0
82603-5WG-90,AA,A,KNIXAA,KNIXA,KNI,KNI,X,X,0,13,13,-1,0,0
82603-6HJ-130,AA,A,KNIMAA,KNIMA,KNI,KNI,M,M,0,13,13,-1,0,0
82718-6CY-100,A,B,GIRSA,GIRSB,GIR,GIR,S,S,0,13,13,-1,0,0
82731-65Z-85,AA,A,BAPXAA,BAPXA,BAP,BAP,X,X,0,13,13,-1,0,0
82731-6HH-80,B,C,BAPXB,BAPXC,BAP,BAP,X,X,0,13,13,-1,0,0
82896-5H5-90,B,C,BOYXB,BOYXC,BOY,BOY,X,X,0,13,13,-1,0,0
83340-5HR-90,B,C,BAPXB,BAPXC,BAP,BAP,X,X,0,13,13,-1,0,0
83611-3WO-140,B,C,CSLLB,CSLLC,CSL,CSL,L,L,0,13,13,-1,0,0
84082-2NN-110,AA,A,KUSSAA,KUSSA,KUS,KUS,S,S,0,13,13,-1,0,0
84082-2NN-140,A,B,KUSLA,KUSLB,KUS,KUS,L,L,0,13,13,-1,0,0
84082-5KQ-110,AA,A,KUSSAA,KUSSA,KUS,KUS,S,S,14,27,13,-1,0,0
84082-5KQ-85,A,B,KUSXA,KUSXB,KUS,KUS,X,X,14,27,13,-1,0,0
84108-5HV-150,B,C,BOYLB,BOYLC,BOY,BOY,L,L,0,13,13,-1,0,0
84108-5HV-90,B,C,BOYXB,BOYXC,BOY,BOY,X,X,0,13,13,-1,0,0
84179-5KA-110,A,B,GIRSA,GIRSB,GIR,GIR,S,S,0,13,13,-1,0,0
84281-5KT-110,A,B,GIRSA,GIRSB,GIR,GIR,S,S,0,13,13,-1,0,0
84281-5KT-150,B,C,GIRLB,GIRLC,GIR,GIR,L,L,0,13,13,-1,0,0
84306-5LK-75,B,C,BSLIB,BSLIC,BSL,BSL,I,I,0,13,13,-1,0,0
84306-5ZU-60,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,3,16,13,-1,0,0
84478-4JY-85,B,C,GIRXB,GIRXC,GIR,GIR,X,X,0,13,13,-1,0,0
84531-5LB-75,AA,A,BAPIAA,BAPIA,BAP,BAP,I,I,0,13,13,-1,0,0
84544-1SA-90,A,B,BAPXA,BAPXB,BAP,BAP,X,X,4,17,13,-1,0,0
84547-5LB-70,B,C,BAPIB,BAPIC,BAP,BAP,I,I,3,16,13,-1,0,0
84600-6DC-120,AA,A,KNIMAA,KNIMA,KNI,KNI,M,M,0,13,13,-1,0,0
84600-6G6-120,B,C,KNIMB,KNIMC,KNI,KNI,M,M,0,13,13,-1,0,0
84606-6GR-110,AA,A,KUSSAA,KUSSA,KUS,KUS,S,S,14,27,13,-1,0,0
84606-6GR-85,B,C,KUSXB,KUSXC,KUS,KUS,X,X,14,27,13,-1,0,0
84642-6HE-90,AA,A,GIRXAA,GIRXA,GIR,GIR,X,X,0,13,13,-1,0,0
84644-5DE-100,A,B,BOYSA,BOYSB,BOY,BOY,S,S,0,13,13,-1,0,0
84644-5DE-110,A,B,BOYSA,BOYSB,BOY,BOY,S,S,0,13,13,-1,0,0
84644-5DE-140,B,C,BOYLB,BOYLC,BOY,BOY,L,L,0,13,13,-1,0,0
84644-5DE-90,A,B,BOYXA,BOYXB,BOY,BOY,X,X,0,13,13,-1,0,0
43205-GK3-100,A,B,GIRSA,GIRSB,GIR,GIR,S,S,252,240,-12,-1,0,0
67522-4DV-100,AA,A,BOYSAA,BOYSA,BOY,BOY,S,S,10,22,12,-1,0,0
67522-4DV-110,AA,A,BOYSAA,BOYSA,BOY,BOY,S,S,10,22,12,-1,0,0
81338-5UC-140,AA,A,KUSLAA,KUSLA,KUS,KUS,L,L,10,22,12,-1,0,0
81569-SR4-140,AA,A,KNILAA,KNILA,KNI,KNI,L,L,10,22,12,-1,0,0
82603-6HK-140,AA,A,KNILAA,KNILA,KNI,KNI,L,L,10,22,12,-1,0,0
82717-5XF-70,AA,A,BAPIAA,BAPIA,BAP,BAP,I,I,4,16,12,-1,0,0
82719-65Z-90,A,B,GIRXA,GIRXB,GIR,GIR,X,X,19,31,12,-1,0,0
82723-5ZU-90,A,B,GIRXA,GIRXB,GIR,GIR,X,X,10,22,12,-1,0,0
82777-5HB-90,A,B,GIRXA,GIRXB,GIR,GIR,X,X,19,31,12,-1,0,0
83059-5TA-85,A,B,KNIXA,KNIXB,KNI,KNI,X,X,14,26,12,-1,0,0
83471-3TX-130,A,B,CSLMA,CSLMB,CSL,CSL,M,M,41,29,-12,-1,0,0
83471-3TX-140,B,C,CSLLB,CSLLC,CSL,CSL,L,L,26,14,-12,-1,0,0
84306-1WC-50,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,14,26,12,-1,0,0
84492-5WH-100,AA,A,KNISAA,KNISA,KNI,KNI,S,S,10,22,12,-1,0,0
84492-5WH-150,AA,A,KNILAA,KNILA,KNI,KNI,L,L,10,22,12,-1,0,0
84503-6CU-100,A,B,KNISA,KNISB,KNI,KNI,S,S,3,15,12,-1,0,0
84503-6CU-120,A,B,KNIMA,KNIMB,KNI,KNI,M,M,3,15,12,-1,0,0
84515-6DT-110,B,C,GIRSB,GIRSC,GIR,GIR,S,S,10,22,12,-1,0,0
84515-6DT-120,B,C,GIRMB,GIRMC,GIR,GIR,M,M,10,22,12,-1,0,1
84603-5KT-140,A,B,GIRLA,GIRLB,GIR,GIR,L,L,10,22,12,-1,0,0
84603-5LB-110,AA,A,GIRSAA,GIRSA,GIR,GIR,S,S,10,22,12,-1,0,0
84606-6AK-100,AA,A,KUSSAA,KUSSA,KUS,KUS,S,S,10,22,12,-1,0,0
84606-6AK-85,A,B,KUSXA,KUSXB,KUS,KUS,X,X,10,22,12,-1,0,0
82717-6AB-50,B,C,BAPIB,BAPIC,BAP,BAP,I,I,14,25,11,-1,0,0
82775-GK3-85,A,B,BOYXA,BOYXB,BOY,BOY,X,X,29,40,11,-1,0,0
82912-2RO-140,AA,A,GIRLAA,GIRLA,GIR,GIR,L,L,229,240,11,-1,0,0
84434-66I-90,AA,A,KUSXAA,KUSXA,KUS,KUS,X,X,29,40,11,-1,0,0
84460-5ZU-150,AA,A,GIRLAA,GIRLA,GIR,GIR,L,L,30,41,11,-1,0,0
80046-4ZC-M,B,C,ASLMB,ASLMC,ASL,ASL,M,M,10,0,-10,-1,0,0
81380-5HK-120,AA,A,KNIMAA,KNIMA,KNI,KNI,M,M,3,13,10,-1,0,0
82599-5ES-140,B,C,BOYLB,BOYLC,BOY,BOY,L,L,10,0,-10,-1,0,0
82599-5ES-85,B,C,BOYXB,BOYXC,BOY,BOY,X,X,10,0,-10,-1,0,0
82599-5ES-90,B,C,BOYXB,BOYXC,BOY,BOY,X,X,10,0,-10,-1,0,0
82622-5OA-110,A,B,GIRSA,GIRSB,GIR,GIR,S,S,3,13,10,-1,0,0
82717-5XA-85,B,C,BAPXB,BAPXC,BAP,BAP,X,X,4,14,10,-1,0,1
82719-5ZU-90,A,B,GIRXA,GIRXB,GIR,GIR,X,X,10,0,-10,-1,0,0
82788-5XC-85,A,B,BOYXA,BOYXB,BOY,BOY,X,X,4,14,10,-1,0,0
84095-5KB-75,B,C,BSLIB,BSLIC,BSL,BSL,I,I,10,0,-10,-1,0,0
84106-1GF-140,A,B,BOYLA,BOYLB,BOY,BOY,L,L,10,0,-10,-1,0,0
84108-5HP-110,A,B,BOYSA,BOYSB,BOY,BOY,S,S,3,13,10,-1,0,0
84108-5HP-140,A,B,BOYLA,BOYLB,BOY,BOY,L,L,3,13,10,-1,0,0
84108-5HP-90,A,B,BOYXA,BOYXB,BOY,BOY,X,X,3,13,10,-1,0,0
84290-5SE-110,B,C,GIRSB,GIRSC,GIR,GIR,S,S,3,13,10,-1,0,0
84428-6GQ-150,AA,A,KUSLAA,KUSLA,KUS,KUS,L,L,28,38,10,-1,0,0
84451-5UP-90,B,C,GIRXB,GIRXC,GIR,GIR,X,X,3,13,10,-1,0,0
84492-5WH-90,B,C,KNIXB,KNIXC,KNI,KNI,X,X,10,0,-10,-1,0,0
84515-6DS-130,B,C,GIRMB,GIRMC,GIR,GIR,M,M,10,0,-10,-1,0,0
84601-6HW-110,A,B,KNISA,KNISB,KNI,KNI,S,S,3,13,10,-1,0,0
84601-6HW-120,AA,A,KNIMAA,KNIMA,KNI,KNI,M,M,3,13,10,-1,0,0
84623-5ZK-100,AA,A,GIRSAA,GIRSA,GIR,GIR,S,S,3,13,10,-1,0,0
84623-5ZK-85,A,B,GIRXA,GIRXB,GIR,GIR,X,X,3,13,10,-1,0,0
82615-5DR-110,A,B,GIRSA,GIRSB,GIR,GIR,S,S,17,26,9,-1,0,0
82615-5DR-120,A,B,GIRMA,GIRMB,GIR,GIR,M,M,17,26,9,-1,0,0
82718-5XD-130,A,B,GIRMA,GIRMB,GIR,GIR,M,M,14,23,9,-1,0,1
84082-5ZP-120,AA,A,KUSMAA,KUSMA,KUS,KUS,M,M,4,13,9,-1,0,0
84082-5ZP-150,A,B,KUSLA,KUSLB,KUS,KUS,L,L,4,13,9,-1,0,0
84082-6AI-110,AA,A,KUSSAA,KUSSA,KUS,KUS,S,S,4,13,9,-1,0,0
84082-6AI-130,AA,A,KUSMAA,KUSMA,KUS,KUS,M,M,4,13,9,-1,0,0
84082-6AI-140,AA,A,KUSLAA,KUSLA,KUS,KUS,L,L,4,13,9,-1,0,0
84082-6AI-150,A,B,KUSLA,KUSLB,KUS,KUS,L,L,4,13,9,-1,0,0
84531-5KT-75,AA,A,BAPIAA,BAPIA,BAP,BAP,I,I,4,13,9,-1,0,0
84531-5KT-90,AA,A,BAPXAA,BAPXA,BAP,BAP,X,X,4,13,9,-1,0,0
84538-5ZO-75,AA,A,BAPIAA,BAPIA,BAP,BAP,I,I,7,16,9,-1,0,0
84549-011-80,AA,A,BAPXAA,BAPXA,BAP,BAP,X,X,4,13,9,-1,0,0
84561-48B-75,AA,A,BAPIAA,BAPIA,BAP,BAP,I,I,14,23,9,-1,0,0
50763-011-M,A,B,KUNMA,KUNMB,KUN,KUN,M,M,98,90,-8,-1,0,0
59956-SR4-150,B,C,BOYLB,BOYLC,BOY,BOY,L,L,19,27,8,-1,0,0
66716-5GC-140,B,C,BOYLB,BOYLC,BOY,BOY,L,L,19,27,8,-1,0,0
67377-5HB-110,B,C,GIRSB,GIRSC,GIR,GIR,S,S,14,22,8,-1,0,0
80276-5BV-130,A,B,GIRMA,GIRMB,GIR,GIR,M,M,19,27,8,-1,0,0
80467-5M5-85,A,B,GIRXA,GIRXB,GIR,GIR,X,X,8,0,-8,-1,0,0
81338-5LD-140,AA,A,KUSLAA,KUSLA,KUS,KUS,L,L,14,22,8,-1,0,0
81338-5UD-100,AA,A,KUSSAA,KUSSA,KUS,KUS,S,S,14,6,-8,-1,0,0
82572-6GS-130,A,B,KUSMA,KUSMB,KUS,KUS,M,M,0,8,8,-1,0,0
82786-5WZ-100,AA,A,BOYSAA,BOYSA,BOY,BOY,S,S,0,8,8,-1,0,0
83059-5K5-110,A,B,KNISA,KNISB,KNI,KNI,S,S,14,22,8,-1,0,0
83403-5RH-50,A,B,BSLIA,BSLIB,BSL,BSL,I,I,0,8,8,-1,0,0
83403-5RH-NB,B,C,BSLIB,BSLIC,BSL,BSL,I,I,0,8,8,-1,0,0
84090-5KH-150,A,B,KUSLA,KUSLB,KUS,KUS,L,L,0,8,8,-1,0,0
84095-5KE-70,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,0,8,8,-1,0,0
84171-5MB-50,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,14,22,8,-1,0,0
84273-5XH-80,A,B,BAPXA,BAPXB,BAP,BAP,X,X,0,8,8,-1,0,0
84292-5LZ-130,B,C,KNIMB,KNIMC,KNI,KNI,M,M,8,0,-8,-1,0,0
84292-5LZ-150,B,C,KNILB,KNILC,KNI,KNI,L,L,8,0,-8,-1,0,0
84292-5LZ-85,A,B,KNIXA,KNIXB,KNI,KNI,X,X,8,0,-8,-1,0,0
84306-6AG-50,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,14,22,8,-1,0,0
84306-6AG-60,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,14,22,8,-1,0,0
84429-5KT-120,AA,A,KUSMAA,KUSMA,KUS,KUS,M,M,14,22,8,-1,0,0
84429-5KT-130,AA,A,KUSMAA,KUSMA,KUS,KUS,M,M,14,22,8,-1,0,0
84429-5KT-140,AA,A,KUSLAA,KUSLA,KUS,KUS,L,L,14,22,8,-1,0,0
84429-5KT-85,A,B,KUSXA,KUSXB,KUS,KUS,X,X,14,22,8,-1,0,0
84448-6HA-150,A,B,GIRLA,GIRLB,GIR,GIR,L,L,14,22,8,-1,0,0
84448-6HA-90,AA,A,GIRXAA,GIRXA,GIR,GIR,X,X,14,22,8,-1,0,0
84505-5ZU-110,AA,A,GIRSAA,GIRSA,GIR,GIR,S,S,154,162,8,-1,0,0
84528-1SA-100,AA,A,BOYSAA,BOYSA,BOY,BOY,S,S,14,22,8,-1,0,0
84528-1SA-110,AA,A,BOYSAA,BOYSA,BOY,BOY,S,S,14,22,8,-1,0,0
84528-1SA-120,AA,A,BOYMAA,BOYMA,BOY,BOY,M,M,14,22,8,-1,0,0
84528-1SA-140,A,B,BOYLA,BOYLB,BOY,BOY,L,L,14,22,8,-1,0,0
84547-5KT-60,A,B,BAPIA,BAPIB,BAP,BAP,I,I,3,11,8,-1,0,0
84547-5KT-80,AA,A,BAPXAA,BAPXA,BAP,BAP,X,X,3,11,8,-1,0,0
84558-6BO-75,AA,A,BAPIAA,BAPIA,BAP,BAP,I,I,0,8,8,-1,0,0
84566-6DT-50,A,B,BAPIA,BAPIB,BAP,BAP,I,I,0,8,8,-1,0,0
84566-6DT-60,A,B,BAPIA,BAPIB,BAP,BAP,I,I,0,8,8,-1,0,0
84604-6GD-100,A,B,GIRSA,GIRSB,GIR,GIR,S,S,14,22,8,-1,0,0
84604-6GD-120,AA,A,GIRMAA,GIRMA,GIR,GIR,M,M,14,22,8,-1,0,0
84604-6GD-140,B,C,GIRLB,GIRLC,GIR,GIR,L,L,14,22,8,-1,0,0
84608-6AL-100,AA,A,KUSSAA,KUSSA,KUS,KUS,S,S,14,22,8,-1,0,0
84656-6FM-XXL,A,B,ASLLA,ASLLB,ASL,ASL,L,L,0,8,8,-1,0,0
66716-5GC-130,B,C,BOYMB,BOYMC,BOY,BOY,M,M,20,27,7,-1,0,0
83651-4BX-80,B,C,COLXB,COLXC,COL,COL,X,X,7,0,-7,-1,0,0
84354-5NE-110,A,B,GIRSA,GIRSB,GIR,GIR,S,S,7,0,-7,-1,0,0
84354-5NE-120,A,B,GIRMA,GIRMB,GIR,GIR,M,M,7,0,-7,-1,0,0
84569-65Z-70,AA,A,BAPIAA,BAPIA,BAP,BAP,I,I,0,7,7,-1,0,0
84569-65Z-80,AA,A,BAPXAA,BAPXA,BAP,BAP,X,X,0,7,7,-1,0,0
65642-5P5-85,AA,A,GIRXAA,GIRXA,GIR,GIR,X,X,23,29,6,-1,0,0
67567-5HR-100,B,C,BOYSB,BOYSC,BOY,BOY,S,S,0,6,6,-1,0,0
68125-5GG-120,B,C,GIRMB,GIRMC,GIR,GIR,M,M,49,43,-6,-1,0,0
80276-5BV-85,B,C,GIRXB,GIRXC,GIR,GIR,X,X,0,6,6,-1,0,0
81316-1CH-110,A,B,KUSSA,KUSSB,KUS,KUS,S,S,7,13,6,-1,0,0
81338-2NN-150,B,C,KUSLB,KUSLC,KUS,KUS,L,L,0,6,6,-1,0,0
81338-5KB-130,B,C,KUSMB,KUSMC,KUS,KUS,M,M,0,6,6,-1,0,0
81338-5NF-140,AA,A,KUSLAA,KUSLA,KUS,KUS,L,L,19,13,-6,-1,0,0
81352-3NQ-120,A,B,GIRMA,GIRMB,GIR,GIR,M,M,0,6,6,-1,0,0
81496-5H5-130,B,C,KNIMB,KNIMC,KNI,KNI,M,M,0,6,6,-1,0,0
81551-5EB-110,B,C,GIRSB,GIRSC,GIR,GIR,S,S,0,6,6,-1,0,0
81551-5EB-90,B,C,GIRXB,GIRXC,GIR,GIR,X,X,0,6,6,-1,0,0
81868-3UY-120,A,B,BOYMA,BOYMB,BOY,BOY,M,M,0,6,6,-1,0,0
82599-4DY-100,A,B,BOYSA,BOYSB,BOY,BOY,S,S,0,6,6,-1,0,0
82599-4DY-120,A,B,BOYMA,BOYMB,BOY,BOY,M,M,0,6,6,-1,0,0
82599-4DY-150,B,C,BOYLB,BOYLC,BOY,BOY,L,L,0,6,6,-1,0,0
82599-4DY-85,B,C,BOYXB,BOYXC,BOY,BOY,X,X,0,6,6,-1,0,0
82657-5OU-80,B,C,BAPXB,BAPXC,BAP,BAP,X,X,0,6,6,-1,0,0
82677-5GZ-120,A,B,GIRMA,GIRMB,GIR,GIR,M,M,0,6,6,-1,0,0
82719-65Z-110,B,C,GIRSB,GIRSC,GIR,GIR,S,S,19,13,-6,-1,0,0
82721-5YO-100,B,C,GIRSB,GIRSC,GIR,GIR,S,S,0,6,6,-1,0,0
82721-5YO-130,A,B,GIRMA,GIRMB,GIR,GIR,M,M,0,6,6,-1,0,0
82788-5ZN-90,B,C,BOYXB,BOYXC,BOY,BOY,X,X,0,6,6,-1,0,0
82788-62I-130,B,C,BOYMB,BOYMC,BOY,BOY,M,M,0,6,6,-1,0,0
82867-5VO-100,B,C,COLSB,COLSC,COL,COL,S,S,0,6,6,-1,0,0
82867-5VO-110,B,C,COLSB,COLSC,COL,COL,S,S,0,6,6,-1,0,0
83015-5HP-150,B,C,GIRLB,GIRLC,GIR,GIR,L,L,0,6,6,-1,0,0
83059-5OK-150,A,B,KNILA,KNILB,KNI,KNI,L,L,0,6,6,-1,0,0
83092-5QM-150,A,B,BOYLA,BOYLB,BOY,BOY,L,L,0,6,6,-1,0,0
83092-5QM-85,A,B,BOYXA,BOYXB,BOY,BOY,X,X,0,6,6,-1,0,0
83613-3UU-XL,B,C,ASLLB,ASLLC,ASL,ASL,L,L,0,6,6,-1,0,0
83893-4CG-110,A,B,COLSA,COLSB,COL,COL,S,S,0,6,6,-1,0,0
83893-4CG-130,A,B,COLMA,COLMB,COL,COL,M,M,0,6,6,-1,0,0
83903-4CI-120,A,B,COLMA,COLMB,COL,COL,M,M,0,6,6,-1,0,0
83903-4CI-130,A,B,COLMA,COLMB,COL,COL,M,M,0,6,6,-1,0,0
83904-4CI-100,A,B,COLSA,COLSB,COL,COL,S,S,0,6,6,-1,0,0
84074-5IM-130,B,C,CSLMB,CSLMC,CSL,CSL,M,M,0,6,6,-1,0,0
84090-5LT-130,AA,A,KUSMAA,KUSMA,KUS,KUS,M,M,0,6,6,-1,0,0
84097-5QU-130,A,B,KNIMA,KNIMB,KNI,KNI,M,M,0,6,6,-1,0,0
84097-5QU-150,B,C,KNILB,KNILC,KNI,KNI,L,L,0,6,6,-1,0,0
84108-3UY-130,A,B,BOYMA,BOYMB,BOY,BOY,M,M,0,6,6,-1,0,0
84108-3UY-85,B,C,BOYXB,BOYXC,BOY,BOY,X,X,0,6,6,-1,0,0
84109-5GZ-120,B,C,BOYMB,BOYMC,BOY,BOY,M,M,0,6,6,-1,0,0
84109-5GZ-130,B,C,BOYMB,BOYMC,BOY,BOY,M,M,0,6,6,-1,0,0
84112-5QB-140,B,C,BOYLB,BOYLC,BOY,BOY,L,L,0,6,6,-1,0,0
84116-4CS-100,B,C,KNISB,KNISC,KNI,KNI,S,S,0,6,6,-1,0,0
84116-4CS-110,B,C,KNISB,KNISC,KNI,KNI,S,S,0,6,6,-1,0,0
84116-4CS-120,B,C,KNIMB,KNIMC,KNI,KNI,M,M,0,6,6,-1,0,0
84120-5SA-100,B,C,BOYSB,BOYSC,BOY,BOY,S,S,0,6,6,-1,0,0
84121-5SB-140,B,C,BOYLB,BOYLC,BOY,BOY,L,L,0,6,6,-1,0,0
84124-5HB-130,A,B,KNIMA,KNIMB,KNI,KNI,M,M,0,6,6,-1,0,0
84124-5HP-100,B,C,KNISB,KNISC,KNI,KNI,S,S,0,6,6,-1,0,0
84124-5HP-110,B,C,KNISB,KNISC,KNI,KNI,S,S,0,6,6,-1,0,0
84157-5OJ-50,B,C,BAPIB,BAPIC,BAP,BAP,I,I,0,6,6,-1,0,0
84280-5LB-120,B,C,GIRMB,GIRMC,GIR,GIR,M,M,0,6,6,-1,0,0
84280-5LB-140,B,C,GIRLB,GIRLC,GIR,GIR,L,L,0,6,6,-1,0,0
84281-5KU-120,B,C,GIRMB,GIRMC,GIR,GIR,M,M,0,6,6,-1,0,0
84281-5KU-130,B,C,GIRMB,GIRMC,GIR,GIR,M,M,0,6,6,-1,0,0
84281-5KV-130,A,B,GIRMA,GIRMB,GIR,GIR,M,M,0,6,6,-1,0,0
84281-5KV-140,B,C,GIRLB,GIRLC,GIR,GIR,L,L,0,6,6,-1,0,0
84281-5KV-150,B,C,GIRLB,GIRLC,GIR,GIR,L,L,0,6,6,-1,0,0
84289-5TQ-140,A,B,GIRLA,GIRLB,GIR,GIR,L,L,0,6,6,-1,0,0
84307-2ZC-L,A,B,ASLLA,ASLLB,ASL,ASL,L,L,0,6,6,-1,0,0
84307-2ZC-XS,B,C,ASLXB,ASLXC,ASL,ASL,X,X,0,6,6,-1,0,0
84360-5VP-120,B,C,CSLMB,CSLMC,CSL,CSL,M,M,0,6,6,-1,0,0
84375-5UR-100,B,C,COLSB,COLSC,COL,COL,S,S,0,6,6,-1,0,0
84375-5UR-90,B,C,COLXB,COLXC,COL,COL,X,X,0,6,6,-1,0,0
84412-5OB-60,A,B,BSLIA,BSLIB,BSL,BSL,I,I,0,6,6,-1,0,0
84420-5KW-60,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,0,6,6,-1,0,0
84420-5KW-70,AA,A,BSLIAA,BSLIA,BSL,BSL,I,I,0,6,6,-1,0,0
84433-6HD-85,AA,A,KUSXAA,KUSXA,KUS,KUS,X,X,7,13,6,-1,0,0
84451-5HR-110,A,B,GIRSA,GIRSB,GIR,GIR,S,S,0,6,6,-1,0,0
84485-6A6-140,B,C,BOYLB,BOYLC,BOY,BOY,L,L,0,6,6,-1,0,0
84494-6HQ-120,A,B,KNIMA,KNIMB,KNI,KNI,M,M,0,6,6,-1,0,0
84504-6AO-140,AA,A,GIRLAA,GIRLA,GIR,GIR,L,L,0,6,6,-1,0,0
84512-5HO-110,B,C,GIRSB,GIRSC,GIR,GIR,S,S,0,6,6,-1,0,0
84512-5HO-90,B,C,GIRXB,GIRXC,GIR,GIR,X,X,0,6,6,-1,0,0
84540-5ZH-75,AA,A,BAPIAA,BAPIA,BAP,BAP,I,I,0,6,6,-1,0,0
84558-6FI-70,A,B,BAPIA,BAPIB,BAP,BAP,I,I,0,6,6,-1,0,0
84564-5UP-80,B,C,BAPXB,BAPXC,BAP,BAP,X,X,0,6,6,-1,0,0
84564-5UP-90,B,C,BAPXB,BAPXC,BAP,BAP,X,X,0,6,6,-1,0,0
84595-5KS-140,A,B,GIRLA,GIRLB,GIR,GIR,L,L,0,6,6,-1,0,0
84600-6HS-140,A,B,KNILA,KNILB,KNI,KNI,L,L,0,6,6,-1,0,0
84617-542-85,B,C,COLXB,COLXC,COL,COL,X,X,0,6,6,-1,0,0
84623-5HO-100,A,B,GIRSA,GIRSB,GIR,GIR,S,S,0,6,6,-1,0,0
84623-5HO-140,AA,A,GIRLAA,GIRLA,GIR,GIR,L,L,0,6,6,-1,0,0
84630-5ZO-80,A,B,BAPXA,BAPXB,BAP,BAP,X,X,0,6,6,-1,0,0
84636-67K-70,A,B,BAPIA,BAPIB,BAP,BAP,I,I,7,13,6,-1,0,0
84642-6HO-130,AA,A,GIRMAA,GIRMA,GIR,GIR,M,M,0,6,6,-1,0,0
84645-6CV-130,AA,A,KNIMAA,KNIMA,KNI,KNI,M,M,0,6,6,-1,0,0
84645-6CV-90,AA,A,KNIXAA,KNIXA,KNI,KNI,X,X,0,6,6,-1,0,0
84645-6OT-90,AA,A,KNIXAA,KNIXA,KNI,KNI,X,X,0,6,6,-1,0,0
84648-6GQ-85,AA,A,BAPXAA,BAPXA,BAP,BAP,X,X,0,6,6,-1,0,0
84653-6HL-120,AA,A,KNIMAA,KNIMA,KNI,KNI,M,M,0,6,6,-1,0,0
84655-5ZN-110,A,B,BOYSA,BOYSB,BOY,BOY,S,S,0,6,6,-1,0,0
84655-61I-110,A,B,BOYSA,BOYSB,BOY,BOY,S,S,0,6,6,-1,0,0
84657-5ZH-130,A,B,GIRMA,GIRMB,GIR,GIR,M,M,0,6,6,-1,0,0
