schema_name,table_name,column_id,column_name,data_type,is_nullable,is_identity,is_computed,default_definition,column_description,is_primary_key,primary_key_names,references_columns
dbo,Channel_Offer_SKU_Store_Forecast,6,FiscalWeekOfYear,tinyint,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Store_Forecast,7,Base_Sales_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_Offer_SKU_Store_Forecast,8,Initial_Unit_Forecast,float,True,False,False,,,0,,
dbo,channel_offer_sku_store_forecast_test,1,Channel,nvarchar(50),False,False,False,,,0,,
dbo,channel_offer_sku_store_forecast_test,2,OfferID,nvarchar(50),False,False,False,,,0,,
dbo,channel_offer_sku_store_forecast_test,3,SKU,nvarchar(50),False,False,False,,,0,,
dbo,channel_offer_sku_store_forecast_test,4,LocationID,smallint,False,False,False,,,0,,
dbo,channel_offer_sku_store_forecast_test,5,CalendarDate,date,True,False,False,,,0,,
dbo,channel_offer_sku_store_forecast_test,6,FiscalWeekOfYear,tinyint,True,False,False,,,0,,
dbo,channel_offer_sku_store_forecast_test,7,Base_Sales_Unit_Forecast,float,True,False,False,,,0,,
dbo,channel_offer_sku_store_forecast_test,8,Initial_Unit_Forecast,float,True,False,False,,,0,,
dbo,Channel_SKU_SIZE_Weekly_Demand_History,1,CHANNEL,nvarchar(20),False,False,False,,,0,,
dbo,Channel_SKU_SIZE_Weekly_Demand_History,2,DIVISION,nvarchar(500),True,False,False,,,0,,
dbo,Channel_SKU_SIZE_Weekly_Demand_History,3,DEPARTMENT,nvarchar(500),True,False,False,,,0,,
dbo,Channel_SKU_SIZE_Weekly_Demand_History,4,CLASS,nvarchar(500),True,False,False,,,0,,
dbo,Channel_SKU_SIZE_Weekly_Demand_History,5,ITEMID,nvarchar(20),False,False,False,,,0,,
dbo,Channel_SKU_SIZE_Weekly_Demand_History,6,OFFER,nvarchar(41),False,False,False,,,0,,
dbo,Channel_SKU_SIZE_Weekly_Demand_History,7,SKU,nvarchar(62),False,False,False,,,0,,
dbo,Channel_SKU_SIZE_Weekly_Demand_History,8,SIZEID,nvarchar(10),False,False,False,,,0,,
dbo,Channel_SKU_SIZE_Weekly_Demand_History,9,FISCALWEEKSTARTDATE,datetime2(7),True,False,False,,,0,,
dbo,Channel_SKU_SIZE_Weekly_Demand_History,10,UNIT_SALES_QTY,"numeric(38,16)",True,False,False,,,0,,
dbo,Channel_SKU_SIZE_Weekly_Demand_History,11,SALES_WEEK_ROW_NUMBER,bigint,True,False,False,,,0,,
dbo,Current_Offer_Inventory,1,OfferID,nvarchar(50),False,False,False,,,0,,
dbo,Current_Offer_Inventory,2,Total_Inv,"numeric(38,16)",True,False,False,,,0,,
dbo,Current_Offer_Inventory,3,Avail_Inv,"numeric(38,16)",True,False,False,,,0,,
dbo,Current_Offer_Inventory,4,Retail_Store_Inv,"numeric(38,16)",True,False,False,,,0,,
dbo,Current_Offer_Inventory,5,Outlet_Store_Inv,"numeric(38,16)",True,False,False,,,0,,
dbo,Current_Offer_Inventory,6,LandedCost,"numeric(38,16)",True,False,False,,,0,,
dbo,Current_Offer_Inventory,7,UnitPrice,"numeric(38,16)",True,False,False,,,0,,
dbo,Current_Offer_Inventory,8,LastUpdatedDate,datetime,True,False,False,,,0,,
dbo,Current_Offer_Inventory_backup,1,OfferID,nvarchar(50),False,False,False,,,0,,
dbo,Current_Offer_Inventory_backup,2,Total_Inv,"numeric(38,16)",True,False,False,,,0,,
dbo,Current_Offer_Inventory_backup,3,Avail_Inv,"numeric(38,16)",True,False,False,,,0,,
dbo,Current_Offer_Inventory_backup,4,LandedCost,"numeric(38,16)",True,False,False,,,0,,
dbo,Current_Offer_Inventory_backup,5,UnitPrice,"numeric(38,16)",True,False,False,,,0,,
dbo,Current_Offer_Inventory_backup,6,LastUpdatedDate,datetime,True,False,False,,,0,,
dbo,Current_Offer_Inventory_FirstOfWeek,1,OfferID,nvarchar(50),False,False,False,,,0,,
dbo,Current_Offer_Inventory_FirstOfWeek,2,Total_Inv,"numeric(38,16)",True,False,False,,,0,,
dbo,Current_Offer_Inventory_FirstOfWeek,3,Avail_Inv,"numeric(38,16)",True,False,False,,,0,,
dbo,Current_Offer_Inventory_FirstOfWeek,4,Retail_Store_Inv,"numeric(38,16)",True,False,False,,,0,,
dbo,Current_Offer_Inventory_FirstOfWeek,5,Outlet_Store_Inv,"numeric(38,16)",True,False,False,,,0,,
dbo,Current_Offer_Inventory_FirstOfWeek,6,LandedCost,"numeric(38,16)",True,False,False,,,0,,
dbo,Current_Offer_Inventory_FirstOfWeek,7,UnitPrice,"numeric(38,16)",True,False,False,,,0,,
dbo,Current_Offer_Inventory_FirstOfWeek,8,LastUpdatedDate,datetime,True,False,False,,,0,,
dbo,Current_SKU_Available_DC_Inventory,1,SKU,nvarchar(50),True,False,False,,,0,,
dbo,Current_SKU_Available_DC_Inventory,2,Total_Inv,"decimal(18,0)",True,False,False,,,0,,
dbo,Current_SKU_Available_DC_Inventory,3,Avail_Inv,"decimal(18,0)",True,False,False,,,0,,
dbo,Current_SKU_Available_DC_Inventory,4,Retail_Store_Inv,"numeric(38,16)",True,False,False,,,0,,
dbo,Current_SKU_Available_DC_Inventory,5,Outlet_Store_Inv,"numeric(38,16)",True,False,False,,,0,,
dbo,Current_SKU_Available_DC_Inventory,6,LastUpdatedDate,datetime,True,False,False,,,0,,
dbo,Current_SKU_Available_DC_Inventory_backup,1,SKU,nvarchar(50),True,False,False,,,0,,
dbo,Current_SKU_Available_DC_Inventory_backup,2,Avail_Inv,"decimal(18,0)",True,False,False,,,0,,
dbo,Current_SKU_Available_DC_Inventory_backup,3,LastUpdatedDate,datetime,True,False,False,,,0,,
dbo,Current_SKU_Available_DC_Inventory_FirstOfWeek,1,SKU,nvarchar(50),True,False,False,,,0,,
dbo,Current_SKU_Available_DC_Inventory_FirstOfWeek,2,Total_Inv,"decimal(18,0)",True,False,False,,,0,,
dbo,Current_SKU_Available_DC_Inventory_FirstOfWeek,3,Avail_Inv,"decimal(18,0)",True,False,False,,,0,,
dbo,Current_SKU_Available_DC_Inventory_FirstOfWeek,4,Retail_Store_Inv,"numeric(38,16)",True,False,False,,,0,,
dbo,Current_SKU_Available_DC_Inventory_FirstOfWeek,5,Outlet_Store_Inv,"numeric(38,16)",True,False,False,,,0,,
dbo,Current_SKU_Available_DC_Inventory_FirstOfWeek,6,LastUpdatedDate,datetime,True,False,False,,,0,,
dbo,Current_Store_Available_Inventory,1,StoreID,nvarchar(50),True,False,False,,,0,,
dbo,Current_Store_Available_Inventory,2,SKU,nvarchar(50),True,False,False,,,0,,
dbo,Current_Store_Available_Inventory,3,Onhand,float,True,False,False,,,0,,
dbo,Current_Store_Available_Inventory,4,OnOrder,float,True,False,False,,,0,,
dbo,Current_Store_Available_Inventory,5,LastUpdateDate,datetime,True,False,False,,,0,,
dbo,Current_Store_Available_Inventory_Adjustments,1,StoreID,nvarchar(50),True,False,False,,,0,,
dbo,Current_Store_Available_Inventory_Adjustments,2,SKU,nvarchar(50),True,False,False,,,0,,
dbo,Current_Store_Available_Inventory_Adjustments,3,Onhand_Adjustment,float,True,False,False,,,0,,
dbo,Current_Store_Available_Inventory_Adjustments,4,Status,nvarchar(10),True,False,False,,,0,,
dbo,Current_Store_Available_Inventory_Adjustments,5,LastUpdateDate,datetime,True,False,False,,,0,,
dbo,Current_Store_Available_Inventory_Adjustments,6,LastUpdateUser,nvarchar(50),True,False,False,,,0,,
dbo,DB_Errors,1,ErrorID,int,False,True,False,,,0,,
dbo,DB_Errors,2,UserName,varchar(100),True,False,False,,,0,,
dbo,DB_Errors,3,ErrorNumber,int,True,False,False,,,0,,
dbo,DB_Errors,4,ErrorState,int,True,False,False,,,0,,
dbo,DB_Errors,5,ErrorSeverity,int,True,False,False,,,0,,
dbo,DB_Errors,6,ErrorLine,int,True,False,False,,,0,,
dbo,DB_Errors,7,ErrorProcedure,varchar(max),True,False,False,,,0,,
dbo,DB_Errors,8,ErrorMessage,varchar(max),True,False,False,,,0,,
dbo,DB_Errors,9,ErrorDateTime,datetime,True,False,False,,,0,,
dbo,Forecast_Job_Log,1,Process_Date,datetime,True,False,False,,,0,,
dbo,Forecast_Job_Log,2,Process_Description,varchar(500),True,False,False,,,0,,
dbo,Inventory_History,1,AsOfDate,datetime2(7),True,False,False,,,0,,
dbo,Inventory_History,2,Avail_OH,float,True,False,False,,,0,,
dbo,Inventory_History,3,Division,nvarchar(50),True,False,False,,,0,,
dbo,Inventory_History,4,DEPARTMENT,nvarchar(50),True,False,False,,,0,,
dbo,Inventory_History,5,CHANNEL,nvarchar(50),True,False,False,,,0,,
dbo,Inventory_History,6,Avail_Cost_OH,float,True,False,False,,,0,,
dbo,Inventory_History,7,SEASONPARENTCODE,nvarchar(50),True,False,False,,,0,,
dbo,Kubix_Attributes,1,Offer,varchar(255),False,False,False,,,0,,
dbo,Kubix_Attributes,2,Season,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,3,Sub_Season,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,4,Season_Code,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,5,Life_cycle,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,6,Flow_Date,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,7,Start_Date,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,8,End_Date,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,9,Vendor,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,10,Gender,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,11,Color_Group,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,12,Family_Match,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,13,Collection,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,14,Theme,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,15,Royalty_Code,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,16,Product_Detail,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,17,Pack_Size,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,18,Silhouette,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,19,Licensor,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,20,Licensed_Property,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,21,GOTS_Cert_Date,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,22,GRS_Cert_Date,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,23,Dropped,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,24,Drp,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,25,Date_Added_UTC,datetime,True,False,False,,,0,,
dbo,Kubix_Attributes,26,Description,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,27,Division,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,28,Department,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,29,Class,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,30,ColorName,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,31,MSRP,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,32,Material_Group,varchar(255),True,False,False,,,0,,
dbo,Kubix_Attributes,33,Fabric_Group,varchar(255),True,False,False,,,0,,
dbo,Markdown_Model_Headers,1,MD_ID,varchar(50),True,False,False,,,0,,
dbo,Markdown_Model_Headers,2,MD_Channel,varchar(50),True,False,False,,,0,,
dbo,Markdown_Model_Headers,3,MD_Name,varchar(200),True,False,False,,,0,,
dbo,Markdown_Model_Headers,4,MD_Notes,varchar(1000),True,False,False,,,0,,
dbo,Markdown_Model_Headers,5,Last_Update_Date,datetime,True,False,False,,,0,,
dbo,Markdown_Model_Headers,6,Last_Update_User,varchar(50),True,False,False,,,0,,
dbo,Markdown_Model_Headers,7,Status,nvarchar(50),True,False,False,,,0,,
dbo,Markdown_Model_Pricing_Detail,1,MD_ID,varchar(50),True,False,False,,,0,,
dbo,Markdown_Model_Pricing_Detail,2,MD_Effective_Date,date,True,False,False,,,0,,
dbo,Markdown_Model_Pricing_Detail,3,MD_Calendar_Date_Week_Begin,date,True,False,False,,,0,,
dbo,Markdown_Model_Pricing_Detail,4,Ticketed_Price,"decimal(18,2)",True,False,False,,,0,,
dbo,Markdown_Model_Product_Detail,1,MD_ID,varchar(50),True,False,False,,,0,,
dbo,Markdown_Model_Product_Detail,2,MD_Level,varchar(50),True,False,False,,,0,,
dbo,Markdown_Model_Product_Detail,3,Level_Value,varchar(50),True,False,False,,,0,,
dbo,Monthly_On_Order,1,Channel,nvarchar(50),True,False,False,,,0,,
dbo,Monthly_On_Order,2,Division,nvarchar(50),True,False,False,,,0,,
dbo,Monthly_On_Order,3,Department,nvarchar(50),True,False,False,,,0,,
dbo,Monthly_On_Order,4,SeasonParentCode,nvarchar(50),True,False,False,,,0,,
dbo,Monthly_On_Order,5,Fiscal_Year,smallint,True,False,False,,,0,,
dbo,Monthly_On_Order,6,Fiscal_Month,tinyint,True,False,False,,,0,,
dbo,Monthly_On_Order,7,Total_Line_Amount,float,True,False,False,,,0,,
dbo,Monthly_On_Order,8,Total_Ordered_Qty,float,True,False,False,,,0,,
dbo,Monthly_On_Order,9,Total_Remaining_Order_Qty,float,True,False,False,,,0,,
dbo,Monthly_On_Order,10,Total_Remaining_Order_Amt,float,True,False,False,,,0,,
dbo,No_Size_Exception_Offers,1,OfferID,varchar(50),True,False,False,,,0,,
dbo,Offer_Control_Table,1,Channel,nvarchar(50),True,False,False,,,0,,
dbo,Offer_Control_Table,2,OfferID,nvarchar(50),True,False,False,,,0,,
dbo,Offer_Control_Table,3,Division,nvarchar(50),True,False,False,,,0,,
dbo,Offer_Control_Table,4,Department,nvarchar(50),True,False,False,,,0,,
dbo,Offer_Control_Table,5,SeasonCode,nvarchar(50),True,False,False,,,0,,
dbo,Offer_Control_Table,6,Unit_Cost,float,True,False,False,,,0,,
dbo,Offer_Control_Table,7,TicketedRetail,float,True,False,False,,,0,,
dbo,Offer_Control_Table,8,Planning_APW,float,True,False,False,,,0,,
dbo,Offer_Control_Table,9,Initial_APW_Units,float,True,False,False,,,0,,
dbo,Offer_Control_Table,10,Initialized_Date,date,True,False,False,,,0,,
dbo,Offer_Control_Table,11,Target_Sell_Thru,float,True,False,False,,,0,,
dbo,Offer_Control_Table,12,Start_Date,date,True,False,False,,,0,,
dbo,Offer_Control_Table,13,Stop_Date,date,True,False,False,,,0,,
dbo,Offer_Control_Table,14,Intended_Weeks,float,True,False,False,,,0,,
dbo,Offer_Control_Table,15,Size_Range_Model,varchar(50),True,False,False,,,0,,
dbo,Offer_Control_Table,16,Seasonal_Profile_Model,varchar(50),True,False,False,,,0,,
dbo,Offer_Control_Table,17,Store_Distribution_Model,varchar(50),True,False,False,,,0,,
dbo,Offer_Control_Table,18,GroupName,nvarchar(50),True,False,False,,,0,,
dbo,Offer_Control_Table,19,Returns_Model,float,True,False,False,,,0,,
dbo,Offer_Control_Table,20,Markdown_Model,varchar(50),True,False,False,,,0,,
dbo,Offer_Control_Table,21,Out_Of_Stock_Date,date,True,False,False,,,0,,
dbo,Offer_Control_Table,22,Retrend_Forecast,nvarchar(5),True,False,False,,,0,,
dbo,Offer_Control_Table,23,Retrend_Model,nvarchar(25),True,False,False,,,0,,
dbo,Offer_Control_Table,24,Replenish_Flag,nvarchar(5),True,False,False,,,0,,
dbo,Offer_Control_Table,25,Start_Replenish_Date,date,True,False,False,,,0,,
dbo,Offer_Control_Table,26,Stop_Replenish_Date,date,True,False,False,,,0,,
dbo,Offer_Control_Table,27,Replenish_Target_WOS,float,True,False,False,,,0,,
dbo,Offer_Control_Table,28,Replenish_Lead_Time,float,True,False,False,,,0,,
dbo,Offer_Control_Table,29,Replenish_Cycle_Time,float,True,False,False,,,0,,
dbo,Offer_Control_Table,30,Initial_Allocation_WOS,float,True,False,False,,,0,,
dbo,Offer_Control_Table,31,AutoAllocate_Flag,nvarchar(50),True,False,False,,,0,,
dbo,Offer_Control_Table,32,Start_Allocate_Date,date,True,False,False,,,0,,
dbo,Offer_Control_Table,33,Stop_Allocate_Date,date,True,False,False,,,0,,
dbo,Offer_Control_Table,34,Allocation_Max_WOS,float,True,False,False,,,0,,
dbo,Offer_Control_Table,35,Allocation_Max_Limit_Qty,float,True,False,False,,,0,,
dbo,Offer_Control_Table,36,Allocation_Avail_Inventory_Threshold,float,True,False,False,,,0,,
dbo,Offer_Control_Table,37,Allocation_Cutoff_Threshold,float,True,False,False,,,0,,
dbo,Offer_Control_Table,38,Last Updated Date,datetime,True,False,False,,,0,,
dbo,Offer_Control_Table,39,Last Update User,varchar(50),True,False,False,,,0,,
dbo,Offer_Control_Table,40,Status,varchar(50),True,False,False,,,0,,
dbo,Offer_Control_Table,41,Current_APW_Units,float,True,False,False,,,0,,
dbo,Offer_Control_Table,42,Updated_APW_Units,float,True,False,False,,,0,,
dbo,Offer_Control_Table,43,Supplier_Min_Order_Qty,float,True,False,False,,,0,,
dbo,Offer_Control_Table,44,Initial_Est_Purchase_Units,int,True,False,False,,,0,,
dbo,Offer_Control_Table,45,Final_Est_Purchase_Units,int,True,False,False,,,0,,
dbo,Offer_Control_Table,46,Notes,nvarchar(1000),True,False,False,,,0,,
dbo,Offer_Control_Table,47,Auto_Create_Receipt_Plan,nvarchar(50),True,False,False,,,0,,
dbo,Offer_Control_Table,48,Master_Forecast_Flag,nvarchar(50),True,False,False,,,0,,
dbo,Offer_Control_Table,49,ColorName,varchar(50),True,False,False,,,0,,
dbo,Offer_Control_Table,50,On_Order_Auto_Receipt_Days,"numeric(18,0)",True,False,False,,,0,,
dbo,Offer_Control_Table,51,itemname,nvarchar(60),True,False,False,,,0,,
dbo,Offer_Control_Table,52,Initial_Order_Flow_Type,varchar(50),True,False,False,,,0,,
dbo,Offer_Control_Table,53,Initial_Order_Percent_Qty,float,True,False,False,,,0,,
dbo,Offer_Control_Table,54,Balance_Order_Flow_Type,varchar(50),True,False,False,,,0,,
dbo,Offer_Control_Table,55,Balance_Order_Weeks_From_Initial,int,True,False,False,,,0,,
dbo,Offer_Control_Table,56,Min_Balance_To_Flow_Qty,int,True,False,False,,,0,,
dbo,Offer_Control_Table,57,Use_Offer_Min_Size_Qtys_Flag,varchar(3),True,False,False,,,0,,
dbo,Offer_Control_Table,58,SizeRange,nvarchar(50),True,False,False,,,0,,
dbo,Offer_Control_Table,59,ForecastNotTrendWeeksOutFactor,int,True,False,False,,,0,,
dbo,offer_control_table_backup,1,Channel,nvarchar(50),True,False,False,,,0,,
dbo,offer_control_table_backup,2,OfferID,nvarchar(50),True,False,False,,,0,,
dbo,offer_control_table_backup,3,Division,nvarchar(50),True,False,False,,,0,,
dbo,offer_control_table_backup,4,Department,nvarchar(50),True,False,False,,,0,,
dbo,offer_control_table_backup,5,SeasonCode,nvarchar(50),True,False,False,,,0,,
dbo,offer_control_table_backup,6,Unit_Cost,float,True,False,False,,,0,,
