PickYear,LocProfileId,SourceLocation,SourceZone,SKU,PickLines,DistinctOrders,PickUnits,FirstPickDate,LastPickDate,SourceSchema
2022,W001,07-079D,W001,67773-WX3-80,1,1,1.0,2022-07-25,2022-07-25,DAX_Archive.arc
2022,W001,07-085W,W001,67379-015-140,1,1,1.0,2022-05-12,2022-05-12,DAX_Archive.arc
2022,invalid,07-018C,Invalid,60611-TX8-150,1,1,1.0,2022-02-27,2022-02-27,DAX_Archive.arc
2025,W001,07-033I,W001,82585-3BJ-80,1,1,2.0,2025-12-28,2025-12-28,DAX_Archive.arc
2025,W001,07-067Y,W001,82479-3AK-NB,3,3,4.0,2025-01-27,2025-06-02,DAX_Archive.arc
2024,W001,07-015X,W001,83308-2XU-L,16,16,16.0,2024-12-07,2024-12-19,DAX_Archive.arc
2025,W001,07-107W,W001,82490-3AH-50,11,11,15.0,2025-01-20,2025-12-16,DAX_Archive.arc
2022,W001,07-033A,W001,67877-WV1-110,1,1,1.0,2022-06-17,2022-06-17,DAX_Archive.arc
2026,W001,07-154B,W001,82586-VZ1-75,6,6,10.0,2026-01-29,2026-03-12,DAX_Archive.arc
2022,W001,07-128C,W001,67379-015-140,20,20,20.0,2022-04-16,2022-04-30,DAX_Archive.arc
2022,W001,07-051A,W001,58660-NL3-M,1,1,1.0,2022-01-05,2022-01-05,DAX_Archive.arc
2022,W001,07-078C,W001,67066-B42-120,1,1,1.0,2022-01-30,2022-01-30,DAX_Archive.arc
2022,invalid,20-134A,Invalid,59852-VK6-120,28,28,28.0,2022-06-27,2022-07-23,DAX_Archive.arc
2022,W001,07-097B,W001,67085-GF2-150,11,11,11.0,2022-02-17,2022-03-17,DAX_Archive.arc
2023,invalid,16-132W,Invalid,81074-461-150,3,3,3.0,2023-12-30,2023-12-30,DAX_Archive.arc
2022,W001,07-053D,W001,65593-SR4-70,2,2,2.0,2022-01-15,2022-01-16,DAX_Archive.arc
2022,W001,07-048B,W001,68100-WE1-100,3,3,3.0,2022-07-17,2022-07-26,DAX_Archive.arc
2022,W001,07-100Y,W001,65635-015-130,2,2,2.0,2022-01-12,2022-01-13,DAX_Archive.arc
2022,W001,07-096C,W001,67396-WV2-130,1,1,1.0,2022-07-25,2022-07-25,DAX_Archive.arc
2022,W001,07-066D,W001,60611-RB7-90,1,1,1.0,2022-01-25,2022-01-25,DAX_Archive.arc
2023,invalid,18-122B,Invalid,68007-919-90,9,9,9.0,2023-09-06,2023-09-07,DAX_Archive.arc
2022,W001,07-047D,W001,60325-VJ6-XXL,4,4,4.0,2022-01-30,2022-02-06,DAX_Archive.arc
2022,invalid,22-138B,Invalid,67122-PT0-110,62,62,64.0,2022-01-03,2022-01-13,DAX_Archive.arc
2022,W001,07-142X,W001,57827-EF4-120,1,1,1.0,2022-01-27,2022-01-27,DAX_Archive.arc
2022,invalid,17-129A,Invalid,80145-HQ7-110,1,1,1.0,2022-12-03,2022-12-03,DAX_Archive.arc
2024,W001,07-064Z,W001,67483-EH3-100,1,1,1.0,2024-10-08,2024-10-08,DAX_Archive.arc
2022,invalid,25-139B,Invalid,67557-PB4-90,1,1,1.0,2022-07-02,2022-07-02,DAX_Archive.arc
2022,W001,07-114Z,W001,66975-67L-120,1,1,1.0,2022-02-21,2022-02-21,DAX_Archive.arc
2024,W001,07-104H,W001,82482-3AC-90,2,2,4.0,2024-12-09,2024-12-09,DAX_Archive.arc
2022,invalid,22-135C,Invalid,65203-VJ9-XXL,13,13,16.0,2022-04-13,2022-07-23,DAX_Archive.arc
2022,W001,07-002Z,W001,67871-M91-150,1,1,1.0,2022-06-05,2022-06-05,DAX_Archive.arc
2022,invalid,17-043Z,Invalid,67339-WE3-120,26,26,27.0,2022-04-23,2022-05-06,DAX_Archive.arc
2022,W001,07-053Z,W001,59852-TP7-130,3,3,3.0,2022-01-18,2022-01-19,DAX_Archive.arc
2022,W001,07-135Z,W001,59852-VK4-150,2,2,2.0,2022-02-11,2022-02-16,DAX_Archive.arc
2022,invalid,25-136D,Invalid,67486-NU7-90,1,1,1.0,2022-07-27,2022-07-27,DAX_Archive.arc
2022,W001,07-111X,W001,68146-XC6-80,7,7,7.0,2022-07-14,2022-07-27,DAX_Archive.arc
2022,W001,07-048D,W001,60008-VK1-70,1,1,1.0,2022-02-19,2022-02-19,DAX_Archive.arc
2022,W001,07-107X,W001,65605-UT3-75,1,1,1.0,2022-02-22,2022-02-22,DAX_Archive.arc
2022,W001,07-145X,W001,67601-TZ2-150,253,253,257.0,2022-06-07,2022-07-13,DAX_Archive.arc
2023,invalid,17-132Y,Invalid,80457-JB4-100,81,81,82.0,2023-06-19,2023-07-22,DAX_Archive.arc
2022,W001,07-125Y,W001,58712-GF2-120,1,1,1.0,2022-01-25,2022-01-25,DAX_Archive.arc
2022,invalid,08-108W,Invalid,48383-011-XL,1,1,1.0,2022-01-14,2022-01-14,DAX_Archive.arc
2022,W001,07-104A,W001,67272-SR4-100,1,1,1.0,2022-02-03,2022-02-03,DAX_Archive.arc
2022,W001,07-131Z,W001,66921-SR4-75,1,1,1.0,2022-02-03,2022-02-03,DAX_Archive.arc
2022,invalid,31-139Y,Invalid,67784-SR4-90,50,50,52.0,2022-07-07,2022-07-15,DAX_Archive.arc
2022,W001,07-026A,W001,30070-S74-S,1,1,1.0,2022-01-05,2022-01-05,DAX_Archive.arc
2022,invalid,17-139W,Invalid,68045-015-100,3,3,3.0,2022-07-18,2022-07-20,DAX_Archive.arc
2023,invalid,17-049Z,Invalid,80028-032-XS,1,1,1.0,2023-01-20,2023-01-20,DAX_Archive.arc
2022,invalid,07-041A,Invalid,67157-HI2-110,2,2,2.0,2022-02-05,2022-02-06,DAX_Archive.arc
2022,W001,07-075A,W001,67216-JB3-90,1,1,1.0,2022-06-13,2022-06-13,DAX_Archive.arc
2025,W001,07-097X,W001,81486-76X-S,10,10,10.0,2025-01-19,2025-05-22,DAX_Archive.arc
2022,W001,07-105C,W001,60640-VS1-90,104,104,106.0,2022-02-06,2022-05-31,DAX_Archive.arc
2022,invalid,08-111W,Invalid,67099-FX9-1Y,1,1,1.0,2022-11-13,2022-11-13,DAX_Archive.arc
2022,invalid,09-147C,Invalid,67117-DW1-90,1,1,1.0,2022-07-29,2022-07-29,DAX_Archive.arc
2022,W001,07-088D,W001,67871-015-90,1,1,1.0,2022-07-01,2022-07-01,DAX_Archive.arc
2024,W001,07-135D,W001,82489-3AE-70,1,1,1.0,2024-10-08,2024-10-08,DAX_Archive.arc
2022,W001,07-088Z,W001,67312-WE0-75,1,1,1.0,2022-03-10,2022-03-10,DAX_Archive.arc
2022,W001,07-118C,W001,66986-VF5-XS,1,1,1.0,2022-01-16,2022-01-16,DAX_Archive.arc
2022,W001,07-124Y,W001,67419-UU6-150,122,122,124.0,2022-05-23,2022-07-17,DAX_Archive.arc
2022,W001,07-122X,W001,67306-DW1-110,1,1,1.0,2022-02-24,2022-02-24,DAX_Archive.arc
2026,W001,07-060G,W001,84407-VU6-75,11,10,15.0,2026-05-07,2026-05-23,DAX_Archive.arc
2026,W001,07-054B,W001,82477-3NA-110,1,1,3.0,2026-02-05,2026-02-05,DAX_Archive.arc
2025,W001,07-034W,W001,82485-3BC-80,3,3,3.0,2025-01-02,2025-09-27,DAX_Archive.arc
2022,W001,07-131B,W001,66994-QY5-XL,1,1,1.0,2022-01-10,2022-01-10,DAX_Archive.arc
2022,W001,07-138D,W001,65605-XJ3-80,1,1,1.0,2022-08-01,2022-08-01,DAX_Archive.arc
2022,invalid,32-135D,Invalid,67418-VW2-110,92,92,92.0,2022-04-04,2022-07-11,DAX_Archive.arc
2022,W001,07-038D,W001,67711-WV7-70,1,1,1.0,2022-05-16,2022-05-16,DAX_Archive.arc
2022,W001,07-102W,W001,66689-WV4-60,2,2,2.0,2022-07-22,2022-07-22,DAX_Archive.arc
2022,W001,07-038W,W001,67608-PH1-150,1,1,1.0,2022-06-18,2022-06-18,DAX_Archive.arc
2022,W001,07-137A,W001,52631-75Z-XL,1,1,1.0,2022-01-26,2022-01-26,DAX_Archive.arc
2022,W001,07-098Z,W001,67193-76X-150,1,1,1.0,2022-01-22,2022-01-22,DAX_Archive.arc
2022,W001,07-058C,W001,66826-UZ1-120,1,1,1.0,2022-01-19,2022-01-19,DAX_Archive.arc
2022,W001,07-103C,W001,66975-EF5-120,1,1,1.0,2022-01-27,2022-01-27,DAX_Archive.arc
2022,W001,07-115A,W001,36086-011-140,1,1,1.0,2022-02-01,2022-02-01,DAX_Archive.arc
2022,invalid,08-111X,Invalid,67246-VM9-75,1,1,1.0,2022-02-19,2022-02-19,DAX_Archive.arc
2022,invalid,07-003B,Invalid,66689-WV4-75,1,1,1.0,2022-07-27,2022-07-27,DAX_Archive.arc
2022,W001,07-053Z,W001,50265-VJ7-XS,1,1,1.0,2022-01-10,2022-01-10,DAX_Archive.arc
2022,W001,07-037W,W001,67711-SR4-60,1,1,1.0,2022-06-05,2022-06-05,DAX_Archive.arc
2022,invalid,33-134B,Invalid,66861-TZ8-85,1,1,1.0,2022-01-13,2022-01-13,DAX_Archive.arc
2022,invalid,08-112Z,Invalid,66936-UT9-70,1,1,1.0,2022-01-15,2022-01-15,DAX_Archive.arc
2024,invalid,17-139W,Invalid,80451-942-100,34,34,34.0,2024-01-02,2024-01-06,DAX_Archive.arc
2022,W001,07-015Z,W001,60600-WU9-120,1,1,1.0,2022-05-19,2022-05-19,DAX_Archive.arc
2026,W001,07-097H,W001,84396-6CH-100,2,2,4.0,2026-05-08,2026-05-12,DAX_Archive.arc
2022,W001,07-056B,W001,57826-EF4-120,1,1,1.0,2022-01-18,2022-01-18,DAX_Archive.arc
2023,invalid,18-122B,Invalid,80918-760-90,25,25,25.0,2023-09-02,2023-09-05,DAX_Archive.arc
2022,invalid,17-128A,Invalid,67374-WC9-120,18,18,18.0,2022-03-10,2022-03-18,DAX_Archive.arc
2022,W001,07-082Z,W001,66959-VD3-100,1,1,1.0,2022-02-19,2022-02-19,DAX_Archive.arc
2022,W001,07-111W,W001,67233-VN1-75,3,3,3.0,2022-01-26,2022-01-28,DAX_Archive.arc
2022,W001,07-095D,W001,60611-NB1-120,1,1,1.0,2022-02-20,2022-02-20,DAX_Archive.arc
2022,invalid,23-135W,Invalid,67274-NZ5-85,2,2,2.0,2022-01-21,2022-01-21,DAX_Archive.arc
2023,invalid,17-131A,Invalid,67517-WX1-110,47,47,50.0,2023-07-27,2023-08-18,DAX_Archive.arc
2022,invalid,32-136A,Invalid,45850-PV5-110,1,1,1.0,2022-01-02,2022-01-02,DAX_Archive.arc
2022,invalid,26-135Z,Invalid,67731-WW6-80,107,107,111.0,2022-04-15,2022-05-10,DAX_Archive.arc
2022,W001,07-143X,W001,67012-AT2-100,1,1,1.0,2022-01-13,2022-01-13,DAX_Archive.arc
2022,invalid,30-140Z,Invalid,67128-NG1-120,1,1,1.0,2022-01-03,2022-01-03,DAX_Archive.arc
2022,W001,07-139A,W001,60611-NB1-120,2,2,2.0,2022-01-26,2022-01-27,DAX_Archive.arc
2022,W001,07-073D,W001,67023-NB1-120,1,1,1.0,2022-01-13,2022-01-13,DAX_Archive.arc
2022,W001,07-061D,W001,67686-WJ8-120,1,1,1.0,2022-06-24,2022-06-24,DAX_Archive.arc
2022,W001,07-079A,W001,50265-QX6-L,9,9,9.0,2022-01-16,2022-01-19,DAX_Archive.arc
2022,W001,07-008X,W001,60325-VJ5-S,14,14,16.0,2022-01-18,2022-01-30,DAX_Archive.arc
2024,W001,07-094X,W001,82240-1GF-110,1,1,1.0,2024-10-03,2024-10-03,DAX_Archive.arc
2022,invalid,07-005D,Invalid,59852-VL8-150,1,1,1.0,2022-02-07,2022-02-07,DAX_Archive.arc
2023,invalid,16-134W,Invalid,68032-VX9-150,84,84,86.0,2023-01-02,2023-01-14,DAX_Archive.arc
2022,invalid,08-108X,Invalid,52382-GF2-85,3,3,3.0,2022-01-10,2022-01-11,DAX_Archive.arc
2022,W001,07-006Y,W001,66936-SY2-60,1,1,1.0,2022-01-15,2022-01-15,DAX_Archive.arc
2022,W001,07-121D,W001,58661-NL3-S,2,2,2.0,2022-01-06,2022-01-08,DAX_Archive.arc
2022,invalid,32-138Z,Invalid,67312-WB6-85,4,4,4.0,2022-05-14,2022-05-16,DAX_Archive.arc
2022,W001,07-108Y,W001,66998-CM4-100,1,1,1.0,2022-01-25,2022-01-25,DAX_Archive.arc
2022,W001,07-018X,W001,45039-PG7-7,1,1,1.0,2022-01-10,2022-01-10,DAX_Archive.arc
2022,W001,07-133C,W001,67069-B42-85,1,1,1.0,2022-01-12,2022-01-12,DAX_Archive.arc
2022,invalid,07-109C,Invalid,67087-GF2-150,2,2,2.0,2022-02-17,2022-02-19,DAX_Archive.arc
2022,W001,07-133C,W001,67871-78M-85,185,185,188.0,2022-03-30,2022-07-04,DAX_Archive.arc
2022,W001,07-051D,W001,67731-WW6-75,1,1,1.0,2022-06-29,2022-06-29,DAX_Archive.arc
2022,invalid,07-019A,Invalid,67597-WS3-140,1,1,1.0,2022-06-06,2022-06-06,DAX_Archive.arc
2022,W001,07-067A,W001,67117-DW1-90,1,1,1.0,2022-01-11,2022-01-11,DAX_Archive.arc
2022,invalid,08-046Y,Invalid,66861-TZ8-100,1,1,1.0,2022-01-16,2022-01-16,DAX_Archive.arc
2026,W001,07-091E,W001,83069-3AE-90,4,4,7.0,2026-01-02,2026-02-12,DAX_Archive.arc
2022,invalid,08-107X,Invalid,60612-VW8-100,75,75,75.0,2022-08-29,2022-10-02,DAX_Archive.arc
2022,W001,07-066B,W001,60325-VP1-L,1,1,1.0,2022-01-03,2022-01-03,DAX_Archive.arc
2025,W001,07-009Z,W001,81461-2MP-130,1,1,1.0,2025-03-25,2025-03-25,DAX_Archive.arc
2022,W001,07-106Y,W001,59818-015-130,2,2,2.0,2022-01-22,2022-01-23,DAX_Archive.arc
2026,W001,07-133Y,W001,82560-3BG-50,3,3,4.0,2026-02-05,2026-03-13,DAX_Archive.arc
2022,W001,07-114A,W001,67580-PM8-150,34,34,35.0,2022-06-25,2022-07-31,DAX_Archive.arc
2022,W001,07-063D,W001,67633-AV3-140,1,1,1.0,2022-07-02,2022-07-02,DAX_Archive.arc
2022,W001,07-101C,W001,62515-NU3-140,1,1,1.0,2022-02-25,2022-02-25,DAX_Archive.arc
2024,W001,07-129C,W001,82482-3BI-130,1,1,1.0,2024-10-14,2024-10-14,DAX_Archive.arc
2022,W001,07-114Z,W001,67871-015-150,1,1,1.0,2022-06-13,2022-06-13,DAX_Archive.arc
2022,W001,07-003W,W001,62120-PG5-110,1,1,1.0,2022-05-07,2022-05-07,DAX_Archive.arc
2023,invalid,18-127B,Invalid,80649-433-85,60,60,63.0,2023-07-03,2023-07-14,DAX_Archive.arc
2024,invalid,18-132B,Invalid,80854-CK7-85,35,35,35.0,2024-01-02,2024-01-03,DAX_Archive.arc
2022,invalid,07-009B,Invalid,60325-VJ7-S,9,9,9.0,2022-04-16,2022-07-18,DAX_Archive.arc
2022,W001,07-041Z,W001,67443-EF5-S,1,1,1.0,2022-03-04,2022-03-04,DAX_Archive.arc
2022,W001,07-021B,W001,67610-RR5-XS,50,50,51.0,2022-06-13,2022-07-18,DAX_Archive.arc
2022,invalid,17-128C,Invalid,67290-NZ5-70,1,1,1.0,2022-01-26,2022-01-26,DAX_Archive.arc
2022,W001,07-007Y,W001,67593-GD4-100,1,1,1.0,2022-07-24,2022-07-24,DAX_Archive.arc
2022,W001,07-020Z,W001,66842-RS7-85,1,1,1.0,2022-02-15,2022-02-15,DAX_Archive.arc
2022,W001,07-145D,W001,52706-FX9-100,1,1,1.0,2022-02-16,2022-02-16,DAX_Archive.arc
2022,W001,07-043Y,W001,50265-QY5-L,1,1,1.0,2022-01-14,2022-01-14,DAX_Archive.arc
2022,W001,07-131W,W001,60325-VP1-XXL,1,1,1.0,2022-01-17,2022-01-17,DAX_Archive.arc
2024,W001,07-147Y,W001,82562-3BG-100,5,5,7.0,2024-10-03,2024-10-31,DAX_Archive.arc
2022,W001,07-050B,W001,67239-GF2-75,1,1,1.0,2022-01-24,2022-01-24,DAX_Archive.arc
2022,W001,07-030Z,W001,67399-WW6-120,1,1,1.0,2022-06-19,2022-06-19,DAX_Archive.arc
2023,invalid,17-043Y,Invalid,68037-XG3-130,1,1,1.0,2023-01-19,2023-01-19,DAX_Archive.arc
2022,invalid,28-137B,Invalid,67359-76X-90,165,165,165.0,2022-02-02,2022-04-25,DAX_Archive.arc
2022,W001,07-054D,W001,67051-GN3-120,1,1,1.0,2022-02-19,2022-02-19,DAX_Archive.arc
2026,W001,07-119Y,W001,82562-3AT-100,1,1,1.0,2026-01-29,2026-01-29,DAX_Archive.arc
2022,invalid,07-142C,Invalid,62944-NH9-100,1,1,1.0,2022-02-17,2022-02-17,DAX_Archive.arc
2022,W001,07-041X,W001,66994-VJ7-L,7,7,7.0,2022-01-07,2022-01-12,DAX_Archive.arc
2022,invalid,21-134Y,Invalid,67399-VU6-85,1,1,1.0,2022-03-28,2022-03-28,DAX_Archive.arc
2026,W001,07-149B,W001,82481-3AR-70,2,2,2.0,2026-01-29,2026-02-12,DAX_Archive.arc
2022,W001,07-110X,W001,43205-GK3-130,1,1,1.0,2022-02-22,2022-02-22,DAX_Archive.arc
2022,W001,07-051Y,W001,52631-Q84-M,2,2,2.0,2022-01-21,2022-01-21,DAX_Archive.arc
2022,W001,07-111A,W001,67180-NU3-110,1,1,1.0,2022-02-17,2022-02-17,DAX_Archive.arc
2022,invalid,12-030B,Invalid,67442-AM7-85,1,1,1.0,2022-06-15,2022-06-15,DAX_Archive.arc
2022,W001,07-018Z,W001,67490-VV2-90,1,1,1.0,2022-06-14,2022-06-14,DAX_Archive.arc
2022,W001,07-045C,W001,62654-NU3-120,1,1,1.0,2022-01-31,2022-01-31,DAX_Archive.arc
2022,W001,07-023Y,W001,67853-WX4-100,1,1,1.0,2022-05-13,2022-05-13,DAX_Archive.arc
2022,W001,07-031B,W001,61956-WX6-150,232,232,249.0,2022-05-18,2022-06-25,DAX_Archive.arc
2022,invalid,24-138Z,Invalid,43197-015-150,1,1,1.0,2022-05-14,2022-05-14,DAX_Archive.arc
2022,invalid,08-110X,Invalid,59852-XT2-120,25,25,27.0,2022-11-13,2022-11-14,DAX_Archive.arc
2022,W001,07-031X,W001,59852-QY4-110,2,2,2.0,2022-02-08,2022-02-08,DAX_Archive.arc
2022,W001,07-043Y,W001,65607-SR4-70,1,1,1.0,2022-01-25,2022-01-25,DAX_Archive.arc
2022,invalid,09-145A,Invalid,67248-A79-70,1,1,1.0,2022-02-16,2022-02-16,DAX_Archive.arc
2022,invalid,08-044Y,Invalid,80073-023-L,42,42,50.0,2022-11-18,2022-11-19,DAX_Archive.arc
2022,W001,07-105W,W001,62515-NU3-110,24,24,24.0,2022-01-16,2022-01-24,DAX_Archive.arc
2022,W001,07-064X,W001,68135-WV9-120,14,14,15.0,2022-07-13,2022-08-01,DAX_Archive.arc
2022,W001,07-081B,W001,67233-VM7-85,2,2,2.0,2022-01-30,2022-01-31,DAX_Archive.arc
2022,W001,07-132Z,W001,68041-85H-85,1,1,1.0,2022-07-27,2022-07-27,DAX_Archive.arc
2022,W001,07-058W,W001,67201-M23-130,1,1,1.0,2022-02-01,2022-02-01,DAX_Archive.arc
2022,W001,07-027Z,W001,67171-990-130,1,1,1.0,2022-02-25,2022-02-25,DAX_Archive.arc
2022,invalid,08-045Y,Invalid,64331-DA0-L,42,42,49.0,2022-09-22,2022-10-13,DAX_Archive.arc
2025,invalid,34-016Y,Invalid,82035-1UN-70,2,2,2.0,2025-01-26,2025-01-26,DAX_Archive.arc
2022,W001,07-001Z,W001,67392-WC9-140,1,1,1.0,2022-06-29,2022-06-29,DAX_Archive.arc
2022,W001,07-027Z,W001,67410-VV2-120,1,1,1.0,2022-05-06,2022-05-06,DAX_Archive.arc
2022,W001,07-002W,W001,47681-VQ2-110,1,1,1.0,2022-02-22,2022-02-22,DAX_Archive.arc
2023,invalid,17-135Y,Invalid,80393-925-100,122,122,122.0,2023-07-21,2023-12-31,DAX_Archive.arc
2023,invalid,17-128X,Invalid,59852-XS9-90,159,158,170.0,2023-09-24,2023-10-21,DAX_Archive.arc
2022,invalid,08-045Z,Invalid,45346-011-100,1,1,1.0,2022-01-24,2022-01-24,DAX_Archive.arc
2022,W001,07-144W,W001,66830-UZ4-150,1,1,1.0,2022-01-02,2022-01-02,DAX_Archive.arc
2024,invalid,34-025Y,Invalid,82035-22L-70,24,24,24.0,2024-08-14,2024-12-30,DAX_Archive.arc
2022,W001,07-001Z,W001,67361-PH7-120,3,3,3.0,2022-05-18,2022-05-19,DAX_Archive.arc
2022,W001,07-044B,W001,44403-VK3-L,1,1,1.0,2022-01-03,2022-01-03,DAX_Archive.arc
2024,W001,07-010X,W001,82239-30Q-100,1,1,1.0,2024-10-01,2024-10-01,DAX_Archive.arc
2022,W001,07-046B,W001,42068-75Z-M,56,56,65.0,2022-01-06,2022-02-28,DAX_Archive.arc
2022,W001,07-027Z,W001,59852-TQ7-130,1,1,1.0,2022-02-09,2022-02-09,DAX_Archive.arc
2022,W001,07-082Z,W001,66815-UY8-120,1,1,1.0,2022-01-16,2022-01-16,DAX_Archive.arc
2022,W001,07-082W,W001,67287-NG6-120,1,1,1.0,2022-02-20,2022-02-20,DAX_Archive.arc
2022,W001,07-073D,W001,65290-C57-140,1,1,1.0,2022-02-17,2022-02-17,DAX_Archive.arc
2022,invalid,07-016C,Invalid,67188-M23-150,1,1,1.0,2022-01-15,2022-01-15,DAX_Archive.arc
2022,W001,07-110C,W001,60611-UM2-150,1,1,1.0,2022-01-30,2022-01-30,DAX_Archive.arc
2026,W001,07-121B,W001,82482-3AE-130,1,1,1.0,2026-02-11,2026-02-11,DAX_Archive.arc
2022,W001,07-137Y,W001,59852-VM2-120,3,3,3.0,2022-01-27,2022-01-31,DAX_Archive.arc
2022,W001,07-069Y,W001,59852-TQ7-100,2,2,2.0,2022-01-19,2022-01-20,DAX_Archive.arc
2022,W001,07-101W,W001,66716-SR4-140,1,1,1.0,2022-01-19,2022-01-19,DAX_Archive.arc
2026,W001,07-129G,W001,84393-6BS-60,9,9,14.0,2026-04-08,2026-05-12,DAX_Archive.arc
2022,invalid,22-137X,Invalid,60599-PH7-150,70,70,77.0,2022-03-27,2022-05-12,DAX_Archive.arc
2022,W001,07-019Z,W001,67773-WU4-75,1,1,1.0,2022-07-22,2022-07-22,DAX_Archive.arc
2022,invalid,24-139Z,Invalid,67411-38T-120,1,1,1.0,2022-04-23,2022-04-23,DAX_Archive.arc
2022,W001,07-123Z,W001,67201-M23-140,1,1,1.0,2022-01-30,2022-01-30,DAX_Archive.arc
2022,W001,07-049A,W001,67480-SR4-85,1,1,1.0,2022-06-30,2022-06-30,DAX_Archive.arc
2022,W001,07-022B,W001,67103-VJ4-M,1,1,1.0,2022-01-03,2022-01-03,DAX_Archive.arc
2022,W001,07-006Y,W001,59852-TP7-100,1,1,1.0,2022-03-11,2022-03-11,DAX_Archive.arc
2022,invalid,10-142X,Invalid,58712-TS3-140,1,1,1.0,2022-01-20,2022-01-20,DAX_Archive.arc
2022,invalid,17-137W,Invalid,68103-XS1-120,3,3,3.0,2022-07-24,2022-07-25,DAX_Archive.arc
2022,W001,07-073A,W001,33175-16N-90,1,1,1.0,2022-01-05,2022-01-05,DAX_Archive.arc
2022,W001,07-140Y,W001,67878-WX4-120,348,347,353.0,2022-05-19,2022-07-01,DAX_Archive.arc
2022,invalid,17-132Z,Invalid,67390-WH8-110,1,1,1.0,2022-11-27,2022-11-27,DAX_Archive.arc
2022,W001,07-019W,W001,67280-VQ2-150,1,1,1.0,2022-02-26,2022-02-26,DAX_Archive.arc
2023,invalid,16-136Z,Invalid,80655-450-140,18,18,19.0,2023-10-26,2023-10-30,DAX_Archive.arc
2022,W001,07-084A,W001,62515-015-90,1,1,1.0,2022-01-13,2022-01-13,DAX_Archive.arc
2022,W001,07-042Z,W001,67392-WC9-120,2,2,2.0,2022-06-05,2022-06-06,DAX_Archive.arc
2022,W001,07-005Z,W001,67419-990-85,2,2,2.0,2022-05-26,2022-05-28,DAX_Archive.arc
2022,invalid,24-138B,Invalid,60611-TX8-150,1,1,1.0,2022-07-26,2022-07-26,DAX_Archive.arc
2022,W001,07-115A,W001,52605-FU8-10,1,1,1.0,2022-01-23,2022-01-23,DAX_Archive.arc
2024,W001,07-002X,W001,81553-1FZ-60,81,81,81.0,2024-10-11,2024-12-30,DAX_Archive.arc
2022,W001,07-107W,W001,67218-76X-85,46,46,46.0,2022-01-02,2022-01-09,DAX_Archive.arc
2022,W001,07-076W,W001,67085-76X-120,2,2,2.0,2022-01-24,2022-01-24,DAX_Archive.arc
2022,invalid,23-134Z,Invalid,67885-UK7-150,48,48,49.0,2022-04-25,2022-05-08,DAX_Archive.arc
2022,W001,07-043Y,W001,67158-76X-150,1,1,1.0,2022-02-20,2022-02-20,DAX_Archive.arc
2022,W001,07-037X,W001,67188-GF2-110,2,2,2.0,2022-01-26,2022-01-26,DAX_Archive.arc
2022,invalid,07-018D,Invalid,59845-VJ5-M,1,1,1.0,2022-02-19,2022-02-19,DAX_Archive.arc
2023,invalid,16-130Z,Invalid,65714-85H-140,12,12,12.0,2023-09-02,2023-09-07,DAX_Archive.arc
2022,invalid,07-004D,Invalid,47684-WM8-90,1,1,1.0,2022-04-12,2022-04-12,DAX_Archive.arc
2025,W001,07-017W,W001,80276-2YT-110,36,36,37.0,2025-01-23,2025-02-04,DAX_Archive.arc
2023,invalid,17-134X,Invalid,81259-1BE-50,148,148,150.0,2023-10-14,2023-10-27,DAX_Archive.arc
2022,W001,07-053W,W001,66997-SR4-100,1,1,1.0,2022-02-02,2022-02-02,DAX_Archive.arc
2023,invalid,17-128A,Invalid,80386-318-100,1,1,1.0,2023-06-16,2023-06-16,DAX_Archive.arc
2022,W001,07-145B,W001,67501-VX9-120,4,4,4.0,2022-07-18,2022-07-31,DAX_Archive.arc
2022,invalid,29-137D,Invalid,40957-A91-85,31,31,34.0,2022-06-01,2022-07-18,DAX_Archive.arc
2022,W001,07-138D,W001,67201-GF2-100,1,1,1.0,2022-02-01,2022-02-01,DAX_Archive.arc
2022,invalid,17-130D,Invalid,65714-85H-110,18,18,18.0,2022-12-03,2022-12-21,DAX_Archive.arc
2022,W001,07-042Z,W001,66716-76X-100,2,2,2.0,2022-02-07,2022-02-08,DAX_Archive.arc
2023,invalid,18-123C,Invalid,68125-QX6-90,98,98,100.0,2023-11-30,2023-12-06,DAX_Archive.arc
2022,W001,07-069C,W001,67192-VM1-90,2,2,2.0,2022-01-20,2022-01-21,DAX_Archive.arc
2022,invalid,07-021D,Invalid,51058-011-100,3,3,3.0,2022-01-09,2022-01-10,DAX_Archive.arc
2022,W001,07-065X,W001,50764-UD9-M,1,1,1.0,2022-02-15,2022-02-15,DAX_Archive.arc
2022,W001,07-048B,W001,67506-G31-110,122,122,123.0,2022-04-29,2022-07-01,DAX_Archive.arc
2022,W001,07-072B,W001,59845-VJ8-L,1,1,1.0,2022-03-21,2022-03-21,DAX_Archive.arc
2022,invalid,07-109C,Invalid,66971-QT3-150,20,20,20.0,2022-02-21,2022-03-06,DAX_Archive.arc
2022,W001,07-033W,W001,67061-76X-130,1,1,1.0,2022-01-18,2022-01-18,DAX_Archive.arc
2024,invalid,17-128D,Invalid,81083-790-110,1,1,1.0,2024-01-27,2024-01-27,DAX_Archive.arc
2022,W001,07-063W,W001,67057-76X-150,1,1,1.0,2022-01-12,2022-01-12,DAX_Archive.arc
2022,W001,07-026A,W001,52606-RG7-13Y,1,1,1.0,2022-01-23,2022-01-23,DAX_Archive.arc
