PickYear,LocProfileId,SourceLocation,PickUnits,PickLines,DistinctSKUs
2024,invalid,17-128B,2.0,2,1
2024,invalid,BBB-2,2.0,2,1
2024,W001,07-001Z,1.0,1,1
2024,W001,07-021Z,1.0,1,1
2024,W001,07-022C,1.0,1,1
2024,W001,07-022Z,1.0,1,1
2024,W001,07-023X,1.0,1,1
2024,W001,07-023Z,1.0,1,1
2024,W001,07-024Z,1.0,1,1
2024,W001,07-025Z,1.0,1,1
2024,W001,07-026Z,1.0,1,1
2024,W001,07-027Z,1.0,1,1
2024,W001,07-028C,1.0,1,1
2024,W001,07-028Z,1.0,1,1
2024,W001,07-029Z,1.0,1,1
2024,W001,07-030Z,1.0,1,1
2024,W001,07-031Z,1.0,1,1
2024,W001,07-032X,1.0,1,1
2024,W001,07-033X,1.0,1,1
2024,W001,07-036Z,1.0,1,1
2024,W001,07-037Z,1.0,1,1
2024,W001,07-038Z,1.0,1,1
2024,W001,07-039Z,1.0,1,1
2024,W001,07-040Z,1.0,1,1
2024,W001,07-042Z,1.0,1,1
2024,W001,07-043Z,1.0,1,1
2024,W001,07-044Z,1.0,1,1
2024,W001,07-045W,1.0,1,1
2024,W001,07-046W,1.0,1,1
2024,W001,07-046Z,1.0,1,1
2024,W001,07-048Z,1.0,1,1
2024,W001,07-051Z,1.0,1,1
2024,W001,07-053Z,1.0,1,1
2024,W001,07-055Z,1.0,1,1
2024,W001,07-056Z,1.0,1,1
2024,W001,07-057Z,1.0,1,1
2024,W001,07-058Z,1.0,1,1
2024,W001,07-059Z,1.0,1,1
2024,W001,07-060Z,1.0,1,1
2024,W001,07-061Z,1.0,1,1
2024,W001,07-062Z,1.0,1,1
2024,W001,07-063Z,1.0,1,1
2024,W001,07-064Z,1.0,1,1
2024,W001,07-065Z,1.0,1,1
2024,W001,07-066Z,1.0,1,1
2024,W001,07-067Z,1.0,1,1
2024,W001,07-071Y,1.0,1,1
2024,W001,07-071Z,1.0,1,1
2024,W001,07-072A,1.0,1,1
2024,W001,07-072Z,1.0,1,1
2024,W001,07-073Z,1.0,1,1
2024,W001,07-074D,1.0,1,1
2024,W001,07-074Z,1.0,1,1
2024,W001,07-075B,1.0,1,1
2024,W001,07-075Z,1.0,1,1
2024,W001,07-076C,1.0,1,1
2024,W001,07-076Z,1.0,1,1
2024,W001,07-077Z,1.0,1,1
2024,W001,07-078A,1.0,1,1
2024,W001,07-078H,1.0,1,1
2024,W001,07-078Z,1.0,1,1
2024,W001,07-079B,1.0,1,1
2024,W001,07-079D,1.0,1,1
2024,W001,07-079Z,1.0,1,1
2024,W001,07-080B,1.0,1,1
2024,W001,07-080Z,1.0,1,1
2024,W001,07-081H,1.0,1,1
2024,W001,07-081Z,1.0,1,1
2024,W001,07-082Z,1.0,1,1
2024,W001,07-083Z,1.0,1,1
2024,W001,07-084Z,1.0,1,1
2024,W001,07-085Z,1.0,1,1
2024,W001,07-086Z,1.0,1,1
2024,W001,07-087Z,1.0,1,1
2024,W001,07-088Z,1.0,1,1
2024,W001,07-089Z,1.0,1,1
2024,W001,07-090Z,1.0,1,1
2024,W001,07-091Z,1.0,1,1
2024,W001,07-092B,1.0,1,1
2024,W001,07-092Z,1.0,1,1
2024,W001,07-093H,1.0,1,1
2024,W001,07-093Z,1.0,1,1
2024,W001,07-094D,1.0,1,1
2024,W001,07-094X,1.0,1,1
2024,W001,07-094Z,1.0,1,1
2024,W001,07-095Z,1.0,1,1
2024,W001,07-096W,1.0,1,1
2024,W001,07-096Z,1.0,1,1
2024,W001,07-098Y,1.0,1,1
2024,W001,07-099W,1.0,1,1
2024,W001,07-099Y,1.0,1,1
2024,W001,07-100W,1.0,1,1
2024,W001,07-100X,1.0,1,1
2024,W001,07-100Y,1.0,1,1
2024,W001,07-101W,1.0,1,1
2024,W001,07-101X,1.0,1,1
2024,W001,07-101Y,1.0,1,1
2024,W001,07-102W,1.0,1,1
2024,W001,07-104W,1.0,1,1
2024,W001,07-104Z,1.0,1,1
2024,W001,07-105D,1.0,1,1
2024,W001,07-105Y,1.0,1,1
2024,W001,07-105Z,1.0,1,1
2024,W001,07-106X,1.0,1,1
2024,W001,07-107B,1.0,1,1
2024,W001,07-107W,1.0,1,1
2024,W001,07-107Z,1.0,1,1
2024,W001,07-109W,1.0,1,1
2024,W001,07-110B,1.0,1,1
2024,W001,07-110E,1.0,1,1
2024,W001,07-110Z,1.0,1,1
2024,W001,07-111D,1.0,1,1
2024,W001,07-111E,1.0,1,1
2024,W001,07-111X,1.0,1,1
2024,W001,07-111Z,1.0,1,1
2024,W001,07-112C,1.0,1,1
2024,W001,07-112E,1.0,1,1
2024,W001,07-112W,1.0,1,1
2024,W001,07-113Y,1.0,1,1
2024,W001,07-114B,1.0,1,1
2024,W001,07-114X,1.0,1,1
2024,W001,07-115B,1.0,1,1
2024,W001,07-115C,1.0,1,1
2024,W001,07-115E,1.0,1,1
2024,W001,07-115W,1.0,1,1
2024,W001,07-115Z,1.0,1,1
2024,W001,07-116A,1.0,1,1
2024,W001,07-116X,1.0,1,1
2024,W001,07-116Z,1.0,1,1
2024,W001,07-117E,1.0,1,1
2024,W001,07-120C,1.0,1,1
2024,W001,07-120W,1.0,1,1
2024,W001,07-121W,1.0,1,1
2024,W001,07-122D,1.0,1,1
2024,W001,07-122W,1.0,1,1
2024,W001,07-123B,1.0,1,1
2024,W001,07-123F,1.0,1,1
2024,W001,07-125B,1.0,1,1
2024,W001,07-125D,1.0,1,1
2024,W001,07-125Y,1.0,1,1
2024,W001,07-126B,1.0,1,1
2024,W001,07-126E,1.0,1,1
2024,W001,07-126X,1.0,1,1
2024,W001,07-128A,1.0,1,1
2024,W001,07-128B,1.0,1,1
2024,W001,07-128E,1.0,1,1
2024,W001,07-128X,1.0,1,1
2024,W001,07-128Y,1.0,1,1
2024,W001,07-129A,1.0,1,1
2024,W001,07-129C,1.0,1,1
2024,W001,07-129Z,1.0,1,1
2024,W001,07-130A,1.0,1,1
2024,W001,07-130W,1.0,1,1
2024,W001,07-130X,1.0,1,1
2024,W001,07-130Z,1.0,1,1
2024,W001,07-131Y,1.0,1,1
2024,W001,07-131Z,1.0,1,1
2024,W001,07-132B,1.0,1,1
2024,W001,07-133W,1.0,1,1
2024,W001,07-133Z,1.0,1,1
2024,W001,07-134X,1.0,1,1
2024,W001,07-135A,1.0,1,1
2024,W001,07-135D,1.0,1,1
2024,W001,07-135X,1.0,1,1
2024,W001,07-135Y,1.0,1,1
2024,W001,07-136A,1.0,1,1
2024,W001,07-136B,1.0,1,1
2024,W001,07-137B,1.0,1,1
2024,W001,07-137Y,1.0,1,1
2024,W001,07-138X,1.0,1,1
2024,W001,07-140Y,1.0,1,1
2024,W001,07-141C,1.0,1,1
2024,W001,07-142X,1.0,1,1
2024,W001,07-144D,1.0,1,1
2024,W001,07-144E,1.0,1,1
2024,W001,07-145E,1.0,1,1
2024,W001,07-145H,1.0,1,1
2024,W001,07-146A,1.0,1,1
2024,W001,07-146C,1.0,1,1
2024,W001,07-146W,1.0,1,1
2024,W001,07-148C,1.0,1,1
2024,W001,07-148W,1.0,1,1
2024,W001,07-149B,1.0,1,1
2024,W001,07-149C,1.0,1,1
2024,W001,07-149D,1.0,1,1
2024,W001,07-149W,1.0,1,1
2024,W001,07-150B,1.0,1,1
2024,W001,07-150C,1.0,1,1
2024,W001,07-150W,1.0,1,1
2024,W001,07-150X,1.0,1,1
2024,W001,07-150Z,1.0,1,1
2024,W001,07-151Y,1.0,1,1
2024,W001,07-151Z,1.0,1,1
2024,W001,07-152A,1.0,1,1
2024,W001,07-153A,1.0,1,1
2024,W001,07-153X,1.0,1,1
2024,W001,07-153Y,1.0,1,1
2024,invalid,07-109A,1.0,1,1
2024,invalid,07-109C,1.0,1,1
2024,invalid,07-147A,1.0,1,1
2024,invalid,17-127X,1.0,1,1
2024,invalid,17-129A,1.0,1,1
2025,invalid,07-003A,1171.0,1114,2
2025,invalid,07-002A,1115.0,1013,1
2025,invalid,07-001A,878.0,792,1
2025,invalid,34-026X,396.0,351,2
2025,invalid,34-022X,346.0,331,3
2025,invalid,34-014X,312.0,306,2
2025,invalid,34-007Y,292.0,272,2
2025,invalid,34-012X,286.0,271,3
2025,invalid,34-011X,264.0,255,2
2025,invalid,34-001X,261.0,241,2
2025,invalid,34-009X,261.0,255,4
2025,invalid,34-013Z,259.0,251,3
2025,invalid,34-009Z,248.0,242,2
2025,invalid,34-005X,233.0,230,3
2025,invalid,34-002X,228.0,216,3
2025,invalid,34-006X,227.0,223,1
2025,invalid,34-018Y,227.0,227,4
2025,W001,07-012X,222.0,210,3
2025,invalid,34-025X,222.0,220,4
2025,invalid,34-017Y,216.0,212,4
2025,invalid,34-020Y,213.0,211,4
2025,W001,07-020Y,209.0,205,4
2025,invalid,34-023Z,204.0,195,3
2025,invalid,34-022Z,201.0,200,2
2025,invalid,34-026Z,201.0,199,3
2025,invalid,34-002Y,193.0,192,3
2025,invalid,34-006Z,187.0,186,3
2025,invalid,34-013X,180.0,174,2
2025,invalid,34-015X,179.0,177,2
2025,invalid,34-027Y,179.0,174,4
2025,W001,07-020W,178.0,173,3
2025,invalid,34-026Y,177.0,174,7
2025,invalid,34-019X,170.0,159,1
2025,invalid,34-005Y,169.0,167,5
2025,W001,07-019W,166.0,165,2
2025,W001,07-028B,161.0,160,3
2025,invalid,34-001Y,161.0,161,7
2025,invalid,34-002Z,157.0,153,6
2025,invalid,34-025Z,150.0,147,2
2025,invalid,34-024X,148.0,147,1
2025,invalid,34-010X,145.0,145,2
2025,W001,07-018W,142.0,139,1
2025,W001,07-016Y,141.0,139,4
2025,invalid,34-017Z,141.0,141,3
2025,invalid,34-003Y,137.0,134,5
2025,invalid,34-015Y,134.0,127,4
2025,invalid,34-010Z,129.0,128,3
2025,invalid,34-001Z,119.0,118,2
2025,invalid,34-027X,118.0,114,5
2025,invalid,34-006Y,117.0,116,6
2025,invalid,34-019Y,117.0,104,2
2025,W001,07-023C,115.0,115,4
2025,W001,07-011X,114.0,114,3
2025,invalid,34-019Z,114.0,107,4
2025,W001,07-025B,113.0,110,2
2025,W001,07-015X,112.0,97,3
2025,invalid,34-009Y,112.0,111,2
2025,invalid,34-008Z,110.0,107,2
2025,invalid,34-003X,109.0,103,1
2025,W001,07-032B,108.0,108,2
2025,W001,07-013X,107.0,98,3
2025,invalid,34-011Y,105.0,105,3
2025,invalid,34-008Y,104.0,103,2
2025,W001,07-004X,99.0,99,4
2025,W001,07-013Y,99.0,95,3
2025,W001,07-001Y,98.0,98,3
2025,invalid,34-016X,97.0,93,1
2025,invalid,34-003Z,96.0,92,3
2025,invalid,34-017X,95.0,94,2
2025,invalid,34-012Y,92.0,90,2
2025,W001,07-018X,91.0,90,2
2025,W001,07-024B,90.0,88,1
2025,W001,07-006Y,87.0,86,4
2025,W001,07-012Y,87.0,85,3
2025,invalid,34-010Y,82.0,82,3
2025,invalid,34-020Z,82.0,82,2
2025,W001,07-016X,81.0,80,4
2025,W001,07-031B,79.0,77,3
2025,W001,07-002X,76.0,76,4
2025,invalid,34-014Y,76.0,75,2
2025,invalid,34-028X,74.0,74,2
2025,invalid,34-024Y,73.0,73,3
2025,invalid,34-028Y,72.0,70,3
2025,W001,07-009Y,70.0,67,4
2025,W001,07-023B,70.0,70,2
2025,invalid,34-011Z,70.0,68,3
2025,W001,07-008X,68.0,68,1
2025,invalid,34-004Y,68.0,65,3
2025,invalid,34-016Z,68.0,68,2
2025,W001,07-012W,66.0,66,2
2025,invalid,34-028Z,66.0,66,3
2025,W001,07-011W,61.0,53,3
2025,W001,07-027B,60.0,52,3
2025,invalid,34-018Z,60.0,60,3
2025,invalid,34-021Y,55.0,54,2
2025,invalid,34-005Z,54.0,54,1
2025,W001,07-017Z,52.0,50,1
2025,W001,07-022B,52.0,51,2
2025,W001,07-027D,52.0,52,2
2025,invalid,34-020X,52.0,50,1
2025,invalid,34-025Y,52.0,52,1
2025,W001,07-028D,50.0,49,1
2025,W001,07-020Z,49.0,47,3
2025,W001,07-033D,49.0,49,1
2025,W001,07-112X,47.0,47,1
2025,W001,07-113X,47.0,46,1
2025,W001,07-133C,46.0,41,1
2025,W001,07-003W,43.0,40,2
2025,W001,07-009X,43.0,43,3
2025,W001,07-050W,43.0,30,2
2025,W001,07-017W,42.0,40,3
2025,W001,07-046W,42.0,39,1
2025,invalid,34-004Z,42.0,38,1
2025,W001,07-019X,41.0,41,2
2025,W001,07-013W,40.0,31,2
2025,invalid,34-015Z,40.0,40,2
2025,invalid,34-016Y,40.0,36,3
2025,W001,07-015W,39.0,39,3
2025,W001,07-016W,39.0,32,3
2025,W001,07-153C,39.0,33,1
2025,W001,07-045Z,38.0,34,1
2025,invalid,34-012Z,38.0,38,1
2025,W001,07-113W,36.0,34,1
2025,W001,07-029B,35.0,35,3
2025,W001,07-033B,35.0,35,2
2025,W001,07-006W,34.0,34,1
2025,W001,07-030W,34.0,32,1
2025,W001,07-120H,34.0,27,3
2025,W001,07-123A,34.0,34,1
2025,W001,07-026B,33.0,31,3
2025,invalid,34-007Z,33.0,33,1
2025,invalid,34-013Y,33.0,33,1
2025,W001,07-015Y,32.0,31,2
2025,W001,07-135C,32.0,28,1
2025,W001,07-056B,31.0,21,1
2025,W001,07-045B,30.0,30,2
2025,W001,07-047Z,30.0,26,1
2025,W001,07-095W,30.0,29,1
2025,W001,07-010Z,29.0,27,6
2025,W001,07-004Y,28.0,27,3
2025,W001,07-046C,28.0,28,1
2025,W001,07-051X,28.0,25,1
2025,invalid,34-021Z,28.0,27,1
2025,W001,07-004Z,27.0,27,3
2025,W001,07-014W,27.0,27,1
2025,W001,07-099H,27.0,20,2
2025,W001,07-008Y,26.0,26,2
2025,W001,07-027C,26.0,20,2
2025,W001,07-046Z,26.0,21,2
2025,W001,07-105C,26.0,25,1
2025,W001,07-110H,26.0,21,2
2025,W001,07-124C,26.0,23,1
2025,W001,07-124H,26.0,24,1
2025,W001,07-006X,25.0,25,2
2025,W001,07-014Y,25.0,25,3
2025,W001,07-110A,25.0,23,1
2025,W001,07-119E,25.0,19,2
2025,W001,07-008W,24.0,23,2
2025,W001,07-026C,24.0,19,2
2025,W001,07-045W,24.0,19,2
2025,W001,07-097H,24.0,17,1
2025,W001,07-110C,24.0,18,1
2025,W001,07-136B,24.0,23,1
2025,W001,07-154D,24.0,21,1
2025,invalid,34-023Y,24.0,24,2
2025,W001,07-008Z,23.0,22,9
2025,W001,07-010Y,23.0,22,3
2025,W001,07-016Z,23.0,22,4
2025,W001,07-017X,23.0,23,2
2025,W001,07-017Y,23.0,23,3
2025,W001,07-022D,23.0,23,2
2025,W001,07-043Z,23.0,17,2
2025,W001,07-087H,23.0,18,1
2025,W001,07-107Y,23.0,13,1
2025,W001,07-113G,23.0,23,1
2025,W001,07-116D,23.0,22,1
2025,W001,07-007W,22.0,21,3
2025,W001,07-032X,22.0,15,2
2025,W001,07-052Y,22.0,15,1
2025,W001,07-114G,22.0,16,1
2025,W001,07-149H,22.0,17,2
2025,W001,07-031X,21.0,20,1
2025,W001,07-076H,21.0,15,2
2025,W001,07-095H,21.0,15,1
2025,W001,07-101H,21.0,17,2
2025,W001,07-108Y,21.0,20,1
2025,W001,07-135A,21.0,16,1
2025,invalid,07-074H,21.0,19,1
2025,W001,07-004W,20.0,20,2
2025,W001,07-007Y,20.0,20,2
2025,W001,07-012Z,20.0,19,5
2025,W001,07-035I,20.0,20,1
2025,W001,07-042G,20.0,19,1
2025,W001,07-044X,20.0,16,1
2025,W001,07-105H,20.0,18,2
2025,W001,07-125X,20.0,18,1
2025,W001,07-002W,19.0,19,1
2025,W001,07-005W,19.0,17,2
2025,W001,07-007Z,19.0,18,8
2025,W001,07-026D,19.0,16,2
2025,W001,07-040Z,19.0,15,1
2025,W001,07-111B,19.0,16,1
2025,W001,07-115C,19.0,15,1
2025,W001,07-117C,19.0,12,1
2025,W001,07-007X,18.0,18,2
2025,W001,07-043W,18.0,14,1
2025,W001,07-044Z,18.0,14,1
2025,W001,07-050F,18.0,13,2
2025,W001,07-052Z,18.0,13,2
2025,W001,07-068X,18.0,10,1
2025,W001,07-082H,18.0,15,2
2025,W001,07-095E,18.0,12,2
2025,W001,07-128I,18.0,15,2
2025,W001,07-145G,18.0,11,2
2025,W001,07-154C,18.0,15,1
2025,W001,07-002Y,17.0,17,1
2025,W001,07-010W,17.0,17,2
2025,W001,07-037G,17.0,16,1
2025,W001,07-038W,17.0,12,2
2025,W001,07-044Y,17.0,15,1
2025,W001,07-048W,17.0,13,1
2025,W001,07-049X,17.0,15,1
2025,W001,07-069B,17.0,11,1
2025,W001,07-084G,17.0,12,2
2025,W001,07-104X,17.0,11,1
2025,W001,07-114C,17.0,15,1
2025,W001,07-118I,17.0,13,1
2025,W001,07-137D,17.0,16,1
2025,W001,07-150H,17.0,13,1
2025,W001,07-150Z,17.0,12,1
2025,W001,07-154B,17.0,11,1
2025,W001,07-042I,16.0,15,1
2025,W001,07-055G,16.0,11,1
2025,W001,07-056H,16.0,10,1
2025,W001,07-104Y,16.0,11,1
2025,W001,07-121D,16.0,15,1
2025,W001,07-130I,16.0,9,1
2025,W001,07-132D,16.0,11,1
2025,W001,07-133D,16.0,12,1
2025,W001,07-133Y,16.0,9,1
2025,W001,07-136Z,16.0,12,1
2025,W001,07-141Z,16.0,13,1
2025,W001,07-152F,16.0,12,1
2025,invalid,34-022Y,16.0,16,3
2025,W001,07-009W,15.0,15,1
2025,W001,07-021X,15.0,10,2
2025,W001,07-049Y,15.0,13,1
2025,W001,07-053I,15.0,10,1
2025,W001,07-054H,15.0,11,1
2025,W001,07-064B,15.0,10,1
2025,W001,07-074W,15.0,9,1
2025,W001,07-107W,15.0,11,1
2025,W001,07-110Y,15.0,10,1
2025,W001,07-113I,15.0,12,1
2025,W001,07-122E,15.0,10,3
2025,W001,07-126E,15.0,8,2
2025,W001,07-127Z,15.0,10,1
2025,W001,07-128Z,15.0,13,1
2025,W001,07-134Z,15.0,11,1
2025,W001,07-143H,15.0,12,1
2025,W001,07-148B,15.0,9,1
2025,W001,07-152H,15.0,10,1
2025,W001,07-152Z,15.0,11,1
2025,W001,07-153X,15.0,12,1
2025,invalid,07-077H,15.0,10,1
2025,W001,07-026A,14.0,8,1
2025,W001,07-034Y,14.0,12,2
2025,W001,07-041B,14.0,14,2
2025,W001,07-050Z,14.0,9,1
2025,W001,07-086H,14.0,14,1
2025,W001,07-093W,14.0,14,2
2025,W001,07-094E,14.0,10,2
2025,W001,07-094H,14.0,10,1
2025,W001,07-094Y,14.0,14,2
2025,W001,07-101Z,14.0,9,1
2025,W001,07-103E,14.0,11,2
2025,W001,07-112B,14.0,10,1
2025,W001,07-124A,14.0,10,1
2025,W001,07-124F,14.0,12,2
2025,W001,07-132E,14.0,9,1
2025,W001,07-133E,14.0,11,2
2025,W001,07-138A,14.0,14,1
2025,W001,07-143D,14.0,13,1
2025,W001,07-144B,14.0,10,1
2025,W001,07-150I,14.0,11,1
2025,invalid,34-024Z,14.0,14,2
2025,W001,07-006Z,13.0,13,3
2025,W001,07-031I,13.0,13,1
2025,W001,07-032W,13.0,9,1
2025,W001,07-041W,13.0,11,3
2025,W001,07-042Z,13.0,9,1
2025,W001,07-043Y,13.0,11,1
2025,W001,07-045Y,13.0,12,1
2025,W001,07-047C,13.0,12,2
2025,W001,07-049Z,13.0,12,1
2025,W001,07-054I,13.0,11,1
2025,W001,07-056C,13.0,12,1
2025,W001,07-082E,13.0,9,1
2025,W001,07-089E,13.0,11,2
2025,W001,07-092E,13.0,8,1
2025,W001,07-098F,13.0,10,1
2025,W001,07-130D,13.0,8,1
2025,W001,07-131I,13.0,11,2
2025,W001,07-137E,13.0,10,1
2025,W001,07-140A,13.0,12,1
2025,W001,07-140E,13.0,8,1
2025,W001,07-144D,13.0,7,1
2025,invalid,34-014Z,13.0,13,1
2025,W001,07-003Y,12.0,12,2
2025,W001,07-018Y,12.0,12,3
2025,W001,07-021W,12.0,11,2
2025,W001,07-032Y,12.0,10,1
2025,W001,07-035G,12.0,11,1
2025,W001,07-038Z,12.0,10,2
2025,W001,07-042E,12.0,7,1
2025,W001,07-042Y,12.0,11,1
2025,W001,07-054F,12.0,7,1
2025,W001,07-059B,12.0,9,1
2025,W001,07-071Z,12.0,10,1
2025,W001,07-079F,12.0,9,1
2025,W001,07-082C,12.0,8,1
2025,W001,07-084H,12.0,10,1
2025,W001,07-085E,12.0,10,1
2025,W001,07-093E,12.0,7,1
2025,W001,07-099E,12.0,6,1
2025,W001,07-099I,12.0,11,2
2025,W001,07-102D,12.0,8,1
2025,W001,07-107G,12.0,8,2
2025,W001,07-116E,12.0,8,1
2025,W001,07-119Y,12.0,10,1
2025,W001,07-124I,12.0,11,1
2025,W001,07-128D,12.0,9,1
2025,W001,07-129B,12.0,8,1
2025,W001,07-132W,12.0,8,1
2025,W001,07-135Y,12.0,8,1
2025,W001,07-136F,12.0,11,2
2025,W001,07-136X,12.0,8,1
2025,W001,07-138E,12.0,8,1
2025,W001,07-141A,12.0,6,1
2025,W001,07-141Y,12.0,9,1
2025,W001,07-147X,12.0,8,1
2025,W001,07-149Z,12.0,8,1
2025,W001,07-015Z,11.0,11,7
2025,W001,07-018Z,11.0,11,7
2025,W001,07-029X,11.0,6,2
2025,W001,07-035F,11.0,10,1
2025,W001,07-041X,11.0,9,1
2025,W001,07-047Y,11.0,9,1
2025,W001,07-051Y,11.0,9,1
2025,W001,07-056G,11.0,8,1
2025,W001,07-073D,11.0,11,1
2025,W001,07-074Y,11.0,8,1
2025,W001,07-085A,11.0,8,1
2025,W001,07-085D,11.0,9,1
2025,W001,07-088E,11.0,10,2
2025,W001,07-089I,11.0,10,2
2025,W001,07-092F,11.0,11,2
2025,W001,07-092I,11.0,10,2
2025,W001,07-096H,11.0,7,1
2025,W001,07-100E,11.0,7,1
2025,W001,07-103B,11.0,7,1
2025,W001,07-105E,11.0,10,2
2025,W001,07-110I,11.0,10,1
2025,W001,07-113C,11.0,6,1
2025,W001,07-121X,11.0,9,1
2025,W001,07-127Y,11.0,10,1
2025,W001,07-128W,11.0,8,1
2025,W001,07-129I,11.0,5,2
2025,W001,07-131B,11.0,9,1
2025,W001,07-133X,11.0,8,1
2025,W001,07-135I,11.0,7,1
2025,W001,07-145X,11.0,9,1
2025,W001,07-151B,11.0,7,1
2025,W001,07-152W,11.0,8,1
2025,W001,07-005Y,10.0,10,2
2025,W001,07-022Y,10.0,7,1
2025,W001,07-024F,10.0,6,2
2025,W001,07-027E,10.0,6,1
2025,W001,07-031W,10.0,10,1
2025,W001,07-032I,10.0,6,2
2025,W001,07-034G,10.0,5,1
2025,W001,07-036E,10.0,7,1
2025,W001,07-039Z,10.0,9,2
2025,W001,07-040X,10.0,7,1
2025,W001,07-044E,10.0,8,2
2025,W001,07-047W,10.0,8,1
2025,W001,07-048B,10.0,6,1
2025,W001,07-050C,10.0,8,1
2025,W001,07-050I,10.0,8,1
2025,W001,07-052A,10.0,7,1
2025,W001,07-059C,10.0,7,1
2025,W001,07-066X,10.0,8,1
2025,W001,07-067X,10.0,9,1
2025,W001,07-073W,10.0,9,1
2025,W001,07-075X,10.0,7,1
2025,W001,07-076B,10.0,10,1
2025,W001,07-084I,10.0,6,1
2025,W001,07-090E,10.0,9,1
2025,W001,07-097X,10.0,10,1
2025,W001,07-102A,10.0,8,1
2025,W001,07-105A,10.0,5,1
2025,W001,07-105Z,10.0,7,1
2025,W001,07-111F,10.0,9,1
2025,W001,07-112C,10.0,8,1
2025,W001,07-114Z,10.0,9,1
2025,W001,07-116C,10.0,7,1
2025,W001,07-120D,10.0,7,1
2025,W001,07-121Z,10.0,8,1
2025,W001,07-125H,10.0,9,1
2025,W001,07-143Y,10.0,8,1
2025,W001,07-149X,10.0,7,1
2025,W001,07-151A,10.0,7,1
2025,W001,07-154E,10.0,4,2
2025,invalid,07-147H,10.0,9,1
2025,W001,07-002Z,9.0,9,2
2025,W001,07-003Z,9.0,9,3
2025,W001,07-019Z,9.0,9,7
2025,W001,07-022A,9.0,8,1
2025,W001,07-024Y,9.0,6,1
2025,W001,07-025D,9.0,9,1
2025,W001,07-035D,9.0,5,1
2025,W001,07-036W,9.0,7,1
2025,W001,07-036X,9.0,6,1
2025,W001,07-037Y,9.0,7,1
2025,W001,07-039Y,9.0,6,1
2025,W001,07-045A,9.0,4,1
2025,W001,07-046B,9.0,7,1
2025,W001,07-050D,9.0,7,1
2025,W001,07-050H,9.0,7,1
2025,W001,07-050X,9.0,9,1
2025,W001,07-051C,9.0,8,1
2025,W001,07-051W,9.0,7,1
2025,W001,07-052F,9.0,7,1
2025,W001,07-053B,9.0,9,1
2025,W001,07-053Z,9.0,6,1
2025,W001,07-055H,9.0,6,1
2025,W001,07-056A,9.0,7,1
2025,W001,07-056D,9.0,8,1
2025,W001,07-057W,9.0,6,1
2025,W001,07-060B,9.0,8,1
2025,W001,07-066Y,9.0,8,1
2025,W001,07-067G,9.0,5,1
2025,W001,07-069A,9.0,7,1
2025,W001,07-072G,9.0,7,1
2025,W001,07-073H,9.0,8,1
2025,W001,07-080F,9.0,7,1
2025,W001,07-083G,9.0,5,1
2025,W001,07-084F,9.0,6,1
2025,W001,07-085F,9.0,6,1
2025,W001,07-086D,9.0,8,1
2025,W001,07-087E,9.0,6,1
2025,W001,07-089F,9.0,7,1
2025,W001,07-100F,9.0,8,1
2025,W001,07-104C,9.0,4,1
2025,W001,07-104E,9.0,9,1
2025,W001,07-111H,9.0,6,1
2025,W001,07-112H,9.0,7,1
2025,W001,07-119Z,9.0,6,1
2025,W001,07-121Y,9.0,7,1
2025,W001,07-122I,9.0,8,1
2025,W001,07-131E,9.0,5,1
2025,W001,07-133B,9.0,6,1
2025,W001,07-137I,9.0,7,1
2025,W001,07-139X,9.0,6,1
2025,W001,07-140G,9.0,8,1
2025,W001,07-142W,9.0,6,1
2025,W001,07-143C,9.0,8,1
2025,W001,07-146B,9.0,5,1
2025,W001,07-146G,9.0,8,1
2025,W001,07-154A,9.0,8,1
2025,invalid,07-108E,9.0,9,1
2025,invalid,07-109A,9.0,6,1
2025,W001,07-010X,8.0,8,1
2025,W001,07-014X,8.0,8,2
2025,W001,07-021Y,8.0,5,1
2025,W001,07-024E,8.0,5,2
2025,W001,07-031G,8.0,4,2
2025,W001,07-035B,8.0,8,2
2025,W001,07-035Y,8.0,6,1
2025,W001,07-038X,8.0,6,1
2025,W001,07-039B,8.0,5,1
2025,W001,07-041Z,8.0,5,1
2025,W001,07-042D,8.0,5,1
2025,W001,07-043I,8.0,7,2
2025,W001,07-044B,8.0,6,1
2025,W001,07-045I,8.0,6,1
2025,W001,07-053C,8.0,6,1
2025,W001,07-063B,8.0,8,1
2025,W001,07-065W,8.0,5,2
2025,W001,07-065Y,8.0,7,1
2025,W001,07-069G,8.0,5,1
2025,W001,07-070Z,8.0,7,1
2025,W001,07-071Y,8.0,7,1
2025,W001,07-072I,8.0,7,1
2025,W001,07-073G,8.0,7,1
2025,W001,07-075E,8.0,6,1
2025,W001,07-080E,8.0,7,1
2025,W001,07-089H,8.0,6,1
2025,W001,07-090I,8.0,6,2
2025,W001,07-091E,8.0,8,1
2025,W001,07-098H,8.0,6,1
2025,W001,07-099C,8.0,7,1
2025,W001,07-101E,8.0,7,1
2025,W001,07-104H,8.0,6,2
2025,W001,07-114E,8.0,8,1
2025,W001,07-114W,8.0,5,1
2025,W001,07-114Y,8.0,8,1
2025,W001,07-115A,8.0,6,1
2025,W001,07-118A,8.0,8,1
2025,W001,07-118E,8.0,6,1
2025,W001,07-124D,8.0,7,1
2025,W001,07-127X,8.0,5,1
2025,W001,07-128H,8.0,6,1
2025,W001,07-129Y,8.0,5,1
2025,W001,07-130E,8.0,6,1
