Date,SKU,SoldUnits,CorporateBaselineQty,Recent28BaselineQty,Recent7BaselineQty,HybridBaselineQty,HasAnyPromotion,Division,Department,Class,KeyCategoryView,HybridAbsError
2026-05-25,82912-2RO-100,62.0,268.0,20.321428571428573,52.0,106.0,True,Girls,G dress,G SL dress,Dress,44.0
2026-05-18,82912-2RO-120,70.0,38.0,11.142857142857142,22.285714285714285,26.214285714285715,True,Girls,G dress,G SL dress,Dress,43.785714285714285
2026-05-24,82912-2RO-90,39.0,235.0,12.25,32.0,82.75,True,Girls,G dress,G SL dress,Dress,43.75
2026-05-20,80681-6GV-110,73.0,0.0,15.035714285714286,39.0,29.25,True,Girls,G dress,G SL dress,Dress,43.75
2026-05-25,82912-2RO-120,90.0,334.0,26.25,66.57142857142857,133.42857142857144,True,Girls,G dress,G SL dress,Dress,43.428571428571445
2026-05-23,58663-4SX-L,1.0,168.0,3.1785714285714284,0.8571428571428571,44.38392857142857,True,Kids Unders,U B underwear,U B unders bottom,Underwear,43.38392857142857
2026-05-15,67377-015-110,1.0,154.0,7.821428571428571,3.4285714285714284,44.36607142857143,True,Girls,G pant,G k pant,Pant,43.36607142857143
2026-05-22,84505-5ZU-110,63.0,0.0,11.607142857142858,26.571428571428573,19.92857142857143,True,Girls,G dress,G SL dress,Dress,43.07142857142857
2026-05-25,58663-011-L,15.0,192.0,6.892857142857143,13.142857142857142,57.85714285714286,True,Kids Unders,U B underwear,U B unders bottom,Underwear,42.85714285714286
2026-05-17,80681-6GV-120,55.0,0.0,10.892857142857142,16.285714285714285,12.214285714285714,True,Girls,G dress,G SL dress,Dress,42.785714285714285
2026-05-18,67377-015-140,11.0,190.0,8.357142857142858,5.428571428571429,53.767857142857146,True,Girls,G pant,G k pant,Pant,42.767857142857146
2026-05-25,58660-4NA-M,15.0,192.0,12.928571428571429,10.428571428571429,57.69642857142857,True,Kids Unders,U G underwear,U G unders bottom,Underwear,42.69642857142857
2026-05-25,58660-4PQ-XS,14.0,184.0,7.642857142857143,14.0,56.5,True,Kids Unders,U G underwear,U G unders bottom,Underwear,42.5
2026-06-02,80681-6GV-100,1.0,0.0,18.0,57.857142857142854,43.39285714285714,True,Girls,G dress,G SL dress,Dress,42.39285714285714
2026-06-07,82912-2RO-120,13.0,105.0,38.75,16.714285714285715,55.3125,True,Girls,G dress,G SL dress,Dress,42.3125
2026-05-17,67377-015-100,9.0,189.0,5.285714285714286,3.5714285714285716,51.214285714285715,True,Girls,G pant,G k pant,Pant,42.214285714285715
2026-05-29,80681-6GV-130,1.0,0.0,20.428571428571427,57.57142857142857,43.17857142857143,True,Girls,G dress,G SL dress,Dress,42.17857142857143
2026-05-21,67377-015-90,4.0,175.0,3.1785714285714284,2.2857142857142856,46.13392857142857,True,Girls,G pant,G k pant,Pant,42.13392857142857
2026-05-25,58662-4SP-XS,9.0,180.0,6.785714285714286,8.142857142857142,51.107142857142854,True,Kids Unders,U B underwear,U B unders bottom,Underwear,42.107142857142854
2026-06-06,82912-2RO-120,13.0,105.0,38.464285714285715,17.142857142857142,55.098214285714285,True,Girls,G dress,G SL dress,Dress,42.098214285714285
2026-05-13,58663-4SX-S,3.0,147.0,11.107142857142858,6.285714285714286,45.08035714285714,True,Kids Unders,U B underwear,U B unders bottom,Underwear,42.08035714285714
2026-05-24,58665-4TF-XS,20.0,220.0,9.071428571428571,9.285714285714286,61.964285714285715,True,Kids Unders,U B underwear,U B unders bottom,Underwear,41.964285714285715
2026-05-25,82912-2RO-110,98.0,344.0,28.571428571428573,71.85714285714286,139.89285714285714,True,Girls,G dress,G SL dress,Dress,41.89285714285714
2026-05-23,67377-3KT-110,6.0,172.0,6.357142857142857,3.7142857142857144,47.76785714285714,True,Girls,G pant,G k pant,Pant,41.76785714285714
2026-05-22,58663-4SX-XS,2.0,164.0,3.642857142857143,0.7142857142857143,43.732142857142854,True,Kids Unders,U B underwear,U B unders bottom,Underwear,41.732142857142854
2026-05-23,58663-4SZ-M,11.0,178.0,4.714285714285714,10.857142857142858,52.64285714285714,True,Kids Unders,U B underwear,U B unders bottom,Underwear,41.64285714285714
2026-05-14,67377-015-140,4.0,158.0,7.964285714285714,5.0,45.473214285714285,True,Girls,G pant,G k pant,Pant,41.473214285714285
2026-05-24,67377-3KT-100,1.0,155.0,4.642857142857143,3.2857142857142856,42.23214285714286,True,Girls,G pant,G k pant,Pant,41.23214285714286
2026-05-25,58663-4SX-L,3.0,168.0,2.9285714285714284,0.5714285714285714,44.19642857142857,True,Kids Unders,U B underwear,U B unders bottom,Underwear,41.19642857142857
2026-05-30,82912-2RO-110,16.0,20.0,38.535714285714285,69.42857142857143,57.07142857142857,True,Girls,G dress,G SL dress,Dress,41.07142857142857
2026-05-24,58663-4TA-XL,7.0,163.0,4.535714285714286,9.714285714285714,48.035714285714285,True,Kids Unders,U B underwear,U B unders bottom,Underwear,41.035714285714285
2026-06-08,82912-2RO-120,12.0,94.0,39.214285714285715,15.285714285714286,52.910714285714285,True,Girls,G dress,G SL dress,Dress,40.910714285714285
2026-05-19,58663-4SX-M,7.0,163.0,9.428571428571429,3.0,47.82142857142857,True,Kids Unders,U B underwear,U B unders bottom,Underwear,40.82142857142857
2026-05-15,58663-4SX-M,2.0,139.0,10.321428571428571,3.0,42.49107142857143,True,Kids Unders,U B underwear,U B unders bottom,Underwear,40.49107142857143
2026-05-23,84505-5ZU-120,74.0,0.0,17.0,44.714285714285715,33.535714285714285,True,Girls,G dress,G SL dress,Dress,40.464285714285715
2026-05-23,58661-4PX-L,12.0,177.0,8.714285714285714,10.142857142857142,51.857142857142854,True,Kids Unders,U G underwear,U G unders bottom,Underwear,39.857142857142854
2026-05-25,84505-5ZU-120,81.0,0.0,21.107142857142858,55.0,41.25,True,Girls,G dress,G SL dress,Dress,39.75
2026-05-24,67377-SR4-120,9.0,153.0,13.892857142857142,12.142857142857142,48.66964285714286,True,Girls,G pant,G k pant,Pant,39.66964285714286
2026-05-18,80681-6GV-100,48.0,0.0,5.642857142857143,11.142857142857142,8.357142857142858,True,Girls,G dress,G SL dress,Dress,39.64285714285714
2026-05-17,67377-015-150,8.0,170.0,6.714285714285714,4.285714285714286,47.535714285714285,True,Girls,G pant,G k pant,Pant,39.535714285714285
2026-05-24,58663-4T4-L,3.0,148.0,6.321428571428571,7.142857142857143,42.35714285714286,True,Kids Unders,U B underwear,U B unders bottom,Underwear,39.35714285714286
2026-05-25,58663-4SZ-M,23.0,214.0,5.142857142857143,11.714285714285714,62.285714285714285,True,Kids Unders,U B underwear,U B unders bottom,Underwear,39.285714285714285
2026-05-23,58660-4PQ-M,19.0,185.0,9.357142857142858,15.714285714285714,58.035714285714285,True,Kids Unders,U G underwear,U G unders bottom,Underwear,39.035714285714285
2026-05-12,58663-4SX-S,6.0,147.0,11.0,9.0,45.0,True,Kids Unders,U B underwear,U B unders bottom,Underwear,39.0
2026-05-19,67377-015-140,7.0,158.0,8.607142857142858,5.857142857142857,45.955357142857146,True,Girls,G pant,G k pant,Pant,38.955357142857146
2026-05-23,58660-4NA-M,11.0,160.0,13.25,9.142857142857142,49.9375,True,Kids Unders,U G underwear,U G unders bottom,Underwear,38.9375
2026-05-24,58662-4SP-M,10.0,170.0,4.178571428571429,8.571428571428571,48.92857142857143,True,Kids Unders,U B underwear,U B unders bottom,Underwear,38.92857142857143
2026-05-20,58662-4O4-XS,12.0,183.0,4.142857142857143,6.714285714285714,50.785714285714285,True,Kids Unders,U B underwear,U B unders bottom,Underwear,38.785714285714285
2026-06-05,82912-2RO-120,7.0,68.0,38.32142857142857,19.428571428571427,45.74107142857143,True,Girls,G dress,G SL dress,Dress,38.74107142857143
2026-05-23,58663-4TA-M,11.0,152.0,5.928571428571429,15.571428571428571,49.67857142857143,True,Kids Unders,U B underwear,U B unders bottom,Underwear,38.67857142857143
2026-05-19,80681-6GV-130,54.0,0.0,8.392857142857142,20.428571428571427,15.32142857142857,True,Girls,G dress,G SL dress,Dress,38.67857142857143
2026-05-24,58660-4ON-S,16.0,183.0,11.392857142857142,9.714285714285714,54.29464285714286,True,Kids Unders,U G underwear,U G unders bottom,Underwear,38.29464285714286
2026-05-25,58661-4PX-L,23.0,212.0,8.607142857142858,11.0,61.25,True,Kids Unders,U G underwear,U G unders bottom,Underwear,38.25
2026-05-21,80681-6GV-140,50.0,0.0,5.892857142857143,15.714285714285714,11.785714285714285,True,Girls,G dress,G SL dress,Dress,38.214285714285715
2026-05-23,58660-4NA-S,16.0,168.0,16.25,12.857142857142858,54.1875,True,Kids Unders,U G underwear,U G unders bottom,Underwear,38.1875
2026-05-20,58660-4PX-L,4.0,150.0,5.321428571428571,6.142857142857143,42.10714285714286,True,Kids Unders,U G underwear,U G unders bottom,Underwear,38.10714285714286
2026-05-31,82912-2RO-120,23.0,68.0,36.714285714285715,58.57142857142857,60.92857142857143,True,Girls,G dress,G SL dress,Dress,37.92857142857143
2026-05-16,67377-015-150,5.0,151.0,6.535714285714286,3.5714285714285716,42.651785714285715,True,Girls,G pant,G k pant,Pant,37.651785714285715
2026-05-25,58663-4TA-M,20.0,182.0,6.892857142857143,15.857142857142858,57.39285714285714,True,Kids Unders,U B underwear,U B unders bottom,Underwear,37.39285714285714
2026-06-03,82912-2RO-120,9.0,72.0,37.857142857142854,36.0,46.39285714285714,True,Girls,G dress,G SL dress,Dress,37.39285714285714
2026-05-23,58665-4TD-XS,5.0,135.0,7.785714285714286,11.428571428571429,42.32142857142857,True,Kids Unders,U B underwear,U B unders bottom,Underwear,37.32142857142857
2026-05-22,84505-6H6-120,54.0,0.0,13.964285714285714,22.285714285714285,16.714285714285715,True,Girls,G dress,G SL dress,Dress,37.285714285714285
2026-05-21,84662-1NV-120,48.0,0.0,8.428571428571429,14.428571428571429,10.821428571428571,True,Girls,G dress,G SS dress,Dress,37.17857142857143
2026-05-15,58662-4O4-S,3.0,98.0,20.892857142857142,10.428571428571429,40.16964285714286,True,Kids Unders,U B underwear,U B unders bottom,Underwear,37.16964285714286
2026-05-23,58663-4SZ-S,13.0,160.0,6.571428571428571,13.285714285714286,49.964285714285715,True,Kids Unders,U B underwear,U B unders bottom,Underwear,36.964285714285715
2026-05-22,58662-4O4-XS,8.0,157.0,3.7857142857142856,7.571428571428571,44.92857142857143,True,Kids Unders,U B underwear,U B unders bottom,Underwear,36.92857142857143
2026-05-22,84460-61J-120,53.0,0.0,16.642857142857142,21.428571428571427,16.07142857142857,True,Girls,G dress,G SL dress,Dress,36.92857142857143
2026-05-23,58662-4SP-XS,6.0,150.0,6.5,7.0,42.75,True,Kids Unders,U B underwear,U B unders bottom,Underwear,36.75
2026-05-22,84460-6GS-120,57.0,0.0,20.642857142857142,27.0,20.25,True,Girls,G dress,G SL dress,Dress,36.75
2026-05-30,80681-6GV-130,2.0,0.0,20.107142857142858,51.42857142857143,38.57142857142857,True,Girls,G dress,G SL dress,Dress,36.57142857142857
2026-05-25,84505-5ZU-110,66.0,0.0,15.928571428571429,39.285714285714285,29.464285714285715,True,Girls,G dress,G SL dress,Dress,36.535714285714285
2026-05-22,84460-6GS-110,59.0,0.0,22.892857142857142,30.0,22.5,True,Girls,G dress,G SL dress,Dress,36.5
2026-05-24,83154-4QH-120,5.0,155.0,3.5,2.857142857142857,41.375,True,Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,Sleep,36.375
2026-05-24,83154-4QH-140,3.0,145.0,3.5714285714285716,3.857142857142857,39.142857142857146,True,Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,Sleep,36.142857142857146
2026-05-25,58665-4TF-XS,16.0,176.0,9.357142857142858,10.714285714285714,52.035714285714285,True,Kids Unders,U B underwear,U B unders bottom,Underwear,36.035714285714285
2026-05-24,58660-4PX-XS,5.0,153.0,2.0357142857142856,3.7142857142857144,41.035714285714285,True,Kids Unders,U G underwear,U G unders bottom,Underwear,36.035714285714285
2026-05-22,67377-015-90,4.0,150.0,3.3214285714285716,2.857142857142857,39.99107142857143,True,Girls,G pant,G k pant,Pant,35.99107142857143
2026-05-18,84428-1WC-130,47.0,0.0,13.25,14.714285714285714,11.035714285714285,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,35.964285714285715
2026-05-24,58660-4ON-M,12.0,163.0,9.571428571428571,9.285714285714286,47.92857142857143,True,Kids Unders,U G underwear,U G unders bottom,Underwear,35.92857142857143
2026-05-24,58665-4TD-S,17.0,183.0,7.642857142857143,9.571428571428571,52.92857142857143,True,Kids Unders,U B underwear,U B unders bottom,Underwear,35.92857142857143
2026-05-24,81766-1QH-120,7.0,115.0,10.892857142857142,18.714285714285715,42.785714285714285,True,Kids Unisex,KU top,KU SS top,Top,35.785714285714285
2026-05-24,82912-2RO-130,38.0,208.0,11.178571428571429,29.0,73.75,True,Girls,G dress,G SL dress,Dress,35.75
2026-06-02,82912-2RO-120,15.0,70.0,37.857142857142854,44.285714285714285,50.714285714285715,True,Girls,G dress,G SL dress,Dress,35.714285714285715
2026-05-21,82912-2RO-100,46.0,223.0,13.25,34.57142857142857,81.67857142857143,True,Girls,G dress,G SL dress,Dress,35.67857142857143
2026-05-25,67377-3KT-110,12.0,172.0,6.214285714285714,3.857142857142857,47.660714285714285,True,Girls,G pant,G k pant,Pant,35.660714285714285
2026-05-21,67377-3KT-110,5.0,143.0,6.535714285714286,3.4285714285714284,40.651785714285715,True,Girls,G pant,G k pant,Pant,35.651785714285715
2026-05-30,82912-2RO-100,16.0,65.0,27.107142857142858,47.142857142857146,51.60714285714286,True,Girls,G dress,G SL dress,Dress,35.60714285714286
2026-05-20,80681-6GV-100,53.0,0.0,8.607142857142858,23.285714285714285,17.464285714285715,True,Girls,G dress,G SL dress,Dress,35.535714285714285
2026-05-23,58665-4TF-XS,8.0,147.0,8.964285714285714,8.714285714285714,43.473214285714285,True,Kids Unders,U B underwear,U B unders bottom,Underwear,35.473214285714285
2026-05-24,83403-3PS-75,2.0,140.0,3.0714285714285716,3.142857142857143,37.357142857142854,True,Baby Sleepwear,BS footless sleeper,BS footless print,Sleep,35.357142857142854
2026-05-14,58660-4NA-S,7.0,113.0,18.785714285714285,6.142857142857143,42.339285714285715,True,Kids Unders,U G underwear,U G unders bottom,Underwear,35.339285714285715
2026-05-20,80681-6GV-130,56.0,0.0,10.142857142857142,27.571428571428573,20.67857142857143,True,Girls,G dress,G SL dress,Dress,35.32142857142857
2026-05-21,84505-5ZU-120,56.0,0.0,12.678571428571429,27.571428571428573,20.67857142857143,True,Girls,G dress,G SL dress,Dress,35.32142857142857
2026-05-18,82912-2RO-110,63.0,39.0,12.5,24.285714285714285,27.964285714285715,True,Girls,G dress,G SL dress,Dress,35.035714285714285
2026-05-22,84460-5ZO-100,53.0,0.0,17.321428571428573,24.142857142857142,18.107142857142858,True,Girls,G dress,G SL dress,Dress,34.89285714285714
2026-05-18,67377-015-100,7.0,151.0,5.428571428571429,4.857142857142857,41.82142857142857,True,Girls,G pant,G k pant,Pant,34.82142857142857
2026-05-20,67377-SR4-120,1.0,102.0,13.607142857142858,8.857142857142858,35.70535714285714,True,Girls,G pant,G k pant,Pant,34.70535714285714
2026-05-31,82912-2RO-110,18.0,20.0,38.964285714285715,63.42857142857143,52.57142857142857,True,Girls,G dress,G SL dress,Dress,34.57142857142857
2026-05-26,84130-461-120,51.0,0.0,9.5,22.142857142857142,16.607142857142858,True,Girls,G dress,G SL dress,Dress,34.39285714285714
2026-05-25,58662-4SQ-M,14.0,166.0,7.285714285714286,9.142857142857142,48.357142857142854,True,Kids Unders,U B underwear,U B unders bottom,Underwear,34.357142857142854
2026-05-15,58660-4NA-S,4.0,97.0,18.785714285714285,6.285714285714286,38.339285714285715,True,Kids Unders,U G underwear,U G unders bottom,Underwear,34.339285714285715
2026-05-19,58662-4O4-M,3.0,126.0,7.678571428571429,3.7142857142857144,37.25892857142857,True,Kids Unders,U B underwear,U B unders bottom,Underwear,34.25892857142857
2026-05-24,58662-4SQ-S,15.0,173.0,6.392857142857143,8.0,49.25,True,Kids Unders,U B underwear,U B unders bottom,Underwear,34.25
2026-05-23,58663-4TA-L,15.0,157.0,4.785714285714286,13.285714285714286,49.214285714285715,True,Kids Unders,U B underwear,U B unders bottom,Underwear,34.214285714285715
2026-05-23,58660-4PQ-XS,14.0,153.0,7.214285714285714,13.285714285714286,48.214285714285715,True,Kids Unders,U G underwear,U G unders bottom,Underwear,34.214285714285715
2026-05-22,84428-1WC-120,56.0,0.0,16.535714285714285,29.142857142857142,21.857142857142858,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,34.14285714285714
2026-05-23,58660-4ON-S,5.0,122.0,11.464285714285714,9.0,39.098214285714285,True,Kids Unders,U G underwear,U G unders bottom,Underwear,34.098214285714285
2026-05-24,84460-6GS-110,63.0,0.0,24.75,38.57142857142857,28.928571428571427,True,Girls,G dress,G SL dress,Dress,34.07142857142857
2026-05-30,82912-2RO-90,5.0,59.0,18.25,32.42857142857143,39.07142857142857,True,Girls,G dress,G SL dress,Dress,34.07142857142857
2026-05-25,58660-4ON-S,11.0,146.0,11.392857142857142,10.714285714285714,45.04464285714286,True,Kids Unders,U G underwear,U G unders bottom,Underwear,34.04464285714286
2026-05-25,84505-5ZX-130,48.0,0.0,11.857142857142858,18.714285714285715,14.035714285714286,True,Girls,G dress,G SL dress,Dress,33.964285714285715
2026-05-22,84505-5ZU-130,50.0,0.0,8.607142857142858,21.714285714285715,16.285714285714285,True,Girls,G dress,G SL dress,Dress,33.714285714285715
2026-05-20,58660-4PX-M,5.0,142.0,3.892857142857143,4.285714285714286,38.714285714285715,True,Kids Unders,U G underwear,U G unders bottom,Underwear,33.714285714285715
2026-05-16,58662-4O4-S,3.0,84.0,20.928571428571427,9.285714285714286,36.69642857142857,True,Kids Unders,U B underwear,U B unders bottom,Underwear,33.69642857142857
2026-06-08,82912-2RO-100,8.0,78.0,29.464285714285715,10.714285714285714,41.598214285714285,True,Girls,G dress,G SL dress,Dress,33.598214285714285
2026-05-13,67377-015-130,5.0,120.0,11.285714285714286,7.0,38.464285714285715,True,Girls,G pant,G k pant,Pant,33.464285714285715
2026-05-12,67377-015-130,5.0,120.0,11.214285714285714,8.142857142857142,38.410714285714285,True,Girls,G pant,G k pant,Pant,33.410714285714285
2026-05-18,67377-015-150,6.0,136.0,6.964285714285714,5.428571428571429,39.223214285714285,True,Girls,G pant,G k pant,Pant,33.223214285714285
2026-05-24,67377-015-85,1.0,130.0,1.8571428571428572,2.2857142857142856,34.214285714285715,True,Girls,G pant,G k pant,Pant,33.214285714285715
2026-05-22,84505-5ZU-100,48.0,0.0,8.178571428571429,19.714285714285715,14.785714285714286,True,Girls,G dress,G SL dress,Dress,33.214285714285715
2026-05-23,82912-2RO-90,29.0,157.0,11.285714285714286,30.571428571428573,62.17857142857143,True,Girls,G dress,G SL dress,Dress,33.17857142857143
2026-05-25,84130-461-130,43.0,0.0,4.714285714285714,13.142857142857142,9.857142857142858,True,Girls,G dress,G SL dress,Dress,33.14285714285714
2026-06-03,82912-2RO-110,1.0,21.0,38.5,27.571428571428573,34.125,True,Girls,G dress,G SL dress,Dress,33.125
2026-05-27,82912-2RO-110,47.0,70.0,34.142857142857146,83.42857142857143,80.07142857142857,True,Girls,G dress,G SL dress,Dress,33.07142857142857
2026-05-24,67377-3KM-120,13.0,148.0,12.0,9.571428571428571,46.0,True,Girls,G pant,G k pant,Pant,33.0
2026-05-22,84662-1NV-110,47.0,0.0,12.25,18.714285714285715,14.035714285714286,True,Girls,G dress,G SS dress,Dress,32.964285714285715
2026-05-25,82912-2RO-90,40.0,188.0,13.5,34.57142857142857,72.92857142857143,True,Girls,G dress,G SL dress,Dress,32.92857142857143
