WindowLabel,FDDay,ForecastName,Rows,ActualUnits,ForecastUnits,BiasUnits,BiasPct,WAPE
y2026_fd_a,10,HorizonConsistentMLForecastQty,12998,31536.0,13118.980855169324,-18417.019144830676,-0.5839998460435907,0.7598712347667566
y2026_fd_a,10,FrozenChampionMLForecastQty,12998,31536.0,15740.257210447982,-15795.742789552018,-0.5008797180857438,0.7441282607902318
y2026_fd_a,10,CorporateBaselineQty,12998,31536.0,46901.0,15365.0,0.48722095383054287,2.1482432775240996
y2026_fd_a,10,Recent28BaselineQty,12998,31536.0,21882.87838329468,-9653.12161670532,-0.306098478459707,0.6075126340604848
y2026_fd_a,10,Recent7BaselineQty,12998,31536.0,22070.72619047619,-9465.27380952381,-0.300141863569375,0.5440997892053828
y2026_fd_a,10,HybridBaselineQty,12998,31536.0,30768.69355467908,-767.306445320919,-0.02433112776892818,0.8371104580778551
y2026_fd_a,11,HorizonConsistentMLForecastQty,13068,41242.0,13280.666686462155,-27961.333313537845,-0.6779819919872423,0.7871272388529769
y2026_fd_a,11,FrozenChampionMLForecastQty,13068,41242.0,15627.370419064086,-25614.629580935914,-0.6210811692191435,0.7646897526809365
y2026_fd_a,11,CorporateBaselineQty,13068,41242.0,38989.0,-2253.0,-0.05462877648998594,1.596746035594782
y2026_fd_a,11,Recent28BaselineQty,13068,41242.0,22245.276256075093,-18996.723743924907,-0.46061596779799496,0.6329746334437499
y2026_fd_a,11,Recent7BaselineQty,13068,41242.0,24047.914285714287,-17194.085714285713,-0.4169071750711826,0.5542095321228244
y2026_fd_a,11,HybridBaselineQty,13068,41242.0,29949.53545527865,-11292.464544721352,-0.2738098187459714,0.718182442916273
y2026_fd_a,12,HorizonConsistentMLForecastQty,12619,23240.0,12792.478672095736,-10447.521327904264,-0.44954911049501994,0.7468347120736984
y2026_fd_a,12,FrozenChampionMLForecastQty,12619,23240.0,14704.169373265442,-8535.830626734558,-0.3672904744722271,0.7587059395917836
y2026_fd_a,12,CorporateBaselineQty,12619,23240.0,50511.0,27271.0,1.1734509466437177,2.7929001721170397
y2026_fd_a,12,Recent28BaselineQty,12619,23240.0,22133.33297976984,-1106.6670202301611,-0.04761906283262311,0.6080705374259642
y2026_fd_a,12,Recent7BaselineQty,12619,23240.0,27124.495238095238,3884.495238095238,0.16714695516760922,0.5677280550774526
y2026_fd_a,12,HybridBaselineQty,12619,23240.0,34434.20492780038,11194.204927800383,0.4816783531755759,0.9748583944403924
