Division,Department,Class,Subclass,KeyCategoryView,SKU,Item,Color,Size,ProductGroupCode,SizeGroupCode,Velocity,SlotTier,ReplenishmentThreshold,PutawayIndicator,ProductStatus,ProductStatusDate,ProductStage,ReturnAction,ReturnActionDate,NVARExpectedQty,ForecastStartDate,FD1,FD2,FD3,FD4,FD5,FD6,FD7,FD8,FD9,FD10,FD11,FD12,FD13,FD14
Collab Sleepwear,CS AU sleep,CS AU top,,Sleep,67129-022-XS,67129,022,XS,CSL,X,C,CSLXC,3,0,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU top,,Sleep,67129-022-XXL,67129,022,XXL,CSL,L,C,CSLLC,3,0,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU bottom,,Sleep,67130-022-L,67130,022,L,CSL,L,C,CSLLC,3,0,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU bottom,,Sleep,67130-022-M,67130,022,M,CSL,M,C,CSLMC,3,0,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU bottom,,Sleep,67130-022-S,67130,022,S,CSL,S,C,CSLSC,3,0,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU bottom,,Sleep,67130-022-XL,67130,022,XL,CSL,L,C,CSLLC,3,0,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU bottom,,Sleep,67130-022-XS,67130,022,XS,CSL,X,C,CSLXC,3,0,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU bottom,,Sleep,67130-022-XXL,67130,022,XXL,CSL,L,C,CSLLC,3,0,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS W sleep,CS W top,,Sleep,67131-022-L,67131,022,L,CSL,L,C,CSLLC,3,0,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS W sleep,CS W top,,Sleep,67131-022-XL,67131,022,XL,CSL,L,C,CSLLC,3,0,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS W sleep,CS W top,,Sleep,67131-022-XXL,67131,022,XXL,CSL,L,C,CSLLC,3,0,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS W sleep,CS W bottom,,Sleep,67132-022-XXL,67132,022,XXL,CSL,L,C,CSLLC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU misc,,Sleep,67222-FX9-L/XL,67222,FX9,L/XL,CSL,L,C,CSLLC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU misc,,Sleep,67222-FX9-S,67222,FX9,S,CSL,S,C,CSLSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU misc,,Sleep,67222-FX9-S/M,67222,FX9,S/M,CSL,S,C,CSLSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,67223-FF4-120,67223,FF4,120,CSL,M,B,CSLMB,3,1,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,67223-JU4-110,67223,JU4,110,CSL,S,C,CSLSC,3,0,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,67223-JU4-120,67223,JU4,120,CSL,M,B,CSLMB,3,1,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,67223-JU4-90,67223,JU4,90,CSL,X,C,CSLXC,3,0,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,67223-WD8-85,67223,WD8,85,CSL,X,C,CSLXC,3,0,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,67223-WD8-90,67223,WD8,90,CSL,X,C,CSLXC,3,0,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,67262-VN4-130,67262,VN4,130,CSL,M,C,CSLMC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,67262-VN4-150,67262,VN4,150,CSL,L,C,CSLLC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,67271-WB3-100,67271,WB3,100,CSL,S,C,CSLSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,67271-WB3-110,67271,WB3,110,CSL,S,C,CSLSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,67271-WB3-120,67271,WB3,120,CSL,M,C,CSLMC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,67271-WB3-150,67271,WB3,150,CSL,L,B,CSLLB,3,1,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,67271-WB3-90,67271,WB3,90,CSL,X,C,CSLXC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,67271-WB6-100,67271,WB6,100,CSL,S,C,CSLSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,67271-WB6-110,67271,WB6,110,CSL,S,C,CSLSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,67271-WB6-120,67271,WB6,120,CSL,M,C,CSLMC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,67271-WB6-85,67271,WB6,85,CSL,X,C,CSLXC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,67271-WB6-90,67271,WB6,90,CSL,X,C,CSLXC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,67271-WE0-100,67271,WE0,100,CSL,S,C,CSLSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,67271-WE0-110,67271,WE0,110,CSL,S,C,CSLSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,67271-WE0-120,67271,WE0,120,CSL,M,C,CSLMC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,67271-WE0-85,67271,WE0,85,CSL,X,C,CSLXC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,67271-WE0-90,67271,WE0,90,CSL,X,C,CSLXC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU SJ,,Sleep,67576-WB3-110,67576,WB3,110,CSL,S,B,CSLSB,3,1,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Collab Sleepwear,CS Kids Unisex sleep,CS KU SJ,,Sleep,67576-WE0-110,67576,WE0,110,CSL,S,B,CSLSB,3,1,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,2,2,2,1,1,2,2,2,2,2,1,1,2,2
Collab Sleepwear,CS Kids Unisex sleep,CS KU SJ,,Sleep,67576-WE0-85,67576,WE0,85,CSL,X,B,CSLXB,3,1,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Collab Sleepwear,CS Kids Unisex sleep,CS KU SJ,,Sleep,67616-WE1-140,67616,WE1,140,CSL,L,A,CSLLA,3,1,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,7,7,7,6,6,7,8,7,7,7,6,6,7,8
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,67901-1VS-90,67901,1VS,90,CSL,X,A,CSLXA,3,1,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,5,4,4,4,4,4,6,5,4,4,4,4,4,5
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,67905-WS9-85,67905,WS9,85,CSL,X,C,CSLXC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU bottom,,Sleep,80017-VJ4-XS,80017,VJ4,XS,CSL,X,C,CSLXC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU bottom,,Sleep,80018-025-XS,80018,025,XS,CSL,X,C,CSLXC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU misc,,Sleep,80026-VN4-M,80026,VN4,M,CSL,M,C,CSLMC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU misc,,Sleep,80026-VN4-S,80026,VN4,S,CSL,S,C,CSLSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU misc,,Sleep,80026-VN4-XL,80026,VN4,XL,CSL,L,C,CSLLC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU misc,,Sleep,80026-VN4-XS,80026,VN4,XS,CSL,X,C,CSLXC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU bottom,,Sleep,80034-3VS-XXL,80034,3VS,XXL,CSL,L,C,CSLLC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU bottom,,Sleep,80034-3VT-L,80034,3VT,L,CSL,L,C,CSLLC,3,0,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU bottom,,Sleep,80034-3VT-XL,80034,3VT,XL,CSL,L,C,CSLLC,3,0,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU bottom,,Sleep,80034-3VT-XXL,80034,3VT,XXL,CSL,L,C,CSLLC,3,0,Clearance,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU top,,Sleep,80052-021-L,80052,021,L,CSL,L,C,CSLLC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU top,,Sleep,80052-021-M,80052,021,M,CSL,M,C,CSLMC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU top,,Sleep,80052-021-XL,80052,021,XL,CSL,L,C,CSLLC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU top,,Sleep,80052-021-XXL,80052,021,XXL,CSL,L,C,CSLLC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS W sleep,CS W bottom,,Sleep,80059-021-XS,80059,021,XS,CSL,X,C,CSLXC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU top,,Sleep,80067-070-L,80067,070,L,CSL,L,C,CSLLC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU top,,Sleep,80067-070-M,80067,070,M,CSL,M,C,CSLMC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU top,,Sleep,80067-070-XL,80067,070,XL,CSL,L,C,CSLLC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU top,,Sleep,80067-070-XXL,80067,070,XXL,CSL,L,C,CSLLC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU bottom,,Sleep,80068-070-L,80068,070,L,CSL,L,A,CSLLA,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,3,3,3,3,3,3,3,3,3,3,2,2,2,2
Collab Sleepwear,CS AU sleep,CS AU bottom,,Sleep,80068-070-XL,80068,070,XL,CSL,L,B,CSLLB,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Collab Sleepwear,CS AU sleep,CS AU bottom,,Sleep,80068-070-XXL,80068,070,XXL,CSL,L,C,CSLLC,3,0,,,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU top,,Sleep,80114-014-L,80114,014,L,CSL,L,C,CSLLC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU top,,Sleep,80114-014-M,80114,014,M,CSL,M,C,CSLMC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU top,,Sleep,80114-014-S,80114,014,S,CSL,S,C,CSLSC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU top,,Sleep,80114-014-XL,80114,014,XL,CSL,L,C,CSLLC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU top,,Sleep,80114-014-XXL,80114,014,XXL,CSL,L,C,CSLLC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS W sleep,CS W top,,Sleep,80117-014-L,80117,014,L,CSL,L,C,CSLLC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS W sleep,CS W top,,Sleep,80117-014-M,80117,014,M,CSL,M,C,CSLMC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS W sleep,CS W top,,Sleep,80117-014-S,80117,014,S,CSL,S,C,CSLSC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS W sleep,CS W top,,Sleep,80117-014-XS,80117,014,XS,CSL,X,C,CSLXC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS W sleep,CS W top,,Sleep,80117-014-XXL,80117,014,XXL,CSL,L,C,CSLLC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU bottom,,Sleep,80118-014-XS,80118,014,XS,CSL,X,C,CSLXC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS W sleep,CS W bottom,,Sleep,80120-014-S,80120,014,S,CSL,S,C,CSLSC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS W sleep,CS W bottom,,Sleep,80120-014-XS,80120,014,XS,CSL,X,C,CSLXC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU top,,Sleep,80209-029-L,80209,029,L,CSL,L,C,CSLLC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU top,,Sleep,80209-029-M,80209,029,M,CSL,M,C,CSLMC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU top,,Sleep,80209-029-S,80209,029,S,CSL,S,C,CSLSC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU top,,Sleep,80209-029-XL,80209,029,XL,CSL,L,C,CSLLC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU top,,Sleep,80209-029-XS,80209,029,XS,CSL,X,C,CSLXC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU top,,Sleep,80209-029-XXL,80209,029,XXL,CSL,L,C,CSLLC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU bottom,,Sleep,80210-029-XL,80210,029,XL,CSL,L,C,CSLLC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU bottom,,Sleep,80212-029-L,80212,029,L,CSL,L,C,CSLLC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU bottom,,Sleep,80212-029-M,80212,029,M,CSL,M,C,CSLMC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU bottom,,Sleep,80212-029-XL,80212,029,XL,CSL,L,C,CSLLC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS AU sleep,CS AU bottom,,Sleep,80212-029-XS,80212,029,XS,CSL,X,C,CSLXC,3,0,Final Sale,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,80786-504-100,80786,504,100,CSL,S,C,CSLSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,80786-504-110,80786,504,110,CSL,S,C,CSLSC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,80786-504-120,80786,504,120,CSL,M,C,CSLMC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,80786-504-130,80786,504,130,CSL,M,C,CSLMC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,80786-504-140,80786,504,140,CSL,L,C,CSLLC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collab Sleepwear,CS Kids Unisex sleep,CS KU LJ,,Sleep,80786-504-150,80786,504,150,CSL,L,C,CSLLC,3,0,Promo/Reg Price,6/1/2026,TBD - TEXT,TBD - TEXT,12/25/2022,0,6/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
