SKU,FD1ToFD14Units,ML14DayForecastUnits,Recent14DayUnits,SelectedByMLThreshold,RecentFallbackWeight
84620-6GV-110,268,268.1512222811075,125.78659055092936,True,0.0
84433-66J-110,267,266.8012110670584,135.23876209521885,True,0.0
81766-1QH-120,265,265.2456280816364,97.9148026639219,True,0.0
84090-5KP-120,265,265.2671902868747,124.81713705920737,True,0.0
84428-6GE-110,265,265.3677036476691,72.46664850621943,True,0.0
43205-GK3-130,264,264.2116935959699,91.85571834065941,True,0.0
45346-5HR-130,264,264.38924676063095,116.57678237957036,True,0.0
58660-4NA-S,264,264.10958692329154,181.04543957908328,True,0.0
58663-4TA-M,262,261.9656987751534,81.43409330464792,True,0.0
84428-1WC-85,262,262.11438496614625,59.379026367972436,True,0.0
84428-1WC-90,262,262.11438496614625,64.95338394537393,True,0.0
84505-5ZX-90,262,262.00134257494284,88.7049944925629,True,0.0
67848-5ZE-130,261,260.5442024042703,62.287386843138435,True,0.0
82717-6DC-70,261,261.4251309829076,97.67243929099139,True,0.0
82717-5XY-75,260,260.43970978314917,86.28136076325791,True,0.0
84460-64A-110,260,260.20910853326103,95.2488055616864,True,0.0
67848-5ZE-120,258,257.59066461789735,72.46664850621943,True,0.0
80441-A91-120,258,257.988294801192,102.27734337667088,True,0.0
84038-5IU-S,258,258.23878370818363,95.0064421887559,True,0.0
84460-6GW-90,258,257.68283432342673,112.69896841268238,True,0.0
82453-3EC-110,257,256.6556193569595,31.749601853895467,True,0.0
84082-6DC-110,257,257.21908152639867,97.67243929099139,True,0.0
84306-66I-80,257,257.42062988283146,70.04301477691442,True,0.0
81700-5ZA-110,256,256.1167341523751,111.72951492096038,True,0.0
84460-61J-90,256,256.11253456503124,102.0349800037404,True,0.0
58660-4PQ-XS,254,253.66968696306782,92.3404450865204,True,0.0
82778-5HO-100,254,253.66968696306782,77.55627933775992,True,0.0
84448-6HA-110,254,253.64058128602346,69.31592465812292,True,0.0
84620-6GV-90,253,253.49702563125368,81.67645667757841,True,0.0
84433-68I-150,252,252.2253850061037,116.33441900663988,True,0.0
82787-64I-120,251,250.74103093418051,120.21223297352788,True,0.0
84306-61J-70,250,250.26420833585607,71.98192176035842,True,0.0
84460-64A-120,250,249.52754387531073,109.30588119165539,True,0.0
43205-SR4-120,249,249.38738664921715,118.27332599008386,True,0.0
81644-1SA-110,249,249.3624292693467,156.08201216724183,True,0.0
82453-3EC-120,249,248.5462605155159,36.83923268543596,True,0.0
58662-4O4-S,248,247.55036125565425,199.70741929473178,True,0.0
67009-133-110,248,247.88146722312592,55.01648565522344,True,0.0
84460-64A-100,247,246.74879266719174,85.79663401739691,True,0.0
84606-6GR-130,247,246.94162170753555,69.31592465812292,True,0.0
80441-6WL-130,246,246.34631030684665,100.58079976615738,True,0.0
81766-1QH-100,246,245.5868569295512,75.85973572724642,True,0.0
84434-6AT-140,246,246.34631030684665,48.23031121316944,True,0.0
84428-6GE-90,245,244.52739511233472,64.95338394537393,True,0.0
84448-61J-110,245,244.80298073710145,154.38546855672834,True,0.0
84505-5ZU-85,245,244.75299672815194,31.749601853895467,True,0.0
81644-1SA-130,244,243.77756774711784,98.3995294097829,True,0.0
84428-6GE-120,243,242.99424826091752,65.68047406416542,True,0.0
82453-3EC-130,241,241.32527523229172,31.749601853895467,True,0.0
84434-65K-130,240,240.3341695892798,73.43610199794142,True,0.0
58661-4PX-L,239,239.35401273455133,114.63787539612638,True,0.0
84306-1WC-70,239,238.6000848508692,64.22629382658242,True,0.0
84306-1WC-75,238,237.99271451332854,72.22428513328892,True,0.0
84434-6AT-150,238,237.9841097505938,39.74759316060195,True,0.0
84552-6AT-90,238,238.4201540471345,89.43208461135441,True,0.0
84606-6AK-130,238,238.43964489898855,44.35249724628145,True,0.0
82717-5XY-70,237,236.6115510816798,92.09808171358989,True,0.0
82778-5HR-130,236,235.90204267456159,103.24679686839289,True,0.0
84434-65K-120,236,235.84887387876535,73.43610199794142,True,0.0
84428-6GE-100,235,234.72536406481356,64.22629382658242,True,0.0
81718-6GT-110,234,234.36442543179209,70.52774152277541,True,0.0
84450-6DU-110,234,233.9549146910522,47.01849434851695,True,0.0
84634-48A-70,234,233.9566577555389,124.81713705920737,True,0.0
84646-6EA-70,234,233.55639249469004,52.59285192591844,True,0.0
84505-61O-120,233,232.6050698413927,81.91882005050891,True,0.0
84608-6CN-130,233,232.8056100863957,160.68691625292132,True,0.0
45346-5HR-110,232,231.57192330329303,107.12461083528089,True,0.0
80617-65Z-75,232,232.20733021839686,153.65837843793685,True,0.0
81644-1SA-90,232,232.0531872244767,130.14913126367836,True,0.0
81700-5HO-120,232,232.23682965535355,73.92082874380242,True,0.0
82778-5HO-90,232,232.45045663088433,69.07356128519243,True,0.0
83000-67K-70,232,231.97981050123934,123.84768356748538,True,0.0
84596-5KT-75,232,231.8132434299544,46.049040856794946,True,0.0
58665-4TG-XS,231,230.62825514207785,82.8882735422309,True,0.0
82778-5HR-110,231,230.931580091978,101.06552651201838,True,0.0
43205-SR4-100,230,230.21835420834657,70.77010489570593,True,0.0
80617-65Z-85,230,230.2447355738649,136.93530570573233,True,0.0
81700-5ZA-130,230,229.5306842331487,72.70901187914991,True,0.0
81766-1QH-110,230,229.67181287200623,88.46263111963242,True,0.0
43205-015-130,229,228.84435792168983,75.85973572724642,True,0.0
